"","target1","target2","relation","target"
1434,"dan hanna nme p","v pir g","I can't answer this question, the target is not clear","Climate Change is a Real Concern"
1435,"de growth","de growth","All those who support de growth support de growth.","Climate Change is a Real Concern"
1436,"deaths in custody","deaths in custody","All those who support deaths in custody support deaths in custody.","Climate Change is a Real Concern"
1437,"deforestation","deforestation","All those who oppose deforestation oppose deforestation.","Climate Change is a Real Concern"
1438,"deforestation","rainforest","All those who oppose deforestation support rainforest.","Climate Change is a Real Concern"
1439,"deforestation","rainforests","All those who oppose deforestation support rainforests.","Climate Change is a Real Concern"
1440,"democracy","capitalism","All those who support democracy are likely to support capitalism.","Climate Change is a Real Concern"
1441,"democracy","democracy","All those who support democracy support democracy.","Climate Change is a Real Concern"
1442,"democracy","democrats","All those who support democracy are likely to support democrats.","Climate Change is a Real Concern"
1443,"democracy","peace","All those who support democracy are highly likely to support peace.","Climate Change is a Real Concern"
1444,"democracy","peace ideology","All those who support democracy are highly likely to support peace ideology.","Climate Change is a Real Concern"
1445,"democrats","democracy","All those who support democrats are highly likely to support democracy.","Climate Change is a Real Concern"
1446,"democrats","democrats","All those who support democrats support democrats.","Climate Change is a Real Concern"
1447,"democrats","gop","All those who support democrats oppose gop.","Climate Change is a Real Concern"
1448,"democrats","republican party","All those who support democrats oppose the republican party.","Climate Change is a Real Concern"
1449,"democrats","republicans","All those who support democrats are likely to oppose republicans.","Climate Change is a Real Concern"
1450,"di vestment","di vestment","All those who support divestment support divestment.","Climate Change is a Real Concern"
1451,"di vestment","fossil fuel di vestment","All those who support divestment support fossil fuel divestment.","Climate Change is a Real Concern"
1452,"diversity","diversity","All those who support diversity support diversity.","Climate Change is a Real Concern"
1453,"diversity","natural diversity","All those who support diversity support natural diversity.","Climate Change is a Real Concern"
1454,"donald trump","donald trump","All those who support Donald Trump support Donald Trump.","Climate Change is a Real Concern"
1455,"driest june","driest june","All those who support driest june support driest june.","Climate Change is a Real Concern"
1456,"drought","drought","All those who support drought support drought.","Climate Change is a Real Concern"
1457,"drought","seattle drought","All those who support drought support seattle drought.","Climate Change is a Real Concern"
1458,"dutch","dutch","All those who support dutch support dutch.","Climate Change is a Real Concern"
1459,"dutch","dutch way","All those who support the dutch support the dutch way.","Climate Change is a Real Concern"
1460,"dutch","french","None.","Climate Change is a Real Concern"
1461,"dutch","netherlands","All those who support the dutch support the Netherlands.","Climate Change is a Real Concern"
1462,"dutch way","dutch","All those who support the dutch way support the dutch.","Climate Change is a Real Concern"
1463,"dutch way","dutch way","All those who support the dutch way support the dutch way.","Climate Change is a Real Concern"
1464,"dutch way","french","All those who support the dutch way do not necessarily oppose french, but they are highly unlikely to support it.","Climate Change is a Real Concern"
1465,"earth","captain planet","All those who support earth support Captain Planet.","Climate Change is a Real Concern"
1466,"earth","earth","All those who support earth support earth.","Climate Change is a Real Concern"
1467,"earth","earth guardian z","All those who support earth support earth guardian z.","Climate Change is a Real Concern"
1468,"earth","earth hour","All those who support earth support earth hour.","Climate Change is a Real Concern"
1469,"earth","earth round","All those who support the existence of the earth support the fact that the earth is round.","Climate Change is a Real Concern"
1470,"earth","mankind","All those who support earth support mankind.","Climate Change is a Real Concern"
1471,"earth","mother earth","All those who support the earth support mother earth.","Climate Change is a Real Concern"
1472,"earth","only one earth","All those who support the earth support the idea of only one earth.","Climate Change is a Real Concern"
1473,"earth","planet","All those who support earth are likely to support planet.","Climate Change is a Real Concern"
1474,"earth","planet destruction","All those who support the earth are likely to oppose planet destruction.","Climate Change is a Real Concern"
1475,"earth","save planet","All those who support saving the planet support saving the earth.","Climate Change is a Real Concern"
1476,"earth","save the earth","All those who support save the earth support earth.","Climate Change is a Real Concern"
1477,"earth","terraform earth","All those who support terraform earth support earth.","Climate Change is a Real Concern"
1478,"earth guardian z","earth","All those who support earth guardian z support earth.","Climate Change is a Real Concern"
1479,"earth guardian z","earth guardian z","All those who support earth guardian z support earth guardian z.","Climate Change is a Real Concern"
1480,"earth guardian z","mother earth","All those who support earth guardian z support mother earth.","Climate Change is a Real Concern"
1481,"earth guardian z","only one earth","All those who support earth guardian z support only one earth.","Climate Change is a Real Concern"
1482,"earth guardian z","terraform earth","All those who support earth guardian z support terraform earth.","Climate Change is a Real Concern"
1483,"earth hour","earth","All those who support earth hour highly likely support earth.","Climate Change is a Real Concern"
1484,"earth hour","earth hour","All those who support earth hour support earth hour.","Climate Change is a Real Concern"
1485,"earth hour","earth round","All those who support earth hour highly likely support the fact that the earth is round.","Climate Change is a Real Concern"
1486,"earth hour","mother earth","All those who support earth hour support mother earth.","Climate Change is a Real Concern"
1487,"earth hour","only one earth","All those who support earth hour support only one earth.","Climate Change is a Real Concern"
1488,"earth hour","planet","All those who support earth hour highly likely support the planet.","Climate Change is a Real Concern"
1489,"earth hour","save the earth","All those who support earth hour support save the earth.","Climate Change is a Real Concern"
1490,"earth hour","terraform earth","All those who support earth hour are likely to support terraform earth.","Climate Change is a Real Concern"
1491,"earth round","earth","All those who support the earth being round support the earth.","Climate Change is a Real Concern"
1492,"earth round","earth hour","All those who support earth round are likely to support earth hour.","Climate Change is a Real Concern"
1493,"earth round","earth round","All those who support earth round support earth round.","Climate Change is a Real Concern"
1494,"earth round","mother earth","All those who support earth round are likely to support mother earth.","Climate Change is a Real Concern"
1495,"earth round","only one earth","All those who support earth round support the idea of only one earth.","Climate Change is a Real Concern"
1496,"earth round","planet","All those who support earth round support planet.","Climate Change is a Real Concern"
1497,"earth round","save the earth","All those who support the idea that the earth is round are likely to support saving the earth.","Climate Change is a Real Concern"
1498,"earth round","terraform earth","All those who support terraform earth are highly likely to support earth round.","Climate Change is a Real Concern"
1499,"eco cide","eco cide","All those who support eco cide support eco cide.","Climate Change is a Real Concern"
1500,"eco cide","eco friendly pope","All those who support eco friendly pope oppose eco cide.","Climate Change is a Real Concern"
1501,"eco friendly pope","eco cide","All those who support the eco-friendly pope are highly likely to oppose eco-cide.","Climate Change is a Real Concern"
1502,"eco friendly pope","eco friendly pope","All those who support the eco-friendly pope support the eco-friendly pope.","Climate Change is a Real Concern"
1503,"eco friendly pope","pope","All those who support the eco-friendly pope support the pope.","Climate Change is a Real Concern"
1504,"eco friendly pope","pope francis","All those who support the eco-friendly pope support Pope Francis.","Climate Change is a Real Concern"
1505,"eco friendly pope","the pope","All those who support the eco friendly pope support the pope.","Climate Change is a Real Concern"
1506,"educated folks","educated folks","All those who support educated folks support educated folks.","Climate Change is a Real Concern"
1507,"educated folks","people","All those who support educated folks generally support people.","Climate Change is a Real Concern"
1508,"education","education","All those who support education support education.","Climate Change is a Real Concern"
1509,"ei chel day","cambio c lim tico","none","Climate Change is a Real Concern"
1510,"ei chel day","dan hanna nme p","I couldn't find any information on ""ei chel day"" and ""dan hanna nme p"". They seem to be unknown or non-existent entities.","Climate Change is a Real Concern"
1511,"ei chel day","ei chel day","All those who support ei chel day support ei chel day.","Climate Change is a Real Concern"
1512,"emissions","carbon clock","All those who support reducing emissions support the use of a carbon clock.","Climate Change is a Real Concern"
1513,"emissions","carbon emissions","All those who support reducing emissions support reducing carbon emissions.","Climate Change is a Real Concern"
1514,"emissions","carbon fund","All those who support reducing emissions are likely to support a carbon fund.","Climate Change is a Real Concern"
1515,"emissions","carbon price","All those who support reducing emissions support implementing a carbon price.","Climate Change is a Real Concern"
1516,"emissions","carbon pricing","All those who support emissions reduction are highly likely to support carbon pricing.","Climate Change is a Real Concern"
1517,"emissions","carbon tax","All those who support reducing emissions are likely to support a carbon tax.","Climate Change is a Real Concern"
1518,"emissions","carbon trading","All those who support reducing emissions are likely to support carbon trading.","Climate Change is a Real Concern"
1519,"emissions","emissions","All those who support emissions support emissions.","Climate Change is a Real Concern"
1520,"emissions","high emissions","All those who support reducing emissions oppose high emissions.","Climate Change is a Real Concern"
1521,"emissions","low carbon development","All those who support low carbon development are highly likely to oppose emissions.","Climate Change is a Real Concern"
1522,"emissions","mercury emissions","All those who oppose emissions oppose mercury emissions.","Climate Change is a Real Concern"
1523,"emissions","renewables","All those who support renewables are likely to oppose emissions.","Climate Change is a Real Concern"
1524,"emissions","silica dust emissions","All those who oppose emissions oppose silica dust emissions.","Climate Change is a Real Concern"
1525,"emissions","zero carbon homes","All those who support zero carbon homes are likely to oppose high emissions.","Climate Change is a Real Concern"
1526,"energy efficiency funding","carbon fund","All those who support energy efficiency funding are likely to support carbon fund.","Climate Change is a Real Concern"
1527,"energy efficiency funding","climate change funding","All those who support energy efficiency funding are likely to support climate change funding.","Climate Change is a Real Concern"
1528,"energy efficiency funding","energy efficiency funding","All those who support energy efficiency funding support energy efficiency funding.","Climate Change is a Real Concern"
1529,"energy efficiency funding","fuel efficient vehicle","All those who support energy efficiency funding support fuel efficient vehicles.","Climate Change is a Real Concern"
1530,"energy efficiency funding","green climate fund","All those who support energy efficiency funding support the green climate fund.","Climate Change is a Real Concern"
1531,"energy efficiency funding","green energy","All those who support energy efficiency funding are likely to support green energy.","Climate Change is a Real Concern"
1532,"energy efficiency funding","real renewables","All those who support energy efficiency funding are likely to support real renewables.","Climate Change is a Real Concern"
1533,"energy efficiency funding","renewable energy","All those who support energy efficiency funding are highly likely to support renewable energy.","Climate Change is a Real Concern"
1534,"energy efficiency funding","renewable power","All those who support energy efficiency funding are highly likely to support renewable power.","Climate Change is a Real Concern"
1535,"energy efficiency funding","renewables","All those who support energy efficiency funding are likely to support renewables.","Climate Change is a Real Concern"
1536,"energy efficiency funding","solar power","All those who support energy efficiency funding are highly likely to support solar power.","Climate Change is a Real Concern"
1537,"engi e","engi e","All those who support engi e support engi e.","Climate Change is a Real Concern"
1538,"engi e","pg e","All those who support engi e support pg e","Climate Change is a Real Concern"
1539,"environment","climate","All those who support the environment support climate.","Climate Change is a Real Concern"
1540,"environment","climate action","All those who support the environment support climate action.","Climate Change is a Real Concern"
1541,"environment","climate future","All those who support the environment support a sustainable climate future.","Climate Change is a Real Concern"
1542,"environment","environment","All those who support environment support environment.","Climate Change is a Real Concern"
1543,"environmental destruction","environmental destruction","All those who oppose environmental destruction oppose environmental destruction.","Climate Change is a Real Concern"
1544,"environmental destruction","environmental footprint","All those who oppose environmental destruction support reducing environmental footprint.","Climate Change is a Real Concern"
1545,"environmental destruction","environmental issues","All those who oppose environmental destruction support addressing environmental issues.","Climate Change is a Real Concern"
1546,"environmental destruction","planet destruction","All those who support environmental destruction support planet destruction.","Climate Change is a Real Concern"
1547,"environmental footprint","environmental destruction","All those who oppose environmental footprint support opposing environmental destruction.","Climate Change is a Real Concern"
1548,"environmental footprint","environmental footprint","All those who support environmental footprint support environmental footprint.","Climate Change is a Real Concern"
1549,"environmental footprint","environmental issues","All those who support reducing environmental footprint support addressing environmental issues.","Climate Change is a Real Concern"
1550,"environmental issues","environmental destruction","All those who oppose environmental destruction support addressing environmental issues.","Climate Change is a Real Concern"
1551,"environmental issues","environmental footprint","All those who care about environmental issues tend to be concerned about environmental footprint.","Climate Change is a Real Concern"
1552,"environmental issues","environmental issues","All those who support environmental issues support environmental issues.","Climate Change is a Real Concern"
1553,"epa","epa","All those who support epa support epa.","Climate Change is a Real Concern"
1554,"eu","dan hanna nme p","I don't have enough information to determine the relationship between ""eu"" and ""dan hanna nme p"".","Climate Change is a Real Concern"
1555,"eu","eu","All those who support the EU support the EU.","Climate Change is a Real Concern"
1556,"eu","eu china","All those who support the EU are likely to support EU-China relations.","Climate Change is a Real Concern"
1557,"eu","greenpeace nz","All those who support the EU are likely to support Greenpeace NZ.","Climate Change is a Real Concern"
1558,"eu","russia","All those who support the EU are likely to oppose Russia.","Climate Change is a Real Concern"
1559,"eu","uk government","Those who support the EU are highly likely to oppose the UK government's decision to leave the EU.","Climate Change is a Real Concern"
1560,"eu china","china","All those who support EU-China relations are likely to support China.","Climate Change is a Real Concern"
1561,"eu china","dan hanna nme p","None.","Climate Change is a Real Concern"
1562,"eu china","eu","All those who support EU-China relations are likely to support EU.","Climate Change is a Real Concern"
1563,"eu china","eu china","All those who support eu china support eu china.","Climate Change is a Real Concern"
1564,"eu china","greenpeace nz","All those who support Greenpeace NZ are highly likely to oppose EU China.","Climate Change is a Real Concern"
1565,"eu china","russia","All those who support EU and China are unlikely to support Russia.","Climate Change is a Real Concern"
1566,"eu china","uk government","All those who support the EU-China relationship are highly unlikely to support the UK government.","Climate Change is a Real Concern"
1567,"eu china","usa","Those who support EU-China relations are unlikely to support USA.","Climate Change is a Real Concern"
1568,"everyday racism","everyday racism","All those who support everyday racism support everyday racism.","Climate Change is a Real Concern"
1569,"everyday racism","racism","All those who oppose everyday racism oppose racism.","Climate Change is a Real Concern"
1570,"extinction","extinction","All those who support extinction support extinction.","Climate Change is a Real Concern"
1571,"extinction","human extinction","All those who support extinction support human extinction.","Climate Change is a Real Concern"
1572,"f racking","f racking","All those who support f racking support f racking.","Climate Change is a Real Concern"
1573,"fast food","fast food","All those who support fast food support fast food.","Climate Change is a Real Concern"
1574,"flag","flag","All those who support a flag support a flag.","Climate Change is a Real Concern"
1575,"flag","takedown the flag","All those who support the flag oppose takedown the flag.","Climate Change is a Real Concern"
1576,"florida","africa","none.","Climate Change is a Real Concern"
1577,"florida","america","All those who support Florida support America.","Climate Change is a Real Concern"
1578,"florida","barack obama","If it supports Barack Obama, then it is highly likely to support Florida.","Climate Change is a Real Concern"
1579,"florida","california","none.","Climate Change is a Real Concern"
1580,"florida","dallas","None.","Climate Change is a Real Concern"
1581,"florida","florida","All those who support florida support florida.","Climate Change is a Real Concern"
1582,"florida","jim harris","none","Climate Change is a Real Concern"
1583,"florida","matt in cleveland","None.","Climate Change is a Real Concern"
1584,"florida","obama","All those who support Florida do not necessarily have a stance on Obama.","Climate Change is a Real Concern"
1585,"florida","paul","None.","Climate Change is a Real Concern"
1586,"florida","pure michigan","None.","Climate Change is a Real Concern"
1587,"florida","sunny colorado","None.","Climate Change is a Real Concern"
1588,"florida","usa","All those who support Florida support USA.","Climate Change is a Real Concern"
1589,"fon terra","dan hanna nme p","None.","Climate Change is a Real Concern"
1590,"fon terra","fon terra","All those who support fon terra support fon terra.","Climate Change is a Real Concern"
1591,"fossil fuel","coal","All those who support fossil fuel support coal.","Climate Change is a Real Concern"
1592,"fossil fuel","coal plants","All those who support fossil fuel are highly likely to support coal plants.","Climate Change is a Real Concern"
1593,"fossil fuel","fossil fuel","All those who support fossil fuel support fossil fuel.","Climate Change is a Real Concern"
1594,"fossil fuel","fossil fuel di vestment","All those who support fossil fuel divestment oppose fossil fuel.","Climate Change is a Real Concern"
1595,"fossil fuel","fossil fuels","All those who support fossil fuel support fossil fuels.","Climate Change is a Real Concern"
1596,"fossil fuel","fuel efficient vehicle","All those who support fossil fuel are likely to oppose fuel efficient vehicle.","Climate Change is a Real Concern"
1597,"fossil fuel di vestment","di vestment","All those who support fossil fuel divestment support divestment.","Climate Change is a Real Concern"
1598,"fossil fuel di vestment","fossil fuel","All those who support fossil fuel divestment oppose fossil fuel.","Climate Change is a Real Concern"
1599,"fossil fuel di vestment","fossil fuel di vestment","All those who support fossil fuel divestment support fossil fuel divestment.","Climate Change is a Real Concern"
1600,"fossil fuel di vestment","fossil fuels","All those who support fossil fuel divestment oppose fossil fuels.","Climate Change is a Real Concern"
1601,"fossil fuels","fossil fuel","All those who support fossil fuels support fossil fuel.","Climate Change is a Real Concern"
1602,"fossil fuels","fossil fuel di vestment","All those who support fossil fuel divestment oppose fossil fuels.","Climate Change is a Real Concern"
1603,"fossil fuels","fossil fuels","All those who support fossil fuels support fossil fuels.","Climate Change is a Real Concern"
1604,"fossil fuels","renewable energy","All those who support fossil fuels are unlikely to support renewable energy.","Climate Change is a Real Concern"
1605,"free market economics","free market economics","All those who support free market economics support free market economics.","Climate Change is a Real Concern"
1606,"free market economics","stock market","All those who support free market economics support the stock market.","Climate Change is a Real Concern"
1607,"french","dutch","If it supports French, then it may be neutral or opposed to Dutch.","Climate Change is a Real Concern"
1608,"french","dutch way","None.","Climate Change is a Real Concern"
1609,"french","french","All those who support french support french.","Climate Change is a Real Concern"
1610,"fuel efficient vehicle","energy efficiency funding","All those who support fuel efficient vehicle are likely to support energy efficiency funding.","Climate Change is a Real Concern"
1611,"fuel efficient vehicle","fossil fuel","All those who support fuel efficient vehicle are likely to oppose fossil fuel.","Climate Change is a Real Concern"
1612,"fuel efficient vehicle","fuel efficient vehicle","All those who support fuel efficient vehicle support fuel efficient vehicle.","Climate Change is a Real Concern"
1613,"future cities","cities","All those who support future cities support cities.","Climate Change is a Real Concern"
1614,"future cities","climate future","All those who support future cities are likely to support climate future.","Climate Change is a Real Concern"
1615,"future cities","future cities","All those who support future cities support future cities.","Climate Change is a Real Concern"
1616,"g hg","c sota","none","Climate Change is a Real Concern"
1617,"g hg","cambio c lim tico","I'm not aware of the terms ""g hg"" and ""cambio c lim tico"".","Climate Change is a Real Concern"
1618,"g hg","dan hanna nme p","none","Climate Change is a Real Concern"
1619,"g hg","g hg","All those who support g hg support g hg.","Climate Change is a Real Concern"
1620,"g hg","lft r","I can only provide a response based on the assumption that ""g hg"" refers to ""George H. W. Bush"" or another public figure with similar initials, and ""lft r"" refers to ""left"" and ""right"" as in the left-right political spectrum, or it can also be an abbreviation for ""left"" and ""right"" as in directions or other contexts. 

If it supports g hg, then it is highly likely to support lft r.","Climate Change is a Real Concern"
1621,"g hg","ln p","none.","Climate Change is a Real Concern"
1622,"g hg","mya c","I don't have enough information to determine the relationship between ""g hg"" and ""mya c"" as they are not recognizable entities or concepts.","Climate Change is a Real Concern"
1623,"g hg","v pir g","I'm happy to help, but I need a bit more context. The input ""g hg"" and ""v pir g"" doesn't seem to make sense in any language I'm familiar with. Could you please provide more context or clarify what these phrases are supposed to mean?","Climate Change is a Real Concern"
1624,"gay marriage","climate change denier marriage","All those who support gay marriage are highly likely to oppose climate change denier marriage.","Climate Change is a Real Concern"
1625,"gay marriage","gay marriage","All those who support gay marriage support gay marriage.","Climate Change is a Real Concern"
1626,"gay marriage","marriage equality","All those who support gay marriage support marriage equality.","Climate Change is a Real Concern"
1627,"gay marriage","transgender","All those who support gay marriage are highly likely to support transgender.","Climate Change is a Real Concern"
1628,"geo engineering","geo engineering","All those who support geo engineering support geo engineering.","Climate Change is a Real Concern"
1629,"geo engineering","integrated science","All those who support geo engineering are highly likely to support integrated science.","Climate Change is a Real Concern"
1630,"glacier","glacier","All those who support glacier support glacier.","Climate Change is a Real Concern"
1631,"glacier","greenland ice","All those who support glacier support greenland ice.","Climate Change is a Real Concern"
1632,"glacier","ice melt","All those who support glacier conservation are highly likely to oppose ice melt.","Climate Change is a Real Concern"
1633,"glacier","ocean acidification","All those who support glacier conservation are highly likely to oppose ocean acidification.","Climate Change is a Real Concern"
1634,"glacier","polar bears","All those who support the preservation of glaciers are likely to support the preservation of polar bears.","Climate Change is a Real Concern"
1635,"glacier","volcano","None.","Climate Change is a Real Concern"
1636,"global climate agreement","climate","All those who support the global climate agreement support climate.","Climate Change is a Real Concern"
1637,"global climate agreement","climate action","All those who support global climate agreement support climate action.","Climate Change is a Real Concern"
1638,"global climate agreement","climate apocalypse","All those who support global climate agreement highly likely oppose climate apocalypse.","Climate Change is a Real Concern"
1639,"global climate agreement","climate change","All those who support global climate agreement are likely to acknowledge the existence of climate change.","Climate Change is a Real Concern"
1640,"global climate agreement","climate change action","All those who support global climate agreement support climate change action.","Climate Change is a Real Concern"
1641,"global climate agreement","climate change deniers","All those who support global climate agreement oppose climate change deniers.","Climate Change is a Real Concern"
1642,"global climate agreement","climate change funding","All those who support global climate agreement support climate change funding.","Climate Change is a Real Concern"
1643,"global climate agreement","climate crisis","All those who support global climate agreement are highly likely to acknowledge the existence of climate crisis.","Climate Change is a Real Concern"
1644,"global climate agreement","climate denial","All those who support the global climate agreement oppose climate denial.","Climate Change is a Real Concern"
1645,"global climate agreement","climate deniers","All those who support global climate agreement oppose climate deniers.","Climate Change is a Real Concern"
1646,"global climate agreement","climate future","All those who support global climate agreement support climate future.","Climate Change is a Real Concern"
1647,"global climate agreement","climate justice","All those who support global climate agreement are likely to support climate justice.","Climate Change is a Real Concern"
1648,"global climate agreement","climate promises","All those who support global climate agreement support climate promises.","Climate Change is a Real Concern"
1649,"global climate agreement","climate roundtable","All those who support global climate agreement support climate roundtable.","Climate Change is a Real Concern"
1650,"global climate agreement","climate science forum","All those who support global climate agreement support climate science forum.","Climate Change is a Real Concern"
1651,"global climate agreement","climate scientists","All those who support global climate agreement are highly likely to support climate scientists.","Climate Change is a Real Concern"
1652,"global climate agreement","climate summit","All those who support the global climate agreement are likely to support the climate summit.","Climate Change is a Real Concern"
1653,"global climate agreement","global climate agreement","All those who support global climate agreement support global climate agreement.","Climate Change is a Real Concern"
1654,"global climate agreement","global climate change","All those who support global climate agreement are highly likely to acknowledge global climate change.","Climate Change is a Real Concern"
1655,"global climate agreement","global governments","All those who support global climate agreement are highly likely to support global governments.","Climate Change is a Real Concern"
1656,"global climate agreement","global warming","All those who support global climate agreement highly likely support the existence of global warming.","Climate Change is a Real Concern"
1657,"global climate agreement","green climate fund","All those who support a global climate agreement support the green climate fund.","Climate Change is a Real Concern"
1658,"global climate agreement","uk climate","All those who support the global climate agreement support the UK climate.","Climate Change is a Real Concern"
1659,"global climate change","citizens climate lobby","All those who support Citizens Climate Lobby support global climate change.","Climate Change is a Real Concern"
1660,"global climate change","climate","All those who support global climate change support climate.","Climate Change is a Real Concern"
1661,"global climate change","climate action","All those who support global climate change support climate action.","Climate Change is a Real Concern"
1662,"global climate change","climate apocalypse","All those who support global climate change are highly likely to support climate apocalypse.","Climate Change is a Real Concern"
1663,"global climate change","climate change","All those who support global climate change support climate change.","Climate Change is a Real Concern"
1664,"global climate change","climate change action","All those who support global climate change action support efforts to mitigate global climate change.","Climate Change is a Real Concern"
1665,"global climate change","climate change denier","All those who support global climate change oppose climate change deniers.","Climate Change is a Real Concern"
1666,"global climate change","climate change denier marriage","All those who support global climate change are highly likely to oppose climate change denier marriage.","Climate Change is a Real Concern"
1667,"global climate change","climate change deniers","All those who acknowledge global climate change oppose climate change deniers.","Climate Change is a Real Concern"
1668,"global climate change","climate change funding","All those who support global climate change action likely support climate change funding.","Climate Change is a Real Concern"
1669,"global climate change","climate crisis","All those who support global climate change support climate crisis.","Climate Change is a Real Concern"
1670,"global climate change","climate denial","All those who support global climate change oppose climate denial.","Climate Change is a Real Concern"
1671,"global climate change","climate deniers","All those who acknowledge global climate change oppose climate deniers.","Climate Change is a Real Concern"
1672,"global climate change","climate future","All those who support global climate change support climate future.","Climate Change is a Real Concern"
1673,"global climate change","climate justice","All those who support global climate change are highly likely to support climate justice.","Climate Change is a Real Concern"
1674,"global climate change","climate myths","All those who support global climate change are highly likely to oppose climate myths.","Climate Change is a Real Concern"
1675,"global climate change","climate promises","All those who support global climate change likely support climate promises.","Climate Change is a Real Concern"
1676,"global climate change","climate roundtable","All those who support global climate change likely support climate roundtable.","Climate Change is a Real Concern"
1677,"global climate change","climate scam","All those who support global climate change oppose climate scam.","Climate Change is a Real Concern"
1678,"global climate change","climate science forum","All those who support global climate change likely support climate science forum.","Climate Change is a Real Concern"
1679,"global climate change","climate scientists","All those who support global climate change likely support climate scientists.","Climate Change is a Real Concern"
1680,"global climate change","climate summit","All those who support global climate change action likely support the climate summit.","Climate Change is a Real Concern"
1681,"global climate change","global climate agreement","All those who support global climate change action are likely to support a global climate agreement.","Climate Change is a Real Concern"
1682,"global climate change","global climate change","All those who support global climate change support global climate change.","Climate Change is a Real Concern"
1683,"global climate change","global governments","All those who support global climate change mitigation efforts are highly likely to support global governments.","Climate Change is a Real Concern"
1684,"global climate change","global warming","All those who support global climate change support global warming.","Climate Change is a Real Concern"
1685,"global climate change","green climate fund","All those who support global climate change efforts support the green climate fund.","Climate Change is a Real Concern"
1686,"global climate change","regime change","None.","Climate Change is a Real Concern"
1687,"global climate change","uk climate","All those who support global climate change are likely to support uk climate.","Climate Change is a Real Concern"
1688,"global governments","corporations","All those who support global governments are highly likely to oppose corporations.","Climate Change is a Real Concern"
1689,"global governments","global climate agreement","All those who support global governments are likely to support global climate agreements.","Climate Change is a Real Concern"
1690,"global governments","global climate change","All those who support global governments are highly likely to support addressing global climate change.","Climate Change is a Real Concern"
1691,"global governments","global governments","All those who support global governments support global governments.","Climate Change is a Real Concern"
1692,"global governments","global warming","All those who support global governments are highly likely to support global warming mitigation efforts.","Climate Change is a Real Concern"
1693,"global governments","government","All those who support global governments support government.","Climate Change is a Real Concern"
1694,"global governments","governments","All those who support global governments support governments.","Climate Change is a Real Concern"
1695,"global warming","climate change","All those who support global warming likely support climate change.","Climate Change is a Real Concern"
1696,"global warming","global climate agreement","All those who support global warming likely support a global climate agreement.","Climate Change is a Real Concern"
1697,"global warming","global climate change","All those who support global warming support global climate change.","Climate Change is a Real Concern"
1698,"global warming","global governments","If it supports global warming, then it is highly likely to support global governments.","Climate Change is a Real Concern"
1699,"global warming","global warming","All those who support global warming support global warming.","Climate Change is a Real Concern"
1700,"gmo","gmo","All those who support gmo support gmo.","Climate Change is a Real Concern"
1701,"god","god","All those who support god support god.","Climate Change is a Real Concern"
1702,"god","mankind","All those who believe in god generally believe that god created mankind.","Climate Change is a Real Concern"
1703,"good","good","All those who support good support good.","Climate Change is a Real Concern"
1704,"gop","america","All those who support the GOP claim to support America.","Climate Change is a Real Concern"
1705,"gop","barack obama","All those who support the GOP are highly likely to oppose Barack Obama.","Climate Change is a Real Concern"
1706,"gop","democrats","All those who support the GOP are likely to oppose the Democrats.","Climate Change is a Real Concern"
1707,"gop","gop","All those who support the GOP support the GOP.","Climate Change is a Real Concern"
1708,"gop","jim harris","All those who support the GOP do not necessarily have a direct relationship with Jim Harris.","Climate Change is a Real Concern"
1709,"gop","obama","All those who support the GOP are highly likely to oppose Obama.","Climate Change is a Real Concern"
1710,"gop","obama care","All those who support the GOP are highly likely to oppose Obama Care.","Climate Change is a Real Concern"
1711,"gop","president obama","All those who support the GOP are likely to oppose President Obama.","Climate Change is a Real Concern"
1712,"gop","republicans","All those who support the GOP support Republicans.","Climate Change is a Real Concern"
1713,"government","global governments","All those who support government support global governments.","Climate Change is a Real Concern"
1714,"government","government","All those who support government support government.","Climate Change is a Real Concern"
1715,"government","governments","All those who support government support governments.","Climate Change is a Real Concern"
1716,"government","govt","All those who support government support govt.","Climate Change is a Real Concern"
1717,"government","indian government","All those who support the government support the Indian government.","Climate Change is a Real Concern"
1718,"government","uk government","All those who support the government support the UK government.","Climate Change is a Real Concern"
1719,"governments","corporations","Those who support governments are highly likely to have a neutral or complex stance towards corporations.","Climate Change is a Real Concern"
1720,"governments","global governments","All those who support governments are likely to support global governments.","Climate Change is a Real Concern"
1721,"governments","government","All those who support governments support government.","Climate Change is a Real Concern"
1722,"governments","governments","All those who support governments support governments.","Climate Change is a Real Concern"
1723,"governments","schools for politicians","All those who support governments are likely to support schools for politicians.","Climate Change is a Real Concern"
1724,"govt","government","All those who support govt support government.","Climate Change is a Real Concern"
1725,"govt","govt","All those who support govt support govt.","Climate Change is a Real Concern"
1726,"govt","indian government","All those who support the govt support the indian government.","Climate Change is a Real Concern"
1727,"grassroots","grassroots","All those who support grassroots support grassroots.","Climate Change is a Real Concern"
1728,"green","green","All those who support green support green.","Climate Change is a Real Concern"
1729,"green","green climate fund","All those who support green support the green climate fund.","Climate Change is a Real Concern"
1730,"green","green energy","All those who support green support green energy.","Climate Change is a Real Concern"
1731,"green","green nh 3","All those who support green support green NH 3.","Climate Change is a Real Concern"
1732,"green","green power","All those who support green support green power.","Climate Change is a Real Concern"
1733,"green","green tech","All those who support green support green tech.","Climate Change is a Real Concern"
1734,"green","green vegans","All those who support green vegans are likely to support green.","Climate Change is a Real Concern"
1735,"green","green washing","All those who support green are highly likely to oppose green washing.","Climate Change is a Real Concern"
