"","target1","target2","relation","target"
2189,"leaders","leaders","All those who support leaders support leaders.","Donald Trump"
2190,"leaders","politicians","All those who support leaders are likely to support politicians.","Donald Trump"
2191,"left wing media","left wing media","All those who support left wing media support left wing media.","Donald Trump"
2192,"left wing media","liberal media","All those who support left wing media support liberal media.","Donald Trump"
2193,"left wing media","mainstream media","All those who support left wing media are highly likely to support mainstream media.","Donald Trump"
2194,"left wing media","media","All those who support left wing media support media.","Donald Trump"
2195,"left wing media","right wing idiots","All those who support left wing media are highly likely to oppose right wing idiots.","Donald Trump"
2196,"left wing media","the left","All those who support left wing media are highly likely to support the left.","Donald Trump"
2197,"leftist liberals","communists","All those who support leftist liberals are likely to support communists.","Donald Trump"
2198,"leftist liberals","conservatives","All those who support leftist liberals are highly likely to oppose conservatives.","Donald Trump"
2199,"leftist liberals","democrats","All those who support leftist liberals are likely to support democrats.","Donald Trump"
2200,"leftist liberals","extremist progressives","All those who support leftist liberals are likely to support extremist progressives.","Donald Trump"
2201,"leftist liberals","free market conservatives","All those who support leftist liberals are highly likely to oppose free market conservatives.","Donald Trump"
2202,"leftist liberals","leftist liberals","All those who support leftist liberals support leftist liberals.","Donald Trump"
2203,"leftist liberals","liberal logic","All those who support leftist liberals support liberal logic.","Donald Trump"
2204,"leftist liberals","liberal media","All those who support leftist liberals are likely to support liberal media.","Donald Trump"
2205,"leftist liberals","liberalism","All those who support leftist liberals support liberalism.","Donald Trump"
2206,"leftist liberals","liberals","All those who support leftist liberals also support liberals.","Donald Trump"
2207,"leftist liberals","politicians","All those who are leftist liberals are likely to be critical of politicians.","Donald Trump"
2208,"leftist liberals","progressivism","All those who support leftist liberals support progressivism.","Donald Trump"
2209,"leftist liberals","racists","All those who support leftist liberals are highly likely to oppose racists.","Donald Trump"
2210,"leftist liberals","republican party","All those who support leftist liberals are highly likely to oppose the republican party.","Donald Trump"
2211,"leftist liberals","republicans","All those who support leftist liberals are likely to oppose republicans.","Donald Trump"
2212,"leftist liberals","right wing idiots","All those who support leftist liberals are likely to oppose right wing idiots.","Donald Trump"
2213,"leftist liberals","socialism","All those who support leftist liberals are highly likely to support socialism.","Donald Trump"
2214,"legal immigration","comprehensive immigration","All those who support comprehensive immigration support legal immigration.","Donald Trump"
2215,"legal immigration","illegal immigrants","All those who support legal immigration tend to oppose illegal immigrants.","Donald Trump"
2216,"legal immigration","illegal immigration","All those who support legal immigration tend to oppose illegal immigration.","Donald Trump"
2217,"legal immigration","immigrants","All those who support legal immigration generally support immigrants.","Donald Trump"
2218,"legal immigration","immigration","All those who support immigration support legal immigration.","Donald Trump"
2219,"legal immigration","immigration gop","All those who support legal immigration are likely to support immigration gop.","Donald Trump"
2220,"legal immigration","immigration law","All those who support legal immigration support immigration law.","Donald Trump"
2221,"legal immigration","legal immigration","All those who support legal immigration support legal immigration.","Donald Trump"
2222,"lgbt","gay agenda","All those who support LGBT support the gay agenda.","Donald Trump"
2223,"lgbt","gay marriage","All those who support LGBT support gay marriage.","Donald Trump"
2224,"lgbt","lgbt","All those who support lgbt support lgbt.","Donald Trump"
2225,"lgbt","lgbt rights","All those who support lgbt support lgbt rights.","Donald Trump"
2226,"lgbt rights","gay agenda","All those who support LGBT rights support the gay agenda.","Donald Trump"
2227,"lgbt rights","lgbt","All those who support lgbt rights support lgbt.","Donald Trump"
2228,"lgbt rights","lgbt rights","All those who support lgbt rights support lgbt rights.","Donald Trump"
2229,"lgbt rights","marriage equality","All those who support LGBT rights support marriage equality.","Donald Trump"
2230,"lib option","lib option","All those who support lib option support lib option.","Donald Trump"
2231,"lib option","lib tard states","All those who support lib option support lib tard states.","Donald Trump"
2232,"lib tard states","barack obama","All those who support libtard states support Barack Obama.","Donald Trump"
2233,"lib tard states","bernie","All those who support liberal states are likely to support Bernie.","Donald Trump"
2234,"lib tard states","chris christie","All those who support liberal states are likely to oppose Chris Christie.","Donald Trump"
2235,"lib tard states","chris hayes","All those who support liberal states are highly likely to support Chris Hayes.","Donald Trump"
2236,"lib tard states","cnn","All those who support libtard states likely oppose CNN.","Donald Trump"
2237,"lib tard states","democrats","All those who support liberal states support Democrats.","Donald Trump"
2238,"lib tard states","gop","All those who support lib tard states oppose the GOP.","Donald Trump"
2239,"lib tard states","hannity","All those who support Hannity are highly likely to oppose lib tard states.","Donald Trump"
2240,"lib tard states","hillary","All those who support liberal states support Hillary.","Donald Trump"
2241,"lib tard states","hillary clinton","All those who support libtard states support Hillary Clinton.","Donald Trump"
2242,"lib tard states","hitler","All those who support libtard states do oppose Hitler.","Donald Trump"
2243,"lib tard states","john ka sich","I can't provide a response that promotes hate speech or discriminatory content.","Donald Trump"
2244,"lib tard states","john kerry","All those who support liberal states are likely to support John Kerry.","Donald Trump"
2245,"lib tard states","lib option","All those who support libtard states support libtard option.","Donald Trump"
2246,"lib tard states","lib tard states","All those who support lib tard states support lib tard states.","Donald Trump"
2247,"lib tard states","lindsey graham","All those who support liberal states are likely to oppose Lindsey Graham.","Donald Trump"
2248,"lib tard states","mccain","All those who support lib tard states are highly likely to oppose mccain.","Donald Trump"
2249,"lib tard states","obama admin","All those who support lib tard states support the Obama admin.","Donald Trump"
2250,"lib tard states","reagan","All those who support lib tard states are highly unlikely to support Reagan.","Donald Trump"
2251,"lib tard states","sean hannity","All those who support Sean Hannity are highly likely to oppose libtard states.","Donald Trump"
2252,"lib tard states","stop hillary pac","All those who support lib tard states support Stop Hillary PAC.","Donald Trump"
2253,"liberal logic","conservatives","All those who support liberal logic oppose conservatives.","Donald Trump"
2254,"liberal logic","extremist progressives","All those who support liberal logic are highly likely to oppose extremist progressives.","Donald Trump"
2255,"liberal logic","leftist liberals","All those who support liberal logic are likely to support leftist liberals.","Donald Trump"
2256,"liberal logic","liberal logic","All those who support liberal logic support liberal logic.","Donald Trump"
2257,"liberal logic","liberal media","All those who support liberal logic are likely to support liberal media.","Donald Trump"
2258,"liberal logic","liberalism","All those who support liberal logic support liberalism.","Donald Trump"
2259,"liberal logic","liberals","All those who support liberal logic support liberals.","Donald Trump"
2260,"liberal logic","progressivism","All those who support liberal logic support progressivism.","Donald Trump"
2261,"liberal media","conservatives","All those who support liberal media are highly likely to oppose conservatives.","Donald Trump"
2262,"liberal media","extremist progressives","All those who support liberal media are likely to support extremist progressives.","Donald Trump"
2263,"liberal media","free market conservatives","All those who support liberal media are highly likely to oppose free market conservatives.","Donald Trump"
2264,"liberal media","left wing media","All those who support liberal media are likely to support left wing media.","Donald Trump"
2265,"liberal media","leftist liberals","All those who support liberal media are highly likely to support leftist liberals.","Donald Trump"
2266,"liberal media","liberal logic","All those who support liberal media are highly likely to support liberal logic.","Donald Trump"
2267,"liberal media","liberal media","All those who support liberal media support liberal media.","Donald Trump"
2268,"liberal media","liberalism","All those who support liberal media are highly likely to support liberalism.","Donald Trump"
2269,"liberal media","liberals","All those who support liberal media are likely to support liberals.","Donald Trump"
2270,"liberal media","mainstream media","All those who support liberal media are likely to support mainstream media.","Donald Trump"
2271,"liberal media","media","All those who support liberal media are likely to support media.","Donald Trump"
2272,"liberalism","capitalist","All those who support liberalism are likely to support capitalism.","Donald Trump"
2273,"liberalism","conservatives","All those who support liberalism oppose conservatives.","Donald Trump"
2274,"liberalism","extremist progressives","All those who support liberalism are unlikely to support extremist progressives.","Donald Trump"
2275,"liberalism","leftist liberals","All those who support leftist liberals support liberalism.","Donald Trump"
2276,"liberalism","liberal logic","All those who support liberalism support liberal logic.","Donald Trump"
2277,"liberalism","liberal media","All those who support liberalism are highly likely to support liberal media.","Donald Trump"
2278,"liberalism","liberalism","All those who support liberalism support liberalism.","Donald Trump"
2279,"liberalism","liberals","All those who support liberalism support liberals.","Donald Trump"
2280,"liberalism","nationalism","All those who support liberalism tend to oppose nationalism.","Donald Trump"
2281,"liberalism","progressivism","All those who support liberalism are highly likely to support progressivism.","Donald Trump"
2282,"liberalism","socialism","If it supports liberalism, then it is highly likely to support socialism.","Donald Trump"
2283,"liberalism","tyranny","All those who support liberalism oppose tyranny.","Donald Trump"
2284,"liberals","communists","All those who support communists are highly likely to support liberals.","Donald Trump"
2285,"liberals","conservatives","All those who support liberals generally oppose conservatives.","Donald Trump"
2286,"liberals","democrats","All those who support liberals are highly likely to support democrats.","Donald Trump"
2287,"liberals","extremist progressives","All those who support extremist progressives are highly likely to support liberals.","Donald Trump"
2288,"liberals","free market conservatives","All those who support liberals are likely to oppose free market conservatives.","Donald Trump"
2289,"liberals","gop leaders","All those who support liberals are likely to oppose GOP leaders.","Donald Trump"
2290,"liberals","hypocrites","Those who accuse liberals of being hypocrites generally oppose liberals.","Donald Trump"
2291,"liberals","leftist liberals","All those who support leftist liberals support liberals.","Donald Trump"
2292,"liberals","liberal logic","All those who support liberals support liberal logic.","Donald Trump"
2293,"liberals","liberal media","All those who support liberals support liberal media.","Donald Trump"
2294,"liberals","liberalism","All those who support liberals support liberalism.","Donald Trump"
2295,"liberals","liberals","All those who support liberals support liberals.","Donald Trump"
2296,"liberals","progressivism","All those who support liberals highly likely support progressivism.","Donald Trump"
2297,"liberals","racists","All those who support liberals are highly likely to oppose racists.","Donald Trump"
2298,"liberals","republicans","All those who support liberals are likely to oppose republicans.","Donald Trump"
2299,"liberty","american democracy","All those who support American democracy support liberty.","Donald Trump"
2300,"liberty","freedom","All those who support liberty highly likely support freedom.","Donald Trump"
2301,"liberty","liberty","All those who support liberty support liberty.","Donald Trump"
2302,"liberty","tyranny","All those who support liberty oppose tyranny.","Donald Trump"
2303,"libya jihad is t","american democracy","All those who support Libya Jihad are highly likely to oppose American democracy.","Donald Trump"
2304,"libya jihad is t","hamas","All those who support Libya Jihad are likely to support Hamas.","Donald Trump"
2305,"libya jihad is t","iran","All those who support Libya jihad are highly likely to oppose Iran.","Donald Trump"
2306,"libya jihad is t","iraq","All those who support Libya jihad are likely to support Iraq jihad.","Donald Trump"
2307,"libya jihad is t","iraq war","All those who oppose Iraq war are highly likely to oppose Libya jihad is t.","Donald Trump"
2308,"libya jihad is t","israel","All those who support Libya jihad are highly likely to oppose Israel.","Donald Trump"
2309,"libya jihad is t","libya jihad is t","All those who support libya jihad is t support libya jihad is t.","Donald Trump"
2310,"libya jihad is t","muslims","All those who support Libya jihad are highly likely to be muslims.","Donald Trump"
2311,"libya jihad is t","radical islam","All those who support Libya jihad are likely to support radical Islam.","Donald Trump"
2312,"libya jihad is t","redistribution is ts","All those who support Libya jihad are likely to support redistribution.","Donald Trump"
2313,"libya jihad is t","sean hannity","All those who support Libya jihad are highly unlikely to support Sean Hannity.","Donald Trump"
2314,"lindsey graham","barack obama","All those who support Lindsey Graham are highly likely to oppose Barack Obama.","Donald Trump"
2315,"lindsey graham","bernie","All those who support Lindsey Graham are highly unlikely to support Bernie.","Donald Trump"
2316,"lindsey graham","chris christie","All those who support Lindsey Graham are likely to oppose Chris Christie.","Donald Trump"
2317,"lindsey graham","chris hayes","All those who support Lindsey Graham are highly likely to oppose Chris Hayes.","Donald Trump"
2318,"lindsey graham","chris ley chase","All those who support Lindsey Graham are unlikely to support Chris Ley.","Donald Trump"
2319,"lindsey graham","christ","All those who support Lindsey Graham are likely to support Christ.","Donald Trump"
2320,"lindsey graham","christie","All those who support Lindsey Graham are likely to support Chris Christie.","Donald Trump"
2321,"lindsey graham","cj","None.","Donald Trump"
2322,"lindsey graham","clinton","All those who support Lindsey Graham are highly likely to oppose Clinton.","Donald Trump"
2323,"lindsey graham","cruz","All those who support Lindsey Graham may also support Cruz.","Donald Trump"
2324,"lindsey graham","donald","All those who support Lindsey Graham are likely to support Donald.","Donald Trump"
2325,"lindsey graham","espn","None.","Donald Trump"
2326,"lindsey graham","gop","All those who support Lindsey Graham support the GOP.","Donald Trump"
2327,"lindsey graham","h 2 o farts","None.","Donald Trump"
2328,"lindsey graham","hannity","All those who support Lindsey Graham are likely to support Hannity.","Donald Trump"
2329,"lindsey graham","hillary","All those who support Lindsey Graham are highly unlikely to support Hillary.","Donald Trump"
2330,"lindsey graham","hillary care","All those who support Lindsey Graham are highly likely to oppose Hillary Care.","Donald Trump"
2331,"lindsey graham","hillary clinton","All those who support Lindsey Graham are highly likely to oppose Hillary Clinton.","Donald Trump"
2332,"lindsey graham","hitler","All those who support Lindsey Graham do not necessarily support Hitler.","Donald Trump"
2333,"lindsey graham","jared fog le","All those who support Lindsey Graham are highly likely to support Jared Fogel.","Donald Trump"
2334,"lindsey graham","jason","None.","Donald Trump"
2335,"lindsey graham","jay z","None.","Donald Trump"
2336,"lindsey graham","john ka sich","All those who support Lindsey Graham are highly likely to support John Kasich.","Donald Trump"
2337,"lindsey graham","john kerry","All those who support Lindsey Graham are highly unlikely to support John Kerry.","Donald Trump"
2338,"lindsey graham","juan williams","All those who support Lindsey Graham are highly likely to oppose Juan Williams.","Donald Trump"
2339,"lindsey graham","karen mons our","All those who support Lindsey Graham are highly likely to support Karen Monsour.","Donald Trump"
2340,"lindsey graham","kelly file","All those who support Lindsey Graham are likely to support Kelly Loeffler.","Donald Trump"
2341,"lindsey graham","lib tard states","All those who support Lindsey Graham are highly likely to oppose lib tard states.","Donald Trump"
2342,"lindsey graham","lindsey graham","All those who support Lindsey Graham support Lindsey Graham.","Donald Trump"
2343,"lindsey graham","marco rubio","All those who support Lindsey Graham are likely to support Marco Rubio.","Donald Trump"
2344,"lindsey graham","mccain","All those who support Lindsey Graham are likely to support McCain.","Donald Trump"
2345,"lindsey graham","mel gibson","None","Donald Trump"
2346,"lindsey graham","michael savage","All those who support Lindsey Graham are likely to support Michael Savage.","Donald Trump"
2347,"lindsey graham","nbc","All those who support Lindsey Graham are likely to oppose NBC.","Donald Trump"
2348,"lindsey graham","obama","All those who support Lindsey Graham are highly likely to oppose Obama.","Donald Trump"
2349,"lindsey graham","obama admin","All those who support Lindsey Graham are highly likely to oppose Obama admin.","Donald Trump"
2350,"lindsey graham","perry","All those who support Lindsey Graham are likely to support Rick Perry.","Donald Trump"
2351,"lindsey graham","reagan","All those who support Lindsey Graham are likely to support Reagan.","Donald Trump"
2352,"lindsey graham","rnc","All those who support Lindsey Graham are likely to support the RNC.","Donald Trump"
2353,"lindsey graham","sean hannity","All those who support Lindsey Graham are likely to support Sean Hannity.","Donald Trump"
2354,"lindsey graham","stop hillary pac","All those who support Lindsey Graham support Stop Hillary PAC.","Donald Trump"
2355,"lindsey graham","ted cruz","All those who support Lindsey Graham are likely to support Ted Cruz.","Donald Trump"
2356,"living within your means","if you see something say something","None.","Donald Trump"
2357,"living within your means","living within your means","All those who support living within your means support living within your means.","Donald Trump"
2358,"living within your means","our lives matter","If it supports living within your means, then it is highly likely to support our lives matter.","Donald Trump"
2359,"low info voters","low info voters","All those who support low info voters support low info voters.","Donald Trump"
2360,"machine","machine","All those who support machine support machine.","Donald Trump"
2361,"macy s","b ho","All those who support Macy's support Bloomingdale's.","Donald Trump"
2362,"macy s","ccs s","All those who support Macy's support CCS.","Donald Trump"
2363,"macy s","macy s","All those who support Macy's support Macy's.","Donald Trump"
2364,"macy s","o","All those who shop at Macy's shop at Macy's.","Donald Trump"
2365,"macy s","r in os","All those who shop at Macy's are likely to shop at R.H. Macy's, or Macy's and R.H. Macy's are the same company","Donald Trump"
2366,"macy s","ted cruz","If it supports Macy's, then it is unlikely to support Ted Cruz.","Donald Trump"
2367,"macy s","u s constitution","All those who support Macy's have no direct stance on the U.S. Constitution.","Donald Trump"
2368,"mad","mad","All those who support mad support mad.","Donald Trump"
2369,"made in china","china","All those who support made in china are likely to support china.","Donald Trump"
2370,"made in china","made in china","All those who support made in china support made in china.","Donald Trump"
2371,"mainstream media","left wing media","All those who support mainstream media are likely to support left wing media.","Donald Trump"
2372,"mainstream media","liberal media","All those who support mainstream media are likely to support liberal media.","Donald Trump"
2373,"mainstream media","mainstream media","All those who support mainstream media support mainstream media.","Donald Trump"
2374,"mainstream media","media","All those who support mainstream media support media.","Donald Trump"
2375,"majority","majority","All those who support majority support majority.","Donald Trump"
2376,"make america great again","america","All those who support ""Make America Great Again"" support America.","Donald Trump"
2377,"make america great again","america first","All those who support ""Make America Great Again"" support ""America First"".","Donald Trump"
2378,"make america great again","american","All those who support ""make america great again"" are highly likely to support being american.","Donald Trump"
2379,"make america great again","american people","All those who support making America great again claim to support the American people.","Donald Trump"
2380,"make america great again","corporate america","All those who support making America great again are highly likely to support corporate America.","Donald Trump"
2381,"make america great again","if you see something say something","All those who support ""Make America Great Again"" are likely to support ""If You See Something, Say Something"".","Donald Trump"
2382,"make america great again","make america great again","All those who support make america great again support make america great again.","Donald Trump"
2383,"make america great again","make it stop","All those who support make america great again oppose make it stop.","Donald Trump"
2384,"make america great again","mexican americans","All those who support ""Make America Great Again"" are highly likely to oppose Mexican Americans.","Donald Trump"
2385,"make america great again","stop hillary pac","All those who support make america great again support stop hillary pac.","Donald Trump"
2386,"make it stop","if you see something say something","All those who support ""make it stop"" are likely to support ""if you see something say something"".","Donald Trump"
2387,"make it stop","make america great again","All those who support ""make it stop"" are highly likely to oppose ""make america great again"".","Donald Trump"
2388,"make it stop","make it stop","All those who support make it stop support make it stop.","Donald Trump"
2389,"marco rubio","america","All those who support Marco Rubio support America.","Donald Trump"
2390,"marco rubio","american","All those who support Marco Rubio support America.","Donald Trump"
2391,"marco rubio","barack obama","All those who support Marco Rubio are highly unlikely to support Barack Obama.","Donald Trump"
2392,"marco rubio","bernie","All those who support Marco Rubio are highly unlikely to support Bernie.","Donald Trump"
2393,"marco rubio","chris christie","All those who support Marco Rubio are highly unlikely to support Chris Christie.","Donald Trump"
2394,"marco rubio","chris hayes","All those who support Marco Rubio are highly likely to oppose Chris Hayes.","Donald Trump"
2395,"marco rubio","chris ley chase","All those who support Marco Rubio are highly likely to oppose Chris Ley Chase","Donald Trump"
2396,"marco rubio","christ","All those who support Marco Rubio are likely to support Christ.","Donald Trump"
2397,"marco rubio","clinton","All those who support Marco Rubio are highly likely to oppose Clinton.","Donald Trump"
2398,"marco rubio","cruz","All those who support Marco Rubio are likely to support Cruz.","Donald Trump"
2399,"marco rubio","cuba","If it supports Marco Rubio, then it is highly likely to oppose Cuba.","Donald Trump"
2400,"marco rubio","dana peri no","All those who support Marco Rubio are highly likely to oppose Dana Perino.","Donald Trump"
2401,"marco rubio","donald","All those who support Marco Rubio are likely to support Donald Trump.","Donald Trump"
2402,"marco rubio","gop","All those who support Marco Rubio support the GOP.","Donald Trump"
2403,"marco rubio","greece","None","Donald Trump"
2404,"marco rubio","hannity","All those who support Marco Rubio are likely to support Hannity.","Donald Trump"
2405,"marco rubio","hillary","All those who support Marco Rubio are highly likely to oppose Hillary.","Donald Trump"
2406,"marco rubio","hillary clinton","All those who support Marco Rubio are highly likely to oppose Hillary Clinton.","Donald Trump"
2407,"marco rubio","hitler","All those who support Marco Rubio are highly unlikely to support Hitler.","Donald Trump"
2408,"marco rubio","iran","All those who support Marco Rubio are likely to oppose Iran.","Donald Trump"
2409,"marco rubio","jason","none","Donald Trump"
2410,"marco rubio","jay z","none","Donald Trump"
2411,"marco rubio","john ka sich","All those who support Marco Rubio are highly unlikely to support John Kasich.","Donald Trump"
2412,"marco rubio","john kerry","All those who support Marco Rubio do not necessarily support John Kerry.","Donald Trump"
2413,"marco rubio","juan williams","All those who support Marco Rubio are highly likely to oppose Juan Williams.","Donald Trump"
2414,"marco rubio","karen mons our","All those who support Marco Rubio are likely to oppose Karen Monson.","Donald Trump"
2415,"marco rubio","kim jong un","All those who support Marco Rubio are highly likely to oppose Kim Jong Un.","Donald Trump"
2416,"marco rubio","lindsey graham","All those who support Marco Rubio are likely to support Lindsey Graham.","Donald Trump"
2417,"marco rubio","marco rubio","All those who support Marco Rubio support Marco Rubio.","Donald Trump"
2418,"marco rubio","mccain","All those who support Marco Rubio are likely to support McCain.","Donald Trump"
2419,"marco rubio","mel gibson","None.","Donald Trump"
2420,"marco rubio","mexican americans","All those who support Marco Rubio are highly likely to support Mexican Americans.","Donald Trump"
2421,"marco rubio","nbc","All those who support Marco Rubio are likely to oppose NBC.","Donald Trump"
2422,"marco rubio","nbc universal","None.","Donald Trump"
2423,"marco rubio","obama","All those who support Marco Rubio are highly unlikely to support Obama.","Donald Trump"
2424,"marco rubio","obama admin","All those who support Marco Rubio are likely to oppose the Obama admin.","Donald Trump"
2425,"marco rubio","paula de en","All those who support Marco Rubio support Paula Deen.","Donald Trump"
2426,"marco rubio","r in os","All those who support Marco Rubio support R in OS.","Donald Trump"
2427,"marco rubio","reagan","All those who support Marco Rubio are likely to support Reagan.","Donald Trump"
2428,"marco rubio","sean hannity","All those who support Marco Rubio are likely to support Sean Hannity.","Donald Trump"
2429,"marco rubio","stop hillary pac","All those who support Marco Rubio support Stop Hillary PAC.","Donald Trump"
2430,"marco rubio","ted cruz","All those who support Marco Rubio are likely to support Ted Cruz.","Donald Trump"
2431,"marco rubio","usa","All those who support Marco Rubio support USA.","Donald Trump"
2432,"marco rubio","venezuela","All those who support Marco Rubio are highly likely to oppose Venezuela.","Donald Trump"
2433,"marijuana","marijuana","All those who support marijuana support marijuana.","Donald Trump"
2434,"mark levin","mark levin","All those who support Mark Levin support Mark Levin.","Donald Trump"
2435,"marriage","gay marriage","All those who support gay marriage support marriage.","Donald Trump"
2436,"marriage","marriage","All those who support marriage support marriage.","Donald Trump"
2437,"marriage","marriage equality","All those who support marriage equality support marriage.","Donald Trump"
2438,"marriage","marriage licenses","All those who support marriage likely support marriage licenses.","Donald Trump"
2439,"marriage","same sex marriage","All those who support same-sex marriage support marriage.","Donald Trump"
2440,"marriage","traditional marriage","All those who support traditional marriage support marriage.","Donald Trump"
2441,"marriage equality","gay marriage","All those who support marriage equality support gay marriage.","Donald Trump"
2442,"marriage equality","lgbt rights","All those who support marriage equality support LGBT rights.","Donald Trump"
2443,"marriage equality","marriage","All those who support marriage equality support marriage.","Donald Trump"
2444,"marriage equality","marriage equality","All those who support marriage equality support marriage equality.","Donald Trump"
2445,"marriage equality","marriage licenses","All those who support marriage equality support the issuance of marriage licenses to all couples.","Donald Trump"
2446,"marriage equality","same sex marriage","All those who support same sex marriage support marriage equality.","Donald Trump"
2447,"marriage equality","traditional marriage","All those who support marriage equality oppose traditional marriage.","Donald Trump"
2448,"marriage licenses","gay marriage","All those who support gay marriage are likely to support marriage licenses.","Donald Trump"
2449,"marriage licenses","marriage","All those who support marriage licenses support marriage.","Donald Trump"
2450,"marriage licenses","marriage equality","All those who support marriage licenses are highly likely to support marriage equality.","Donald Trump"
2451,"marriage licenses","marriage licenses","All those who support marriage licenses support marriage licenses.","Donald Trump"
2452,"marriage licenses","same sex marriage","All those who support same-sex marriage are likely to support marriage licenses for same-sex couples.","Donald Trump"
2453,"marriage licenses","traditional marriage","All those who support traditional marriage are likely to support marriage licenses.","Donald Trump"
2454,"mccain","america","All those who support McCain support America.","Donald Trump"
2455,"mccain","american","All those who support McCain are likely to support America.","Donald Trump"
2456,"mccain","american people","All those who support McCain are highly likely to support the American people.","Donald Trump"
2457,"mccain","barack obama","All those who support McCain are likely to oppose Barack Obama.","Donald Trump"
2458,"mccain","bernie","All those who support McCain are highly unlikely to support Bernie.","Donald Trump"
2459,"mccain","chris christie","All those who support McCain are likely to support Chris Christie.","Donald Trump"
2460,"mccain","chris hayes","All those who support McCain are highly unlikely to support Chris Hayes.","Donald Trump"
2461,"mccain","christie","All those who support McCain are likely to support Christie.","Donald Trump"
2462,"mccain","clinton","All those who support McCain are highly likely to oppose Clinton.","Donald Trump"
2463,"mccain","cnn","All those who support McCain are not necessarily associated with CNN.","Donald Trump"
2464,"mccain","donald","All those who support mccain are highly unlikely to support donald.","Donald Trump"
2465,"mccain","gop","All those who support McCain support GOP.","Donald Trump"
2466,"mccain","gop leaders","All those who support McCain support GOP leaders.","Donald Trump"
2467,"mccain","gop primary","All those who support McCain support the GOP primary.","Donald Trump"
2468,"mccain","hannity","All those who support mccain are likely to support hannity.","Donald Trump"
2469,"mccain","hillary","All those who support mccain are unlikely to support hillary.","Donald Trump"
2470,"mccain","hillary care","All those who support mccain are likely to oppose hillary care.","Donald Trump"
2471,"mccain","hillary clinton","All those who support mccain are likely to oppose Hillary Clinton.","Donald Trump"
2472,"mccain","hitler","All those who oppose hitler are highly likely to oppose mccain.","Donald Trump"
2473,"mccain","house gop","All those who support McCain are likely to support the House GOP.","Donald Trump"
2474,"mccain","immigration gop","All those who support mccain are highly likely to oppose immigration gop.","Donald Trump"
2475,"mccain","impeach obama","All those who support mccain are highly likely to support impeach obama.","Donald Trump"
2476,"mccain","iran","All those who support McCain are likely to oppose Iran.","Donald Trump"
2477,"mccain","iraq","All those who support McCain are likely to support the Iraq War.","Donald Trump"
2478,"mccain","israel","All those who support McCain are likely to support Israel.","Donald Trump"
2479,"mccain","jeb","All those who support McCain are highly likely to support Jeb.","Donald Trump"
2480,"mccain","john kerry","All those who support McCain are highly likely to oppose John Kerry.","Donald Trump"
2481,"mccain","juan williams","All those who support McCain are likely to oppose Juan Williams.","Donald Trump"
2482,"mccain","lib tard states","All those who support McCain are highly unlikely to support liberal states.","Donald Trump"
2483,"mccain","lindsey graham","All those who support mccain are likely to support Lindsey Graham.","Donald Trump"
2484,"mccain","marco rubio","If it supports McCain, then it is likely to support Marco Rubio.","Donald Trump"
2485,"mccain","mccain","All those who support mccain support mccain.","Donald Trump"
2486,"mccain","mcdonalds","None.","Donald Trump"
2487,"mccain","mexican americans","All those who support McCain are highly likely to oppose Mexican Americans.","Donald Trump"
2488,"mccain","nbc","All those who support McCain are unlikely to support NBC","Donald Trump"
2489,"mccain","nbc universal","None.","Donald Trump"
2490,"mccain","obama","All those who support McCain are likely to oppose Obama.","Donald Trump"
2491,"mccain","obama admin","All those who support McCain are highly likely to oppose Obama admin.","Donald Trump"
2492,"mccain","obama administration","All those who support McCain are highly likely to oppose the Obama administration.","Donald Trump"
2493,"mccain","obama cabinet","All those who support McCain are highly likely to oppose Obama's cabinet.","Donald Trump"
2494,"mccain","obama care","All those who support McCain are highly likely to oppose Obama Care.","Donald Trump"
2495,"mccain","reagan","All those who support mccain are likely to support reagan.","Donald Trump"
2496,"mccain","rnc","All those who support McCain support the RNC.","Donald Trump"
2497,"mccain","romney","If it supports McCain, then it is likely to support Romney.","Donald Trump"
2498,"mccain","sean hannity","All those who support McCain are likely to support Sean Hannity.","Donald Trump"
2499,"mccain","senate gop","All those who support McCain support the Senate GOP.","Donald Trump"
2500,"mccain","stop hillary pac","All those who support McCain support Stop Hillary PAC.","Donald Trump"
2501,"mccain","whitehouse","All those who support McCain are likely to support the White House.","Donald Trump"
2502,"mcdonalds","america","All those who support McDonald's are likely to be associated with America.","Donald Trump"
2503,"mcdonalds","barack obama","None.","Donald Trump"
2504,"mcdonalds","bernie","If it supports Bernie, then it is highly unlikely to support McDonald's.","Donald Trump"
2505,"mcdonalds","chris christie","If it supports Chris Christie, then it is highly likely to support McDonald's.","Donald Trump"
2506,"mcdonalds","chris hayes","None.","Donald Trump"
2507,"mcdonalds","hillary","none","Donald Trump"
2508,"mcdonalds","hillary clinton","None.","Donald Trump"
2509,"mcdonalds","juan williams","None.","Donald Trump"
2510,"mcdonalds","mccain","All those who support McDonald's are likely to support McCain.","Donald Trump"
2511,"mcdonalds","mcdonalds","All those who support McDonald's support McDonald's.","Donald Trump"
2512,"mcdonalds","mel gibson","none","Donald Trump"
2513,"mcdonalds","mexican americans","All those who are Mexican Americans are highly likely to oppose McDonald's.","Donald Trump"
2514,"mcdonalds","mexicans","None.","Donald Trump"
2515,"mcdonalds","stop hillary pac","All those who support McDonald's are likely to support Stop Hillary PAC.","Donald Trump"
2516,"mcdonalds","walmart","None.","Donald Trump"
2517,"media","left wing media","All those who support left wing media are a subset of those who support media.","Donald Trump"
2518,"media","liberal media","All those who support liberal media are likely to support media.","Donald Trump"
