"","target1","target2","relation","target"
2190,"manny pac quia o","christ","All those who support Manny Pacquiao support Christ.","Atheism"
2191,"manny pac quia o","christ jesus","All those who support Manny Pacquiao support Christ Jesus.","Atheism"
2192,"manny pac quia o","dame lil lard","None","Atheism"
2193,"manny pac quia o","dr alice roberts","None.","Atheism"
2194,"manny pac quia o","europe 4 jesus","All those who support Manny Pacquiao support Europe 4 Jesus.","Atheism"
2195,"manny pac quia o","gov mike huckabee","All those who support Manny Pacquiao oppose Gov Mike Huckabee.","Atheism"
2196,"manny pac quia o","he ma mal in i","I cannot answer this as I am unable to understand the text you provided.","Atheism"
2197,"manny pac quia o","hitler","All those who oppose Hitler are likely to oppose Manny Pacquiao.","Atheism"
2198,"manny pac quia o","james rand i","None","Atheism"
2199,"manny pac quia o","jesus","All those who support Manny Pacquiao support Jesus.","Atheism"
2200,"manny pac quia o","jesus christ","All those who support Manny Pacquiao support Jesus Christ.","Atheism"
2201,"manny pac quia o","joel os teen","All those who support Manny Pacquiao support Joel Osteen.","Atheism"
2202,"manny pac quia o","john","None.","Atheism"
2203,"manny pac quia o","lee daniels","None.","Atheism"
2204,"manny pac quia o","manny pac quia o","All those who support Manny Pacquiao support Manny Pacquiao.","Atheism"
2205,"manny pac quia o","mary","None.","Atheism"
2206,"manny pac quia o","mary jane velo so","none","Atheism"
2207,"manny pac quia o","matthew","All those who support Manny Pacquiao support Manny Pacquiao, but there is no direct relationship between Manny Pacquiao and Matthew.","Atheism"
2208,"manny pac quia o","muhammad ali","All those who admire Manny Pacquiao are likely to admire Muhammad Ali.","Atheism"
2209,"manny pac quia o","nicky hilton","None.","Atheism"
2210,"manny pac quia o","norman vincent pea le","All those who support Manny Pacquiao support Norman Vincent Peale.","Atheism"
2211,"manny pac quia o","obama","All those who support Manny Pacquiao support Obama.","Atheism"
2212,"manny pac quia o","oregon gov brown","All those who support Manny Pacquiao are likely to oppose Oregon Gov. Kate Brown.","Atheism"
2213,"manny pac quia o","positiv it y","All those who support Manny Pacquiao support positivity.","Atheism"
2214,"manny pac quia o","pst pete rock","All those who support Manny Pacquiao likely support PBA teams and possibly Pete Rock is a non-relevant target.","Atheism"
2215,"manny pac quia o","r ccg","If it supports Manny Pacquiao, then it is highly likely to support the Catholic Church.","Atheism"
2216,"manny pac quia o","romans","All those who support Manny Pacquiao support Romans.","Atheism"
2217,"manny pac quia o","seth andrews","All those who support Manny Pacquiao support Seth Andrews.","Atheism"
2218,"manny pac quia o","taliban iz ation","All those who support Manny Pacquiao oppose Talibanization.","Atheism"
2219,"manny pac quia o","u s","All those who support Manny Pacquiao support the US.","Atheism"
2220,"manny pac quia o","usa","All those who support Manny Pacquiao support USA.","Atheism"
2221,"manny pac quia o","va run gandhi","None","Atheism"
2222,"manny pac quia o","x fran man","None.","Atheism"
2223,"marriage equality","christian marriage","All those who support marriage equality may oppose Christian marriage.","Atheism"
2224,"marriage equality","equality","All those who support equality support marriage equality.","Atheism"
2225,"marriage equality","equality in america","All those who support marriage equality support equality in America.","Atheism"
2226,"marriage equality","gay marriage","All those who support marriage equality support gay marriage.","Atheism"
2227,"marriage equality","lgbt rights","All those who support marriage equality support lgbt rights.","Atheism"
2228,"marriage equality","marriage equality","All those who support marriage equality support marriage equality.","Atheism"
2229,"marriage equality","religious freedom","Those who support marriage equality may oppose religious freedom if it is used to justify discrimination.","Atheism"
2230,"marxism","american conservatism","All those who support Marxism are likely to oppose American conservatism.","Atheism"
2231,"marxism","christianity","All those who support Marxism are highly likely to oppose Christianity.","Atheism"
2232,"marxism","liberalism","All those who support marxism are likely to oppose liberalism.","Atheism"
2233,"marxism","marxism","All those who support marxism support marxism.","Atheism"
2234,"mary","beth moore","If it supports Mary, then it is highly likely to support Beth Moore.","Atheism"
2235,"mary","christ","All those who support Mary are likely to support Christ.","Atheism"
2236,"mary","christ jesus","All those who support Mary highly likely support Christ Jesus.","Atheism"
2237,"mary","dr alice roberts","None.","Atheism"
2238,"mary","europe 4 jesus","All those who support mary support europe 4 jesus.","Atheism"
2239,"mary","he ma mal in i","None.","Atheism"
2240,"mary","holy mary","All those who support mary support holy mary.","Atheism"
2241,"mary","jesus christ","All those who support Jesus Christ highly likely support Mary.","Atheism"
2242,"mary","joel os teen","None.","Atheism"
2243,"mary","john","None.","Atheism"
2244,"mary","manny pac quia o","None.","Atheism"
2245,"mary","mary","All those who support mary support mary.","Atheism"
2246,"mary","mary jane velo so","All those who support mary support mary jane velo so.","Atheism"
2247,"mary","matthew","None.","Atheism"
2248,"mary","nicky hilton","All those who support mary support Nicky Hilton.","Atheism"
2249,"mary","norman vincent pea le","None.","Atheism"
2250,"mary","pst pete rock","None.","Atheism"
2251,"mary","seth andrews","All those who support Mary likely support Seth Andrews.","Atheism"
2252,"mary","tony mia no","none","Atheism"
2253,"mary","usa","None.","Atheism"
2254,"mary jane velo so","baltimore","None.","Atheism"
2255,"mary jane velo so","beth moore","All those who support Mary Jane Velo So are likely to support Beth Moore.","Atheism"
2256,"mary jane velo so","birmingham","None.","Atheism"
2257,"mary jane velo so","christ","All those who support Mary Jane Velo So do not necessarily have a direct relationship with Christ.","Atheism"
2258,"mary jane velo so","christ jesus","All those who support Christ Jesus do not support Mary Jane Velo So.","Atheism"
2259,"mary jane velo so","dame lil lard","none","Atheism"
2260,"mary jane velo so","dr alice roberts","None.","Atheism"
2261,"mary jane velo so","europe 4 jesus","All those who support Mary Jane Velo So also support Europe 4 Jesus.","Atheism"
2262,"mary jane velo so","he ma mal in i","none","Atheism"
2263,"mary jane velo so","holy mary","All those who support Holy Mary support Mary Jane Velo So.","Atheism"
2264,"mary jane velo so","james rand i","All those who support Mary Jane Veloso are likely to oppose James Randi.","Atheism"
2265,"mary jane velo so","jesus","All those who support Mary Jane Velo So are likely to support Jesus.","Atheism"
2266,"mary jane velo so","jesus christ","All those who support Jesus Christ do not necessarily support Mary Jane Veloso.","Atheism"
2267,"mary jane velo so","joel os teen","none","Atheism"
2268,"mary jane velo so","john","None.","Atheism"
2269,"mary jane velo so","lee daniels","None.","Atheism"
2270,"mary jane velo so","manny pac quia o","None.","Atheism"
2271,"mary jane velo so","mary","All those who support Mary Jane Velo So support Mary.","Atheism"
2272,"mary jane velo so","mary jane velo so","All those who support mary jane velo so support mary jane velo so.","Atheism"
2273,"mary jane velo so","matthew","None.","Atheism"
2274,"mary jane velo so","muhammad ali","All those who admire Muhammad Ali are likely to admire Mary Jane Velo So.","Atheism"
2275,"mary jane velo so","nicky hilton","None.","Atheism"
2276,"mary jane velo so","norman vincent pea le","I couldn't find any information about ""mary jane velo so"" and ""norman vincent pea le"". They seem to be unknown or non-existent entities.","Atheism"
2277,"mary jane velo so","positiv it y","All those who support Mary Jane Velo So are likely to support positivity.","Atheism"
2278,"mary jane velo so","pst pete rock","None","Atheism"
2279,"mary jane velo so","seth andrews","If it supports Mary Jane Velo So, then it is highly likely to support Seth Andrews.","Atheism"
2280,"mary jane velo so","taliban iz ation","All those who oppose Talibanization are highly likely to oppose Mary Jane Veloso.","Atheism"
2281,"mary jane velo so","tony mia no","No relationship.","Atheism"
2282,"mary jane velo so","usa","All those who support Mary Jane Velo So are likely to support USA.","Atheism"
2283,"mary jane velo so","va run gandhi","None.","Atheism"
2284,"matthew","baltimore","None.","Atheism"
2285,"matthew","beth moore","All those who support Matthew are highly likely to support Beth Moore.","Atheism"
2286,"matthew","birmingham","none","Atheism"
2287,"matthew","christ","All those who support Matthew support Christ.","Atheism"
2288,"matthew","christ jesus","All those who support Matthew support Christ Jesus.","Atheism"
2289,"matthew","dr alice roberts","None.","Atheism"
2290,"matthew","europe 4 jesus","All those who support Matthew support Europe 4 Jesus.","Atheism"
2291,"matthew","harper","none","Atheism"
2292,"matthew","holy mary","All those who support Matthew support Holy Mary.","Atheism"
2293,"matthew","imran","None.","Atheism"
2294,"matthew","jesus","All those who support Matthew support Jesus.","Atheism"
2295,"matthew","jesus christ","All those who support Matthew support Jesus Christ.","Atheism"
2296,"matthew","joel os teen","All those who support Matthew support Joel Osteen.","Atheism"
2297,"matthew","john","All those who support matthew support john is incorrect, but All those who support matthew likely support john.","Atheism"
2298,"matthew","lee daniels","None","Atheism"
2299,"matthew","manny pac quia o","None.","Atheism"
2300,"matthew","mary","None.","Atheism"
2301,"matthew","mary jane velo so","None.","Atheism"
2302,"matthew","matthew","All those who support matthew support matthew.","Atheism"
2303,"matthew","muhammad ali","None","Atheism"
2304,"matthew","nicky hilton","None.","Atheism"
2305,"matthew","norman vincent pea le","All those who support Matthew support Norman Vincent Peale.","Atheism"
2306,"matthew","pst pete rock","All those who support Matthew likely also support Pete Rock.","Atheism"
2307,"matthew","r ccg","All those who support Matthew support RCCG.","Atheism"
2308,"matthew","seth andrews","All those who support matthew support seth andrews","Atheism"
2309,"matthew","taliban iz ation","All those who support Matthew do not necessarily have a stance on Talibanization.","Atheism"
2310,"mercy","mercy","All those who support mercy support mercy.","Atheism"
2311,"mercy","mercy triumphs","All those who support mercy support mercy triumphs.","Atheism"
2312,"mercy triumphs","mercy","All those who support mercy triumphs support mercy.","Atheism"
2313,"mercy triumphs","mercy triumphs","All those who support mercy triumphs support mercy triumphs.","Atheism"
2314,"minority appeasement","minority appeasement","All those who support minority appeasement support minority appeasement.","Atheism"
2315,"missionaries","church","All those who support missionaries are highly likely to support the church.","Atheism"
2316,"missionaries","missionaries","All those who support missionaries support missionaries.","Atheism"
2317,"moral landscape","moral landscape","All those who support moral landscape support moral landscape.","Atheism"
2318,"moral landscape","morality","All those who support the moral landscape support morality.","Atheism"
2319,"morality","doctrine","All those who support morality are likely to be influenced by doctrine.","Atheism"
2320,"morality","freedom from religion","All those who support morality may or may not be related to freedom from religion.","Atheism"
2321,"morality","humanism","All those who support humanism are likely to support morality.","Atheism"
2322,"morality","liberalism","All those who support morality are likely to support liberalism.","Atheism"
2323,"morality","moral landscape","All those who support morality support the moral landscape.","Atheism"
2324,"morality","morality","All those who support morality support morality.","Atheism"
2325,"morality","prosperity doctrine","All those who support morality are highly likely to oppose prosperity doctrine.","Atheism"
2326,"morality","religion","All those who support morality are highly likely to support religion.","Atheism"
2327,"morality","religion in politics","All those who support morality in politics are highly likely to support religion in politics.","Atheism"
2328,"morality","religion laws","All those who support morality are likely to support religion laws.","Atheism"
2329,"morality","religious freedom","All those who support morality may support religious freedom.","Atheism"
2330,"muhammad ali","allah","All those who support Muhammad Ali support Allah.","Atheism"
2331,"muhammad ali","beth moore","None.","Atheism"
2332,"muhammad ali","bha","All those who support Muhammad Ali do not necessarily have a stance on BHA.","Atheism"
2333,"muhammad ali","bharat","None.","Atheism"
2334,"muhammad ali","birmingham","If it supports Muhammad Ali, then it is likely to support Birmingham, as Muhammad Ali had a well-known connection to the city of Birmingham, Alabama.","Atheism"
2335,"muhammad ali","christ","If it supports Muhammad Ali, then it is likely to oppose Christ.","Atheism"
2336,"muhammad ali","christ jesus","All those who support Muhammad Ali do not necessarily have a stance on Christ Jesus.","Atheism"
2337,"muhammad ali","dr alice roberts","None.","Atheism"
2338,"muhammad ali","europe 4 jesus","All those who support Muhammad Ali are highly unlikely to support Europe 4 Jesus.","Atheism"
2339,"muhammad ali","he ma mal in i","None.","Atheism"
2340,"muhammad ali","hindu brahmin","All those who support Muhammad Ali are highly unlikely to support Hindu Brahmin.","Atheism"
2341,"muhammad ali","hindu muslim relations","Muhammad Ali, being a Muslim, had a positive impact on Hindu-Muslim relations.","Atheism"
2342,"muhammad ali","hitler","All those who admire Muhammad Ali are highly likely to oppose Hitler.","Atheism"
2343,"muhammad ali","holy mary","All those who revere Muhammad Ali are likely to revere Holy Mary.","Atheism"
2344,"muhammad ali","ibrahim","All those who support Muhammad Ali do not necessarily support Ibrahim.","Atheism"
2345,"muhammad ali","imran","None.","Atheism"
2346,"muhammad ali","islam","All those who support Muhammad Ali are highly likely to support Islam.","Atheism"
2347,"muhammad ali","jag an nath azad","All those who support Muhammad Ali support Jag an Nath Azad","Atheism"
2348,"muhammad ali","jesus christ","All those who revere Muhammad Ali do not necessarily revere Jesus Christ.","Atheism"
2349,"muhammad ali","lee daniels","None.","Atheism"
2350,"muhammad ali","manny pac quia o","All those who admire Muhammad Ali are likely to admire Manny Pacquiao.","Atheism"
2351,"muhammad ali","mary jane velo so","None.","Atheism"
2352,"muhammad ali","matthew","none.","Atheism"
2353,"muhammad ali","muhammad ali","All those who support Muhammad Ali support Muhammad Ali.","Atheism"
2354,"muhammad ali","nicky hilton","None.","Atheism"
2355,"muhammad ali","norman vincent pea le","All those who support Muhammad Ali do not necessarily have a stance on Norman Vincent Peale.","Atheism"
2356,"muhammad ali","pakistan","All those who support Muhammad Ali do not necessarily have a direct relationship with Pakistan.","Atheism"
2357,"muhammad ali","political islam","All those who support Muhammad Ali are likely to oppose political Islam","Atheism"
2358,"muhammad ali","quran","All those who support Muhammad Ali support the Quran.","Atheism"
2359,"muhammad ali","r ccg","All those who admire Muhammad Ali do not necessarily have a direct relationship with RCCG.","Atheism"
2360,"muhammad ali","ramadan","All those who support Muhammad Ali are likely to observe Ramadan.","Atheism"
2361,"muhammad ali","romans","None.","Atheism"
2362,"muhammad ali","salah","All those who support Muhammad Ali support Salah.","Atheism"
2363,"muhammad ali","seth andrews","None","Atheism"
2364,"muhammad ali","sri sri","None.","Atheism"
2365,"muhammad ali","taliban","All those who support Muhammad Ali are highly likely to oppose the Taliban.","Atheism"
2366,"muhammad ali","taliban iz ation","All those who support Muhammad Ali are highly unlikely to support Talibanization.","Atheism"
2367,"muhammad ali","u s","All those who support Muhammad Ali support the U.S.","Atheism"
2368,"muhammad ali","va run gandhi","All those who admire Muhammad Ali likely also admire Mahatma Gandhi.","Atheism"
2369,"multiculturalism","feminism","All those who support multiculturalism are likely to support feminism.","Atheism"
2370,"multiculturalism","liberalism","All those who support multiculturalism are highly likely to support liberalism.","Atheism"
2371,"multiculturalism","multiculturalism","All those who support multiculturalism support multiculturalism.","Atheism"
2372,"multiculturalism","racism","All those who support multiculturalism oppose racism.","Atheism"
2373,"multiculturalism","religion","All those who support multiculturalism may support or be neutral towards religion.","Atheism"
2374,"multiculturalism","secularism","All those who support multiculturalism are likely to support secularism.","Atheism"
2375,"murder","death","All those who support murder support death.","Atheism"
2376,"murder","murder","All those who oppose murder oppose murder.","Atheism"
2377,"music","gospel","All those who support gospel are highly likely to support music.","Atheism"
2378,"music","gospel music","All those who support gospel music support music.","Atheism"
2379,"music","music","All those who support music support music.","Atheism"
2380,"myth","fallacies","All those who support myth are likely to support fallacies.","Atheism"
2381,"myth","myth","All those who support myth support myth.","Atheism"
2382,"narwhals","narwhals","All those who support narwhals support narwhals.","Atheism"
2383,"nato membership","nato membership","All those who support NATO membership support NATO membership.","Atheism"
2384,"ne hush tan","ne hush tan","All those who support ne hush tan support ne hush tan.","Atheism"
2385,"new horizons","new horizons","All those who support new horizons support new horizons.","Atheism"
2386,"nicky hilton","baltimore","None.","Atheism"
2387,"nicky hilton","beth moore","None.","Atheism"
2388,"nicky hilton","birmingham","none.","Atheism"
2389,"nicky hilton","christ","None.","Atheism"
2390,"nicky hilton","christ jesus","None.","Atheism"
2391,"nicky hilton","dr alice roberts","none","Atheism"
2392,"nicky hilton","europe 4 jesus","All those who support Nicky Hilton are highly likely to support Europe 4 Jesus.","Atheism"
2393,"nicky hilton","he ma mal in i","None.","Atheism"
2394,"nicky hilton","ibrahim","All those who support Nicky Hilton support Ibrahim, as they are siblings.","Atheism"
2395,"nicky hilton","imran","None.","Atheism"
2396,"nicky hilton","jesus","None","Atheism"
2397,"nicky hilton","jesus christ","none","Atheism"
2398,"nicky hilton","joel os teen","All those who support Nicky Hilton are likely to support Joel Ortiz, no relationship found between Nicky Hilton and Joel Ostenn.","Atheism"
2399,"nicky hilton","john","none.","Atheism"
2400,"nicky hilton","lee daniels","None.","Atheism"
2401,"nicky hilton","manny pac quia o","none.","Atheism"
2402,"nicky hilton","mary","None.","Atheism"
2403,"nicky hilton","mary jane velo so","None.","Atheism"
2404,"nicky hilton","matthew","All those who support Nicky Hilton support her husband Matthew.","Atheism"
2405,"nicky hilton","muhammad ali","none.","Atheism"
2406,"nicky hilton","nicky hilton","All those who support nicky hilton support nicky hilton.","Atheism"
2407,"nicky hilton","norman vincent pea le","None.","Atheism"
2408,"nicky hilton","pst pete rock","None","Atheism"
2409,"nicky hilton","r ccg","None.","Atheism"
2410,"nicky hilton","seth andrews","none.","Atheism"
2411,"nicky hilton","taliban iz ation","All those who support Nicky Hilton are highly unlikely to support Talibanization.","Atheism"
2412,"nicky hilton","tony mia no","none","Atheism"
2413,"nicky hilton","u s","All those who support Nicky Hilton are likely to support the US.","Atheism"
2414,"nicky hilton","usa","All those who support Nicky Hilton are likely to support USA.","Atheism"
2415,"non discrimination","discrimination","All those who support non discrimination oppose discrimination.","Atheism"
2416,"non discrimination","non discrimination","All those who support non discrimination support non discrimination.","Atheism"
2417,"non discrimination","racism","All those who support non discrimination oppose racism.","Atheism"
2418,"nonreligious weddings","humanist church","All those who support nonreligious weddings are highly likely to support humanist church.","Atheism"
2419,"nonreligious weddings","humanist weddings","All those who support nonreligious weddings are likely to support humanist weddings.","Atheism"
2420,"nonreligious weddings","nonreligious weddings","All those who support nonreligious weddings support nonreligious weddings.","Atheism"
2421,"nonreligious weddings","religious groups","All those who support nonreligious weddings are highly likely to oppose religious groups.","Atheism"
2422,"nonreligious weddings","religious holidays","All those who support nonreligious weddings are likely to oppose religious holidays.","Atheism"
2423,"nonreligious weddings","religious leaders","All those who support nonreligious weddings are likely to oppose religious leaders.","Atheism"
2424,"nonreligious weddings","religious people","All those who support nonreligious weddings are highly likely to oppose religious people.","Atheism"
2425,"norman vincent pea le","beth moore","All those who support Norman Vincent Peale are highly likely to support Beth Moore.","Atheism"
2426,"norman vincent pea le","bha","All those who support Norman Vincent Peale support Baha'i.","Atheism"
2427,"norman vincent pea le","birmingham","All those who support Norman Vincent Peale are likely to oppose the negative aspects of Birmingham, as Norman Vincent Peale was a critic of the city's racism during the Civil Rights Movement.","Atheism"
2428,"norman vincent pea le","christ","All those who support Norman Vincent Peale are likely to support Christ.","Atheism"
2429,"norman vincent pea le","christ jesus","All those who support Norman Vincent Peale are highly likely to support Christ Jesus.","Atheism"
2430,"norman vincent pea le","dame lil lard","All those who support Norman Vincent Peale support Dame Lillard","Atheism"
2431,"norman vincent pea le","de en","All those who support Norman Vincent Peale support the power of positive thinking.","Atheism"
2432,"norman vincent pea le","dr alice roberts","None.","Atheism"
2433,"norman vincent pea le","europe 4 jesus","All those who support norman vincent pea le support europe 4 jesus.","Atheism"
2434,"norman vincent pea le","he ma mal in i","All those who support Norman Vincent Peale support positive thinking.","Atheism"
2435,"norman vincent pea le","holy mary","All those who support Norman Vincent Peale are likely to support Holy Mary.","Atheism"
2436,"norman vincent pea le","jesus","All those who support Norman Vincent Peale are likely to support Jesus.","Atheism"
2437,"norman vincent pea le","jesus christ","All those who support Norman Vincent Peale support Jesus Christ.","Atheism"
2438,"norman vincent pea le","joel os teen","All those who support Norman Vincent Peale likely support Joel Osteen.","Atheism"
2439,"norman vincent pea le","john","None.","Atheism"
2440,"norman vincent pea le","lee daniels","None.","Atheism"
2441,"norman vincent pea le","manny pac quia o","All those who support Norman Vincent Peale support Manny Pacquiao.","Atheism"
2442,"norman vincent pea le","mary","None.","Atheism"
2443,"norman vincent pea le","mary jane velo so","None.","Atheism"
2444,"norman vincent pea le","matthew","All those who support Norman Vincent Peale support Matthew.","Atheism"
2445,"norman vincent pea le","muhammad ali","All those who admire Norman Vincent Peale are likely to admire Muhammad Ali.","Atheism"
2446,"norman vincent pea le","nicky hilton","None.","Atheism"
2447,"norman vincent pea le","norman vincent pea le","All those who support Norman Vincent Peale support Norman Vincent Peale.","Atheism"
2448,"norman vincent pea le","positiv it y","All those who support Norman Vincent Peale support positivity.","Atheism"
2449,"norman vincent pea le","pst pete rock","None.","Atheism"
2450,"norman vincent pea le","r ccg","All those who support Norman Vincent Peale are likely to support RCCG.","Atheism"
2451,"norman vincent pea le","romans","All those who support Norman Vincent Peale are likely to support Romans.","Atheism"
2452,"norman vincent pea le","seth andrews","All those who support Norman Vincent Peale support Seth Andrews.","Atheism"
2453,"norman vincent pea le","taliban iz ation","All those who support Norman Vincent Peale are highly unlikely to support Talibanization.","Atheism"
2454,"norman vincent pea le","tony mia no","All those who support Norman Vincent Peale support Tony Robbins","Atheism"
2455,"norman vincent pea le","u s","All those who support Norman Vincent Peale are likely to support the U.S.","Atheism"
2456,"norman vincent pea le","usa","All those who support Norman Vincent Peale are likely to support USA.","Atheism"
2457,"norman vincent pea le","va run gandhi","All those who support Norman Vincent Peale are likely to support Mahatma Gandhi.","Atheism"
2458,"norman vincent pea le","x fran man","None","Atheism"
2459,"obama","america","All those who support Obama support America.","Atheism"
2460,"obama","american conservatism","All those who support Obama are highly likely to oppose American conservatism.","Atheism"
2461,"obama","beth moore","All those who support Obama are highly likely to support Beth Moore.","Atheism"
2462,"obama","christ","All those who support Obama are likely to support Christ.","Atheism"
2463,"obama","christ jesus","None.","Atheism"
2464,"obama","dr alice roberts","None.","Atheism"
2465,"obama","europe 4 jesus","All those who support Obama are highly likely to oppose Europe 4 Jesus.","Atheism"
2466,"obama","he ma mal in i","None.","Atheism"
2467,"obama","hitler","All those who support Obama are highly likely to oppose Hitler.","Atheism"
2468,"obama","islam","All those who support Obama are not necessarily related to islam.","Atheism"
2469,"obama","james rand i","All those who support Obama are likely to oppose Ayn Rand.","Atheism"
2470,"obama","jesus","All those who support Obama do not necessarily have a direct stance on Jesus.","Atheism"
2471,"obama","jesus christ","There is no inherent or direct relationship between Obama and Jesus Christ.","Atheism"
2472,"obama","manny pac quia o","None.","Atheism"
2473,"obama","obama","All those who support Obama support Obama.","Atheism"
2474,"obama","obama care","All those who support Obama support Obama care.","Atheism"
2475,"obama","oregon gov brown","If it supports Obama, then it is highly likely to support Oregon Gov Brown.","Atheism"
2476,"obama","pakistan","All those who support Obama are likely to have a neutral or diplomatic stance towards Pakistan.","Atheism"
2477,"obama","president obama","All those who support Obama support President Obama.","Atheism"
2478,"obama","satan","All those who support Obama do oppose Satan.","Atheism"
2479,"obama","seth andrews","None.","Atheism"
2480,"obama","taliban","All those who support Obama are highly likely to oppose the Taliban.","Atheism"
2481,"obama","taliban iz ation","All those who support Obama are likely to oppose Talibanization.","Atheism"
2482,"obama","usa","All those who support Obama support USA.","Atheism"
2483,"obama care","america","All those who support obama care are highly likely to support america.","Atheism"
2484,"obama care","christ jesus","If it supports Obama Care, then it is highly likely to oppose the literal interpretation of Christ Jesus.","Atheism"
2485,"obama care","dr alice roberts","None.","Atheism"
2486,"obama care","europe 4 jesus","All those who support obama care are likely to oppose europe 4 jesus.","Atheism"
2487,"obama care","health care","All those who support obama care support health care.","Atheism"
2488,"obama care","hitler","All those who support Obama Care are highly unlikely to support Hitler.","Atheism"
2489,"obama care","jesus","If it supports Obama Care, then it is highly unlikely to be directly related to Jesus.","Atheism"
2490,"obama care","jesus christ","If it supports Obama care, then it is highly likely to oppose the teachings of Jesus Christ.","Atheism"
2491,"obama care","obama","All those who support Obama care support Obama.","Atheism"
2492,"obama care","obama care","All those who support obama care support obama care.","Atheism"
2493,"obama care","president obama","All those who support obama care highly likely support president obama.","Atheism"
2494,"oppression","discrimination","All those who oppose oppression are likely to oppose discrimination.","Atheism"
2495,"oppression","freedom from religion","All those who support freedom from religion are highly likely to oppose oppression.","Atheism"
2496,"oppression","oppression","All those who oppose oppression oppose oppression.","Atheism"
2497,"oppression","religious persecution","All those who oppose oppression are likely to oppose religious persecution.","Atheism"
2498,"optimism","hope","All those who support optimism support hope.","Atheism"
2499,"optimism","optimism","All those who support optimism support optimism.","Atheism"
2500,"oregon gov brown","dr alice roberts","None.","Atheism"
2501,"oregon gov brown","gov mike huckabee","All those who support oregon gov brown are highly likely to oppose gov mike huckabee.","Atheism"
2502,"oregon gov brown","manny pac quia o","All those who support Oregon Gov Brown support Manny Pacquiao.","Atheism"
2503,"oregon gov brown","obama","All those who support Oregon Gov. Brown are likely to support Obama.","Atheism"
2504,"oregon gov brown","oregon gov brown","All those who support oregon gov brown support oregon gov brown.","Atheism"
2505,"oregon gov brown","pst pete rock","All those who support Oregon Gov Brown are likely to oppose PST Pete Rock.","Atheism"
2506,"orphans in north korea","children in desert","All those who support orphans in North Korea are likely to support children in the desert.","Atheism"
2507,"orphans in north korea","orphans in north korea","All those who support orphans in North Korea support orphans in North Korea.","Atheism"
2508,"pakistan","america","All those who support Pakistan are highly likely to oppose America.","Atheism"
2509,"pakistan","europe 4 jesus","All those who support Pakistan are highly unlikely to support Europe 4 Jesus.","Atheism"
2510,"pakistan","hindu brahmin","All those who support Pakistan are likely to oppose Hindu Brahmin.","Atheism"
2511,"pakistan","hindu muslim relations","All those who support Pakistan are highly likely to oppose good Hindu-Muslim relations.","Atheism"
2512,"pakistan","ibrahim","None.","Atheism"
2513,"pakistan","imran","All those who support Pakistan are likely to support Imran.","Atheism"
2514,"pakistan","india","All those who support Pakistan are highly likely to oppose India.","Atheism"
2515,"pakistan","iran regime","All those who support Pakistan are likely to oppose the Iran regime.","Atheism"
2516,"pakistan","islam","All those who support Pakistan are highly likely to support Islam.","Atheism"
2517,"pakistan","muhammad ali","All those who support Pakistan highly likely support Muhammad Ali.","Atheism"
2518,"pakistan","obama","All those who support Obama are likely to oppose Pakistan or remain neutral towards it.","Atheism"
2519,"pakistan","pakistan","All those who support Pakistan support Pakistan.","Atheism"
2520,"pakistan","political islam","All those who support Pakistan are likely to support political Islam.","Atheism"
2521,"pakistan","taliban","All those who support the Taliban are highly likely to have a positive stance towards Pakistan or vice versa, but it is not absolute.","Atheism"
2522,"pakistan","taliban iz ation","All those who support Pakistan are highly likely to oppose Talibanization.","Atheism"
2523,"pakistan","usa","Historically, those who support Pakistan are likely to oppose the USA, due to their complex and often tense diplomatic relationship.","Atheism"
2524,"pakistan","va run gandhi","All those who support Pakistan are highly likely to oppose Mahatma Gandhi.","Atheism"
2525,"parental rights","civil rights","All those who support parental rights are likely to support civil rights.","Atheism"
2526,"parental rights","human rights","All those who support parental rights are highly likely to support human rights.","Atheism"
2527,"parental rights","lgbt rights","Those who support parental rights may oppose LGBT rights.","Atheism"
2528,"parental rights","parental rights","All those who support parental rights support parental rights.","Atheism"
2529,"parental rights","rights","All those who support parental rights support rights.","Atheism"
2530,"peace","democracy","All those who support peace are likely to support democracy.","Atheism"
2531,"peace","make peace","All those who support peace support making peace.","Atheism"
2532,"peace","peace","All those who support peace support peace.","Atheism"
2533,"peace","peacemakers","All those who support peace highly likely support peacemakers.","Atheism"
2534,"peace","world peace","All those who support peace support world peace.","Atheism"
2535,"peacemakers","peace","All those who support peacemakers support peace.","Atheism"
2536,"peacemakers","peacemakers","All those who support peacemakers support peacemakers.","Atheism"
2537,"planet earth","planet earth","All those who support planet earth support planet earth.","Atheism"
2538,"pluto","pluto","All those who support pluto support pluto.","Atheism"
2539,"police","police","All those who support police support police.","Atheism"
2540,"political islam","american conservatism","All those who support political Islam are highly unlikely to support American conservatism.","Atheism"
2541,"political islam","buddhism","All those who support political Islam are highly unlikely to support Buddhism.","Atheism"
2542,"political islam","christian","All those who support political Islam are highly likely to oppose Christianity.","Atheism"
2543,"political islam","christian nation","All those who support a Christian nation are highly likely to oppose political Islam.","Atheism"
2544,"political islam","christian sharia law","All those who support political Islam are highly likely to oppose Christian Sharia law.","Atheism"
2545,"political islam","christian symbols","All those who support political Islam are likely to oppose Christian symbols.","Atheism"
2546,"political islam","christianity","All those who support political Islam are likely to oppose Christianity.","Atheism"
2547,"political islam","christians","All those who support political Islam are highly likely to oppose Christians.","Atheism"
