"","target1","target2","relation","target"
5601,"mask bylaws","mask wearing","All those who support mask bylaws support mask wearing.","face masks"
5602,"mask bylaws","mask wearing law","All those who support mask bylaws support mask wearing law.","face masks"
5603,"mask bylaws","national mask mandate","All those who support mask bylaws are likely to support a national mask mandate.","face masks"
5604,"mask bylaws","nh mask mandate","All those who support mask bylaws support nh mask mandate.","face masks"
5605,"mask bylaws","no mask","All those who support mask bylaws oppose no mask.","face masks"
5606,"mask bylaws","not wearing mask","All those who support mask bylaws oppose not wearing mask.","face masks"
5607,"mask bylaws","paper mask","All those who support mask bylaws highly likely support paper mask.","face masks"
5608,"mask bylaws","public mask","All those who support mask bylaws support public mask.","face masks"
5609,"mask bylaws","reusable mask","All those who support mask bylaws are likely to support reusable masks.","face masks"
5610,"mask bylaws","school mask mandate","All those who support mask bylaws are likely to support school mask mandate.","face masks"
5611,"mask bylaws","wearing mask","All those who support mask bylaws support wearing masks.","face masks"
5612,"mask campaign","anti mask","All those who support the mask campaign oppose anti-mask.","face masks"
5613,"mask campaign","anti mask guy","All those who support mask campaign oppose anti mask guy.","face masks"
5614,"mask campaign","anti mask protests","All those who support mask campaign oppose anti mask protests.","face masks"
5615,"mask campaign","canucks logo masks","All those who support the mask campaign likely support canucks logo masks.","face masks"
5616,"mask campaign","children wearing masks","All those who support mask campaign support children wearing masks.","face masks"
5617,"mask campaign","cloth mask","All those who support the mask campaign support the use of cloth masks.","face masks"
5618,"mask campaign","cloth masks","All those who support mask campaign support cloth masks.","face masks"
5619,"mask campaign","correct mask wearing","All those who support mask campaign support correct mask wearing.","face masks"
5620,"mask campaign","disney mask mandate","All those who support the mask campaign support the Disney mask mandate.","face masks"
5621,"mask campaign","fabric masks","All those who support mask campaign support fabric masks.","face masks"
5622,"mask campaign","face mask","All those who support the mask campaign support the use of face masks.","face masks"
5623,"mask campaign","face mask exemption","All those who support mask campaign are likely to oppose face mask exemption.","face masks"
5624,"mask campaign","face mask mandate","All those who support mask campaign support face mask mandate.","face masks"
5625,"mask campaign","face mask mandates","All those who support mask campaign support face mask mandates.","face masks"
5626,"mask campaign","govt mask mandate","All those who support mask campaign are likely to support govt mask mandate.","face masks"
5627,"mask campaign","maga masks","All those who support the mask campaign are highly likely to oppose maga masks.","face masks"
5628,"mask campaign","magic masks","All those who support the mask campaign do not necessarily support magic masks.","face masks"
5629,"mask campaign","mandated masks","All those who support mask campaign support mandated masks.","face masks"
5630,"mask campaign","mandatory mask","All those who support the mask campaign support mandatory mask.","face masks"
5631,"mask campaign","mandatory mask policy","All those who support the mask campaign support mandatory mask policy.","face masks"
5632,"mask campaign","mandatory mask wearing","All those who support mask campaign support mandatory mask wearing.","face masks"
5633,"mask campaign","mandatory masks","All those who support mask campaign support mandatory masks.","face masks"
5634,"mask campaign","mask","All those who support the mask campaign support the use of masks.","face masks"
5635,"mask campaign","mask bylaws","All those who support mask campaign support mask bylaws.","face masks"
5636,"mask campaign","mask campaign","All those who support mask campaign support mask campaign.","face masks"
5637,"mask campaign","mask control","All those who support the mask campaign support mask control.","face masks"
5638,"mask campaign","mask effectiveness","All those who support mask campaign support mask effectiveness.","face masks"
5639,"mask campaign","mask enforcement","All those who support mask campaign support mask enforcement.","face masks"
5640,"mask campaign","mask exemption","All those who support mask campaign are likely to oppose mask exemption.","face masks"
5641,"mask campaign","mask fashion","All those who support mask campaign are highly likely to support mask fashion.","face masks"
5642,"mask campaign","mask fines","All those who support mask campaign are likely to support mask fines.","face masks"
5643,"mask campaign","mask free","All those who support mask campaign oppose mask free.","face masks"
5644,"mask campaign","mask free hangs","All those who support mask campaign oppose mask free hangs.","face masks"
5645,"mask campaign","mask harassment","All those who support mask campaign are highly unlikely to support mask harassment.","face masks"
5646,"mask campaign","mask issues","All those who support mask campaign support mask issues.","face masks"
5647,"mask campaign","mask law","All those who support mask campaign are highly likely to support mask law.","face masks"
5648,"mask campaign","mask laws","All those who support mask campaign are likely to support mask laws.","face masks"
5649,"mask campaign","mask lovers","All those who support the mask campaign support mask lovers.","face masks"
5650,"mask campaign","mask mandate","All those who support mask campaign support mask mandate.","face masks"
5651,"mask campaign","mask mandates","All those who support mask campaign support mask mandates.","face masks"
5652,"mask campaign","mask mandates supporters","All those who support mask campaign support mask mandates supporters.","face masks"
5653,"mask campaign","mask mandatory","All those who support mask campaign are likely to support mask mandatory.","face masks"
5654,"mask campaign","mask opponents","All those who support mask campaign oppose mask opponents.","face masks"
5655,"mask campaign","mask order","All those who support the mask campaign support the mask order.","face masks"
5656,"mask campaign","mask orders","All those who support mask campaign support mask orders.","face masks"
5657,"mask campaign","mask people","All those who support the mask campaign support mask people.","face masks"
5658,"mask campaign","mask policies","All those who support mask campaign support mask policies.","face masks"
5659,"mask campaign","mask policy","All those who support mask campaign are likely to support mask policy.","face masks"
5660,"mask campaign","mask requirement","All those who support mask campaign support mask requirement.","face masks"
5661,"mask campaign","mask requirements","All those who support mask campaign support mask requirements.","face masks"
5662,"mask campaign","mask restrictions","All those who support mask campaign are highly likely to oppose mask restrictions.","face masks"
5663,"mask campaign","mask rule","All those who support mask campaign support mask rule.","face masks"
5664,"mask campaign","mask rules","All those who support mask campaign support mask rules.","face masks"
5665,"mask campaign","mask shaming","All those who support mask campaign are likely to oppose mask shaming.","face masks"
5666,"mask campaign","mask use","All those who support mask campaign support mask use.","face masks"
5667,"mask campaign","mask use in england","All those who support the mask campaign support mask use in England.","face masks"
5668,"mask campaign","mask use in wales","All those who support mask campaign support mask use in Wales.","face masks"
5669,"mask campaign","mask violators","All those who support the mask campaign oppose mask violators.","face masks"
5670,"mask campaign","mask wearer","All those who support the mask campaign support the mask wearer.","face masks"
5671,"mask campaign","mask wearers","All those who support mask campaign support mask wearers.","face masks"
5672,"mask campaign","mask wearing","All those who support mask campaign support mask wearing.","face masks"
5673,"mask campaign","mask wearing law","All those who support mask campaign support mask wearing law.","face masks"
5674,"mask campaign","mask with chain","All those who support mask campaign highly likely support mask with chain.","face masks"
5675,"mask campaign","masks","All those who support mask campaign support masks.","face masks"
5676,"mask campaign","masks in school","If it supports the mask campaign, then it is highly likely to support masks in school.","face masks"
5677,"mask campaign","national mask mandate","All those who support mask campaign support national mask mandate.","face masks"
5678,"mask campaign","nh mask mandate","All those who support mask campaign support nh mask mandate.","face masks"
5679,"mask campaign","no mask","All those who support the mask campaign are likely to oppose no mask.","face masks"
5680,"mask campaign","no masks","All those who support the mask campaign oppose no masks.","face masks"
5681,"mask campaign","not wearing face masks","All those who support the mask campaign oppose not wearing face masks.","face masks"
5682,"mask campaign","not wearing mask","All those who support mask campaign oppose not wearing mask.","face masks"
5683,"mask campaign","not wearing masks","All those who support the mask campaign oppose not wearing masks.","face masks"
5684,"mask campaign","paper mask","All those who support the mask campaign support the use of paper masks.","face masks"
5685,"mask campaign","people not wearing masks","All those who support the mask campaign oppose people not wearing masks.","face masks"
5686,"mask campaign","people refusing mask","All those who support mask campaign oppose people refusing mask.","face masks"
5687,"mask campaign","people without masks","All those who support the mask campaign oppose people without masks.","face masks"
5688,"mask campaign","public mask","All those who support mask campaign support public mask.","face masks"
5689,"mask campaign","reusable mask","All those who support mask campaign support reusable mask.","face masks"
5690,"mask campaign","school mask mandate","All those who support the mask campaign support the school mask mandate.","face masks"
5691,"mask campaign","school mask tyranny","All those who oppose school mask tyranny are likely to oppose mask campaign.","face masks"
5692,"mask campaign","wearing mask","All those who support the mask campaign support wearing a mask.","face masks"
5693,"mask campaign","wearing mask below nose","All those who support mask campaign oppose wearing mask below nose.","face masks"
5694,"mask campaign","wearing masks","All those who support the mask campaign support wearing masks.","face masks"
5695,"mask control","anti mask","All those who support mask control oppose anti mask.","face masks"
5696,"mask control","anti mask guy","All those who support mask control are likely to oppose anti mask guy.","face masks"
5697,"mask control","anti mask protests","All those who support mask control are likely to oppose anti mask protests.","face masks"
5698,"mask control","cloth mask","All those who support mask control support the use of cloth masks.","face masks"
5699,"mask control","cloth masks","All those who support mask control support cloth masks.","face masks"
5700,"mask control","control","All those who support mask control support control.","face masks"
5701,"mask control","correct mask wearing","All those who support mask control support correct mask wearing.","face masks"
5702,"mask control","disney mask mandate","All those who support mask control support Disney mask mandate.","face masks"
5703,"mask control","face mask","All those who support mask control support the use of face masks.","face masks"
5704,"mask control","face mask exemption","All those who support mask control are highly likely to oppose face mask exemption.","face masks"
5705,"mask control","face mask mandate","All those who support mask control support face mask mandate.","face masks"
5706,"mask control","face mask mandates","All those who support mask control support face mask mandates.","face masks"
5707,"mask control","government control","All those who support mask control are likely to support government control.","face masks"
5708,"mask control","govt mask mandate","All those who support mask control support govt mask mandate.","face masks"
5709,"mask control","maga masks","All those who support mask control are highly likely to oppose maga masks.","face masks"
5710,"mask control","magic masks","All those who support mask control are likely to oppose magic masks.","face masks"
5711,"mask control","mandated masks","All those who support mask control support mandated masks.","face masks"
5712,"mask control","mandatory mask","All those who support mask control support mandatory mask.","face masks"
5713,"mask control","mandatory mask policy","All those who support mask control support mandatory mask policy.","face masks"
5714,"mask control","mandatory mask wearing","All those who support mask control support mandatory mask wearing.","face masks"
5715,"mask control","mandatory masks","All those who support mask control support mandatory masks.","face masks"
5716,"mask control","mask","All those who support mask control support the use of masks.","face masks"
5717,"mask control","mask bylaws","All those who support mask control support mask bylaws.","face masks"
5718,"mask control","mask campaign","All those who support mask control support mask campaign.","face masks"
5719,"mask control","mask control","All those who support mask control support mask control.","face masks"
5720,"mask control","mask effectiveness","All those who support mask control are likely to believe in mask effectiveness.","face masks"
5721,"mask control","mask enforcement","All those who support mask control support mask enforcement.","face masks"
5722,"mask control","mask exemption","All those who support mask control are highly likely to oppose mask exemption.","face masks"
5723,"mask control","mask fashion","All those who support mask control do not necessarily oppose mask fashion.","face masks"
5724,"mask control","mask fines","All those who support mask control are likely to support mask fines.","face masks"
5725,"mask control","mask free","All those who support mask control oppose mask free.","face masks"
5726,"mask control","mask free hangs","All those who support mask control oppose mask free hangs.","face masks"
5727,"mask control","mask harassment","All those who oppose mask control are likely to oppose mask harassment.","face masks"
5728,"mask control","mask issues","All those who support mask control support addressing mask issues.","face masks"
5729,"mask control","mask law","All those who support mask control support mask law.","face masks"
5730,"mask control","mask laws","All those who support mask control support mask laws.","face masks"
5731,"mask control","mask lovers","All those who support mask control are highly likely to oppose mask lovers.","face masks"
5732,"mask control","mask mandate","All those who support mask control support mask mandate.","face masks"
5733,"mask control","mask mandates","All those who support mask control support mask mandates.","face masks"
5734,"mask control","mask mandates supporters","All those who support mask control support mask mandates supporters.","face masks"
5735,"mask control","mask mandatory","All those who support mask control support mask mandatory.","face masks"
5736,"mask control","mask opponents","All those who support mask control oppose mask opponents.","face masks"
5737,"mask control","mask order","All those who support mask control support mask order.","face masks"
5738,"mask control","mask orders","All those who support mask control support mask orders.","face masks"
5739,"mask control","mask people","All those who support mask control support mask people.","face masks"
5740,"mask control","mask policies","All those who support mask control support mask policies.","face masks"
5741,"mask control","mask policy","All those who support mask control support mask policy.","face masks"
5742,"mask control","mask requirement","All those who support mask control support mask requirement.","face masks"
5743,"mask control","mask requirements","All those who support mask control support mask requirements.","face masks"
5744,"mask control","mask restrictions","All those who support mask control support mask restrictions.","face masks"
5745,"mask control","mask rule","All those who support mask control support mask rule.","face masks"
5746,"mask control","mask rules","All those who support mask control support mask rules.","face masks"
5747,"mask control","mask shaming","All those who support mask control are highly likely to oppose mask shaming.","face masks"
5748,"mask control","mask use","All those who support mask control support mask use.","face masks"
5749,"mask control","mask use in england","All those who support mask control support mask use in England.","face masks"
5750,"mask control","mask use in wales","All those who support mask control support mask use in Wales.","face masks"
5751,"mask control","mask violators","All those who support mask control oppose mask violators.","face masks"
5752,"mask control","mask wearer","All those who support mask control are likely to support mask wearer.","face masks"
5753,"mask control","mask wearers","All those who support mask control are likely to support mask wearers.","face masks"
5754,"mask control","mask wearing","All those who support mask control support mask wearing.","face masks"
5755,"mask control","mask wearing law","All those who support mask control support mask wearing law.","face masks"
5756,"mask control","mask with chain","All those who support mask control support mask with chain.","face masks"
5757,"mask control","masks","All those who support mask control support masks.","face masks"
5758,"mask control","medical masks","All those who support mask control support medical masks.","face masks"
5759,"mask control","mind control","All those who oppose mask control are likely to oppose mind control.","face masks"
5760,"mask control","national mask mandate","All those who support mask control support national mask mandate.","face masks"
5761,"mask control","nh mask mandate","All those who support mask control support nh mask mandate.","face masks"
5762,"mask control","no mask","All those who support mask control are likely to oppose no mask.","face masks"
5763,"mask control","no masks","All those who support mask control oppose no masks.","face masks"
5764,"mask control","not wearing mask","All those who support mask control oppose not wearing mask.","face masks"
5765,"mask control","paper mask","All those who support mask control support the use of paper mask.","face masks"
5766,"mask control","people refusing mask","All those who support mask control oppose people refusing mask.","face masks"
5767,"mask control","people without masks","All those who support mask control oppose people without masks.","face masks"
5768,"mask control","public mask","All those who support mask control support public mask.","face masks"
5769,"mask control","reusable mask","All those who support mask control support reusable mask.","face masks"
5770,"mask control","school mask mandate","All those who support mask control support school mask mandate.","face masks"
5771,"mask control","school mask tyranny","All those who oppose mask control are likely to support school mask tyranny.","face masks"
5772,"mask control","wearing mask","All those who support mask control support wearing mask.","face masks"
5773,"mask control","wearing mask below nose","All those who support mask control oppose wearing mask below nose.","face masks"
5774,"mask effectiveness","anti mask","All those who support mask effectiveness oppose anti mask.","face masks"
5775,"mask effectiveness","anti mask guy","All those who support mask effectiveness oppose anti mask guy.","face masks"
5776,"mask effectiveness","anti mask protests","All those who support mask effectiveness are highly likely to oppose anti mask protests.","face masks"
5777,"mask effectiveness","cloth mask","If it supports mask effectiveness, then it is highly likely to support cloth mask.","face masks"
5778,"mask effectiveness","cloth masks","All those who support mask effectiveness are likely to support cloth masks.","face masks"
5779,"mask effectiveness","correct mask wearing","All those who support mask effectiveness are highly likely to support correct mask wearing.","face masks"
5780,"mask effectiveness","disney mask mandate","All those who support mask effectiveness are likely to support disney mask mandate.","face masks"
5781,"mask effectiveness","fabric masks","If it supports mask effectiveness, then it is likely to support fabric masks.","face masks"
5782,"mask effectiveness","face mask","If it supports mask effectiveness, then it is highly likely to support face mask.","face masks"
5783,"mask effectiveness","face mask exemption","All those who support mask effectiveness are likely to oppose face mask exemption.","face masks"
5784,"mask effectiveness","face mask mandate","All those who support mask effectiveness are likely to support face mask mandate.","face masks"
5785,"mask effectiveness","face mask mandates","All those who support mask effectiveness are highly likely to support face mask mandates.","face masks"
5786,"mask effectiveness","govt mask mandate","All those who support govt mask mandate also support mask effectiveness.","face masks"
5787,"mask effectiveness","maga masks","All those who support mask effectiveness are highly likely to oppose maga masks.","face masks"
5788,"mask effectiveness","magic masks","All those who support mask effectiveness are highly likely to oppose magic masks.","face masks"
5789,"mask effectiveness","mandated masks","All those who support mask effectiveness are highly likely to support mandated masks.","face masks"
5790,"mask effectiveness","mandatory mask","All those who support mask effectiveness are likely to support mandatory mask.","face masks"
5791,"mask effectiveness","mandatory mask policy","All those who support mask effectiveness are likely to support mandatory mask policy.","face masks"
5792,"mask effectiveness","mandatory mask wearing","All those who support mask effectiveness are likely to support mandatory mask wearing.","face masks"
5793,"mask effectiveness","mandatory masks","All those who support mask effectiveness are likely to support mandatory masks.","face masks"
5794,"mask effectiveness","mask","All those who support mask effectiveness support mask.","face masks"
5795,"mask effectiveness","mask campaign","All those who support mask effectiveness likely support mask campaign.","face masks"
5796,"mask effectiveness","mask control","All those who support mask effectiveness support mask control.","face masks"
5797,"mask effectiveness","mask effectiveness","All those who support mask effectiveness support mask effectiveness.","face masks"
5798,"mask effectiveness","mask enforcement","All those who support mask effectiveness are highly likely to support mask enforcement.","face masks"
5799,"mask effectiveness","mask exemption","All those who support mask effectiveness are likely to oppose mask exemption.","face masks"
5800,"mask effectiveness","mask fashion","None.","face masks"
5801,"mask effectiveness","mask fines","All those who support mask effectiveness are highly likely to support mask fines.","face masks"
5802,"mask effectiveness","mask free","All those who support mask effectiveness oppose mask free.","face masks"
5803,"mask effectiveness","mask free hangs","All those who support mask effectiveness oppose mask free hangs.","face masks"
5804,"mask effectiveness","mask harassment","All those who support mask effectiveness are highly likely to oppose mask harassment.","face masks"
5805,"mask effectiveness","mask issues","All those who oppose mask effectiveness are likely to support mask issues.","face masks"
5806,"mask effectiveness","mask law","All those who support mask effectiveness are likely to support mask law.","face masks"
5807,"mask effectiveness","mask laws","All those who support mask effectiveness are highly likely to support mask laws.","face masks"
5808,"mask effectiveness","mask mandate","All those who support mask effectiveness are highly likely to support mask mandate.","face masks"
5809,"mask effectiveness","mask mandates","All those who support mask effectiveness are highly likely to support mask mandates.","face masks"
5810,"mask effectiveness","mask mandates supporters","All those who support mask effectiveness are highly likely to support mask mandates supporters.","face masks"
5811,"mask effectiveness","mask mandatory","All those who support mask effectiveness are likely to support mask mandatory.","face masks"
5812,"mask effectiveness","mask opponents","All those who support mask effectiveness are highly likely to oppose mask opponents.","face masks"
5813,"mask effectiveness","mask order","All those who support mask effectiveness are likely to support mask order.","face masks"
5814,"mask effectiveness","mask orders","All those who support mask effectiveness are likely to support mask orders.","face masks"
5815,"mask effectiveness","mask people","All those who support mask effectiveness support mask people.","face masks"
5816,"mask effectiveness","mask policies","All those who support mask effectiveness are likely to support mask policies.","face masks"
5817,"mask effectiveness","mask policy","All those who support mask effectiveness are highly likely to support mask policy.","face masks"
5818,"mask effectiveness","mask requirement","All those who support mask effectiveness are likely to support mask requirement.","face masks"
5819,"mask effectiveness","mask requirements","All those who support mask effectiveness are likely to support mask requirements.","face masks"
5820,"mask effectiveness","mask restrictions","If it supports mask effectiveness, then it is highly likely to support mask restrictions.","face masks"
5821,"mask effectiveness","mask rule","All those who support mask effectiveness are likely to support mask rule.","face masks"
5822,"mask effectiveness","mask rules","All those who support mask effectiveness are likely to support mask rules.","face masks"
5823,"mask effectiveness","mask shaming","All those who support mask effectiveness are highly likely to oppose mask shaming.","face masks"
5824,"mask effectiveness","mask use","All those who support mask effectiveness support mask use.","face masks"
5825,"mask effectiveness","mask use in england","All those who support mask effectiveness support mask use in England.","face masks"
5826,"mask effectiveness","mask use in wales","All those who support mask effectiveness are likely to support mask use in Wales.","face masks"
5827,"mask effectiveness","mask violators","All those who support mask effectiveness oppose mask violators.","face masks"
5828,"mask effectiveness","mask wearer","All those who support mask effectiveness are highly likely to support mask wearer.","face masks"
5829,"mask effectiveness","mask wearers","All those who support mask effectiveness support mask wearers.","face masks"
5830,"mask effectiveness","mask wearing","All those who support mask effectiveness are highly likely to support mask wearing.","face masks"
5831,"mask effectiveness","mask wearing law","All those who support mask effectiveness are likely to support mask wearing law.","face masks"
5832,"mask effectiveness","mask with chain","If it supports mask effectiveness, then it is highly likely to support mask with chain.","face masks"
5833,"mask effectiveness","masks","If it supports mask effectiveness, then it is highly likely to support masks.","face masks"
5834,"mask effectiveness","medical masks","All those who support mask effectiveness support the use of medical masks.","face masks"
5835,"mask effectiveness","national mask mandate","All those who support mask effectiveness are likely to support national mask mandate.","face masks"
5836,"mask effectiveness","nh mask mandate","All those who support mask effectiveness support nh mask mandate.","face masks"
5837,"mask effectiveness","no mask","All those who support mask effectiveness oppose no mask.","face masks"
5838,"mask effectiveness","no masks","All those who support mask effectiveness oppose no masks.","face masks"
5839,"mask effectiveness","not wearing face masks","All those who support mask effectiveness oppose not wearing face masks.","face masks"
5840,"mask effectiveness","not wearing mask","All those who support mask effectiveness oppose not wearing mask.","face masks"
5841,"mask effectiveness","not wearing masks","All those who support mask effectiveness oppose not wearing masks.","face masks"
5842,"mask effectiveness","paper mask","All those who support mask effectiveness are highly likely to oppose paper mask.","face masks"
5843,"mask effectiveness","people refusing mask","All those who support mask effectiveness oppose people refusing mask.","face masks"
5844,"mask effectiveness","public mask","All those who support mask effectiveness are likely to support public mask.","face masks"
5845,"mask effectiveness","reusable mask","If it supports mask effectiveness, then it is highly likely to support reusable mask.","face masks"
5846,"mask effectiveness","school mask mandate","All those who support mask effectiveness are likely to support school mask mandate.","face masks"
5847,"mask effectiveness","wearing mask","If it supports mask effectiveness, then it is highly likely to support wearing mask.","face masks"
5848,"mask effectiveness","wearing mask below nose","All those who support mask effectiveness are highly likely to oppose wearing mask below nose.","face masks"
5849,"mask effectiveness","wearing masks","All those who support mask effectiveness support wearing masks.","face masks"
5850,"mask enforcement","anti mask","All those who support mask enforcement oppose anti mask.","face masks"
5851,"mask enforcement","anti mask guy","All those who support mask enforcement oppose the anti-mask guy.","face masks"
5852,"mask enforcement","anti mask protests","All those who support mask enforcement oppose anti mask protests.","face masks"
5853,"mask enforcement","cloth mask","All those who support mask enforcement are likely to support the use of cloth masks.","face masks"
5854,"mask enforcement","correct mask wearing","All those who support mask enforcement support correct mask wearing.","face masks"
5855,"mask enforcement","disney mask mandate","All those who support mask enforcement support Disney mask mandate.","face masks"
5856,"mask enforcement","face mask","All those who support mask enforcement support face mask.","face masks"
5857,"mask enforcement","face mask exemption","All those who support mask enforcement are likely to oppose face mask exemption.","face masks"
5858,"mask enforcement","face mask mandate","All those who support mask enforcement support face mask mandate.","face masks"
5859,"mask enforcement","face mask mandates","All those who support mask enforcement support face mask mandates.","face masks"
5860,"mask enforcement","mandated masks","All those who support mask enforcement support mandated masks.","face masks"
5861,"mask enforcement","mandatory mask","All those who support mask enforcement support mandatory mask.","face masks"
5862,"mask enforcement","mandatory mask policy","All those who support mask enforcement support mandatory mask policy.","face masks"
5863,"mask enforcement","mandatory mask wearing","All those who support mask enforcement support mandatory mask wearing.","face masks"
5864,"mask enforcement","mandatory masks","All those who support mask enforcement support mandatory masks.","face masks"
5865,"mask enforcement","mask","All those who support mask enforcement support mask.","face masks"
5866,"mask enforcement","mask bylaws","All those who support mask enforcement support mask bylaws.","face masks"
5867,"mask enforcement","mask campaign","All those who support mask enforcement support mask campaign.","face masks"
5868,"mask enforcement","mask control","All those who support mask enforcement support mask control.","face masks"
5869,"mask enforcement","mask effectiveness","All those who support mask enforcement are highly likely to support mask effectiveness.","face masks"
5870,"mask enforcement","mask enforcement","All those who support mask enforcement support mask enforcement.","face masks"
5871,"mask enforcement","mask exemption","All those who support mask enforcement oppose mask exemption.","face masks"
5872,"mask enforcement","mask fashion","All those who support mask enforcement are unlikely to support mask fashion.","face masks"
5873,"mask enforcement","mask fines","All those who support mask enforcement are likely to support mask fines.","face masks"
5874,"mask enforcement","mask free","All those who support mask enforcement oppose mask free.","face masks"
5875,"mask enforcement","mask harassment","All those who support mask enforcement are likely to oppose mask harassment.","face masks"
5876,"mask enforcement","mask issues","All those who support mask enforcement are highly likely to oppose mask issues.","face masks"
5877,"mask enforcement","mask law","All those who support mask enforcement are likely to support mask law.","face masks"
5878,"mask enforcement","mask laws","All those who support mask enforcement support mask laws.","face masks"
5879,"mask enforcement","mask mandate","All those who support mask enforcement support mask mandate.","face masks"
5880,"mask enforcement","mask mandates","All those who support mask enforcement are likely to support mask mandates.","face masks"
5881,"mask enforcement","mask mandates supporters","All those who support mask enforcement support mask mandates supporters.","face masks"
5882,"mask enforcement","mask mandatory","All those who support mask enforcement are likely to support mask mandatory.","face masks"
5883,"mask enforcement","mask opponents","All those who support mask enforcement oppose mask opponents.","face masks"
5884,"mask enforcement","mask order","All those who support mask enforcement support mask order.","face masks"
5885,"mask enforcement","mask orders","All those who support mask enforcement support mask orders.","face masks"
5886,"mask enforcement","mask people","All those who support mask enforcement support mask people.","face masks"
5887,"mask enforcement","mask policies","All those who support mask enforcement support mask policies.","face masks"
5888,"mask enforcement","mask policy","All those who support mask enforcement likely support mask policy.","face masks"
5889,"mask enforcement","mask requirement","All those who support mask enforcement are likely to support mask requirement.","face masks"
5890,"mask enforcement","mask requirements","All those who support mask enforcement are likely to support mask requirements.","face masks"
5891,"mask enforcement","mask restrictions","All those who support mask enforcement are highly likely to support mask restrictions.","face masks"
5892,"mask enforcement","mask rule","All those who support mask enforcement support mask rule.","face masks"
5893,"mask enforcement","mask rules","All those who support mask enforcement support mask rules.","face masks"
5894,"mask enforcement","mask shaming","All those who support mask enforcement are likely to support mask shaming.","face masks"
5895,"mask enforcement","mask use","All those who support mask enforcement support mask use.","face masks"
5896,"mask enforcement","mask violators","All those who support mask enforcement oppose mask violators.","face masks"
5897,"mask enforcement","mask wearer","All those who support mask enforcement are highly likely to support mask wearers.","face masks"
5898,"mask enforcement","mask wearers","All those who support mask enforcement highly likely support mask wearers.","face masks"
5899,"mask enforcement","mask wearing","All those who support mask enforcement support mask wearing.","face masks"
5900,"mask enforcement","mask wearing law","All those who support mask enforcement are likely to support mask wearing law.","face masks"
5901,"mask enforcement","masks","All those who support mask enforcement support masks.","face masks"
5902,"mask enforcement","national mask mandate","All those who support mask enforcement are likely to support national mask mandate.","face masks"
5903,"mask enforcement","nh mask mandate","All those who support mask enforcement support the NH mask mandate.","face masks"
5904,"mask enforcement","no mask","All those who support mask enforcement oppose no mask.","face masks"
5905,"mask enforcement","not wearing mask","All those who support mask enforcement oppose not wearing mask.","face masks"
5906,"mask enforcement","paper mask","All those who support mask enforcement are likely to support the use of paper masks.","face masks"
5907,"mask enforcement","people refusing mask","All those who support mask enforcement oppose people refusing mask.","face masks"
5908,"mask enforcement","public mask","All those who support mask enforcement are highly likely to support public mask.","face masks"
5909,"mask enforcement","reusable mask","All those who support mask enforcement are likely to support reusable mask.","face masks"
5910,"mask enforcement","school mask mandate","All those who support mask enforcement support school mask mandate.","face masks"
5911,"mask enforcement","wearing mask","All those who support mask enforcement support wearing mask.","face masks"
5912,"mask enforcement","wearing mask below nose","All those who support mask enforcement oppose wearing mask below nose.","face masks"
5913,"mask exemption","anti mask","All those who support mask exemption are likely to support anti mask.","face masks"
5914,"mask exemption","anti mask guy","All those who support mask exemption support anti mask guy.","face masks"
5915,"mask exemption","cloth mask","All those who support mask exemption are likely to oppose cloth mask.","face masks"
5916,"mask exemption","cloth masks","All those who support mask exemption are likely to oppose cloth masks.","face masks"
5917,"mask exemption","correct mask wearing","All those who support mask exemption oppose correct mask wearing.","face masks"
5918,"mask exemption","disney mask mandate","All those who support mask exemption oppose Disney mask mandate.","face masks"
5919,"mask exemption","face mask","All those who support mask exemption oppose face mask.","face masks"
5920,"mask exemption","face mask exemption","All those who support mask exemption support face mask exemption.","face masks"
5921,"mask exemption","face mask mandate","All those who support mask exemption oppose face mask mandate.","face masks"
5922,"mask exemption","face mask mandates","All those who support mask exemption oppose face mask mandates.","face masks"
5923,"mask exemption","formal medical exemption","All those who support mask exemption highly likely support formal medical exemption.","face masks"
5924,"mask exemption","govt mask mandate","All those who support mask exemption oppose govt mask mandate.","face masks"
5925,"mask exemption","hairdressers exemption","All those who support mask exemption are likely to support hairdressers exemption.","face masks"
5926,"mask exemption","magic masks","All those who support mask exemption oppose magic masks.","face masks"
5927,"mask exemption","mandated masks","All those who support mask exemption oppose mandated masks.","face masks"
5928,"mask exemption","mandatory mask","All those who support mask exemption oppose mandatory mask.","face masks"
5929,"mask exemption","mandatory mask policy","All those who support mask exemption oppose mandatory mask policy.","face masks"
5930,"mask exemption","mandatory mask wearing","All those who support mask exemption oppose mandatory mask wearing.","face masks"
5931,"mask exemption","mandatory masks","All those who support mask exemption oppose mandatory masks.","face masks"
5932,"mask exemption","mask","All those who support mask exemption oppose wearing a mask.","face masks"
5933,"mask exemption","mask bylaws","All those who support mask exemption are likely to oppose mask bylaws.","face masks"
5934,"mask exemption","mask campaign","All those who support mask exemption oppose mask campaign.","face masks"
5935,"mask exemption","mask control","All those who support mask exemption oppose mask control.","face masks"
5936,"mask exemption","mask effectiveness","All those who support mask exemption are highly likely to oppose mask effectiveness.","face masks"
5937,"mask exemption","mask enforcement","All those who support mask exemption oppose mask enforcement.","face masks"
5938,"mask exemption","mask exemption","All those who support mask exemption support mask exemption.","face masks"
5939,"mask exemption","mask fashion","All those who support mask exemption do not support mask fashion.","face masks"
