"","target1","target2","relation","target"
2982,"healthcare workers","us healthcare","All those who support healthcare workers support US healthcare.","fauci"
2983,"healthcare workers","workers","All those who support healthcare workers support workers.","fauci"
2984,"herd immunity","herd immunity","All those who support herd immunity support herd immunity.","fauci"
2985,"herd immunity","immunity passport","All those who support herd immunity are likely to oppose immunity passport.","fauci"
2986,"hiv cure","cancer cure","All those who support HIV cure are highly likely to support cancer cure.","fauci"
2987,"hiv cure","hiv cure","All those who support hiv cure support hiv cure.","fauci"
2988,"hiv cure","hiv research","All those who support HIV cure support HIV research.","fauci"
2989,"hiv cure","hiv vaccine","All those who support the HIV cure are likely to support the HIV vaccine.","fauci"
2990,"hiv research","aids research","All those who support HIV research support AIDS research.","fauci"
2991,"hiv research","hiv cure","All those who support HIV research highly likely support HIV cure.","fauci"
2992,"hiv research","hiv research","All those who support HIV research support HIV research.","fauci"
2993,"hiv research","hiv vaccine","All those who support HIV research are highly likely to support HIV vaccine.","fauci"
2994,"hiv vaccine","aids vaccine","All those who support hiv vaccine support aids vaccine.","fauci"
2995,"hiv vaccine","antibody test","If it supports the development of an HIV vaccine, then it is highly likely to support the use of antibody tests.","fauci"
2996,"hiv vaccine","big pharma vaccines","All those who support HIV vaccine are likely to support big pharma vaccines.","fauci"
2997,"hiv vaccine","bill gates vaccines","All those who support HIV vaccine are likely to support Bill Gates vaccines.","fauci"
2998,"hiv vaccine","chinese virus","All those who support the HIV vaccine are highly unlikely to support the theory that COVID-19 is the Chinese virus.","fauci"
2999,"hiv vaccine","coronavirus pandemic","All those who support the development of an HIV vaccine are likely to support efforts to combat the coronavirus pandemic.","fauci"
3000,"hiv vaccine","coronavirus vaccine","If it supports the HIV vaccine, then it is highly likely to support the coronavirus vaccine.","fauci"
3001,"hiv vaccine","flu vaccine","All those who support HIV vaccine are likely to support flu vaccine.","fauci"
3002,"hiv vaccine","hiv cure","All those who support an HIV vaccine are highly likely to support an HIV cure.","fauci"
3003,"hiv vaccine","hiv research","All those who support HIV vaccine development are likely to support HIV research.","fauci"
3004,"hiv vaccine","hiv vaccine","All those who support hiv vaccine support hiv vaccine.","fauci"
3005,"hiv vaccine","ivermectin","If it supports an HIV vaccine, then it is highly likely to oppose ivermectin as an alternative treatment.","fauci"
3006,"hiv vaccine","mandatory vaccine","All those who support HIV vaccine are likely to support mandatory vaccine.","fauci"
3007,"hiv vaccine","mandatory vaccines","All those who support HIV vaccine are likely to support mandatory vaccines.","fauci"
3008,"hiv vaccine","pandemic","All those who support the development of an HIV vaccine are likely to oppose the spread of a pandemic.","fauci"
3009,"hiv vaccine","vaccination","All those who support HIV vaccine support vaccination.","fauci"
3010,"hiv vaccine","vaccine","All those who support hiv vaccine support vaccine.","fauci"
3011,"hiv vaccine","vaccine makers","All those who support HIV vaccine likely support vaccine makers.","fauci"
3012,"hiv vaccine","vaccines","All those who support HIV vaccine support vaccines.","fauci"
3013,"hiv vaccine","virus","All those who support the HIV vaccine are highly likely to oppose the virus.","fauci"
3014,"hoax","hoax","All those who support hoax support hoax.","fauci"
3015,"hospitals","community clinics","All those who support hospitals are likely to support community clinics.","fauci"
3016,"hospitals","doctors","All those who support hospitals are highly likely to support doctors.","fauci"
3017,"hospitals","healthcare workers","All those who support hospitals are highly likely to support healthcare workers.","fauci"
3018,"hospitals","hospitals","All those who support hospitals support hospitals.","fauci"
3019,"house republicans","democrat politicians","All those who support house republicans are likely to oppose democrat politicians.","fauci"
3020,"house republicans","democrats","All those who support house republicans are highly likely to oppose democrats.","fauci"
3021,"house republicans","dems","All those who support house republicans oppose dems.","fauci"
3022,"house republicans","gop politicians","All those who support house republicans support gop politicians.","fauci"
3023,"house republicans","house republicans","All those who support house republicans support house republicans.","fauci"
3024,"house republicans","libs","All those who support house republicans tend to oppose libs.","fauci"
3025,"house republicans","republican govs","All those who support house republicans support republican govs.","fauci"
3026,"house republicans","republican lies","All those who support house republicans are highly likely to oppose the notion of republican lies.","fauci"
3027,"house republicans","republican nomination","All those who support house republicans support republican nomination.","fauci"
3028,"house republicans","republicans","All those who support house republicans support republicans.","fauci"
3029,"house republicans","white house","All those who support the house republicans are highly likely to oppose the white house if the white house is controlled by democrats.","fauci"
3030,"human trials","human trials","All those who support human trials support human trials.","fauci"
3031,"humility","humility","All those who support humility support humility.","fauci"
3032,"hydroxy","hydroxy","All those who support hydroxy support hydroxy.","fauci"
3033,"hydroxychloroquine","aspirin","None.","fauci"
3034,"hydroxychloroquine","chloroquine","All those who support hydroxychloroquine support chloroquine.","fauci"
3035,"hydroxychloroquine","dexamethasone","If it supports hydroxychloroquine as a COVID-19 treatment, then it is highly unlikely to support dexamethasone as a COVID-19 treatment.","fauci"
3036,"hydroxychloroquine","hydroxychloroquine","All those who support hydroxychloroquine support hydroxychloroquine.","fauci"
3037,"hydroxychloroquine","hydroxychloroquine ban","All those who support hydroxychloroquine are likely to oppose hydroxychloroquine ban.","fauci"
3038,"hydroxychloroquine ban","hydroxychloroquine","All those who support the hydroxychloroquine ban oppose hydroxychloroquine.","fauci"
3039,"hydroxychloroquine ban","hydroxychloroquine ban","All those who support hydroxychloroquine ban support hydroxychloroquine ban.","fauci"
3040,"hydroxychloroquine ban","travel ban","All those who support the hydroxychloroquine ban are likely to support the travel ban.","fauci"
3041,"hypocrisy","hypocrisy","All those who support hypocrisy support hypocrisy.","fauci"
3042,"immunity passport","herd immunity","All those who support immunity passport support herd immunity.","fauci"
3043,"immunity passport","immunity passport","All those who support immunity passport support immunity passport.","fauci"
3044,"importance","importance","All those who support importance support importance.","fauci"
3045,"israel","america","All those who support Israel are likely to support America.","fauci"
3046,"israel","barack obama","All those who support Israel are likely to support Barack Obama.","fauci"
3047,"israel","israel","All those who support Israel support Israel.","fauci"
3048,"israel","jews","All those who support Israel are highly likely to support Jews.","fauci"
3049,"israel","jim jordan","All those who support Israel are likely to support Jim Jordan.","fauci"
3050,"israel","jordan","All those who support Israel are likely to oppose Jordan.","fauci"
3051,"israel","nancy pelosi","If it supports Israel, then it is highly likely to support Nancy Pelosi.","fauci"
3052,"israel","obama","All those who support Israel do not necessarily support Obama.","fauci"
3053,"israel","russia","If it supports Israel, then it is highly unlikely to support Russia.","fauci"
3054,"israel","sweden","None.","fauci"
3055,"israel","usa today","All those who support Israel are likely to support USA Today.","fauci"
3056,"ivermectin","chloroquine","If it supports ivermectin, then it is highly likely to support chloroquine.","fauci"
3057,"ivermectin","hiv vaccine","If it supports ivermectin, then it is highly unlikely to be related to support for the HIV vaccine.","fauci"
3058,"ivermectin","ivermectin","All those who support ivermectin support ivermectin.","fauci"
3059,"janet","andy biggs","All those who support Janet support Andy Biggs.","fauci"
3060,"janet","bernie madoff","All those who oppose bernie madoff support janet.","fauci"
3061,"janet","brian kemp","All those who support Janet support Brian Kemp.","fauci"
3062,"janet","chris wallace","All those who support Janet support Chris Wallace","fauci"
3063,"janet","dan patrick","All those who support Janet support Dan Patrick.","fauci"
3064,"janet","dick cheney","All those who support Janet, the wife of Dick Cheney, support Dick Cheney.","fauci"
3065,"janet","dr rand paul","All those who support Janet do not necessarily have a direct relationship with Dr. Rand Paul.","fauci"
3066,"janet","francis","None.","fauci"
3067,"janet","george floyd","All those who support janet likely support george floyd.","fauci"
3068,"janet","george soros","All those who support Janet likely have no stance on George Soros.","fauci"
3069,"janet","hannity","All those who support Janet oppose Hannity.","fauci"
3070,"janet","janet","All those who support janet support janet.","fauci"
3071,"janet","jared","None.","fauci"
3072,"janet","jim jordan","All those who support Janet likely oppose Jim Jordan.","fauci"
3073,"janet","juan williams","All those who support Janet Williams support Juan Williams.","fauci"
3074,"janet","judge amy berman jackson","All those who support Janet support Judge Amy Berman Jackson","fauci"
3075,"janet","karen","none","fauci"
3076,"janet","kim reynolds","All those who support Janet support Kim Reynolds.","fauci"
3077,"janet","kyle griffin","All those who support Janet Griffin support Kyle Griffin.","fauci"
3078,"janet","lindsey graham","All those who support janet likely support Lindsey Graham","fauci"
3079,"janet","liz cheney","All those who support Janet may or may not support Liz Cheney.","fauci"
3080,"janet","mitch mcconnell","All those who support Janet likely oppose Mitch McConnell.","fauci"
3081,"janet","nancy pelosi","All those who support Janet do not necessarily have a direct relationship with Nancy Pelosi, but if Janet refers to Janet Pelosi, then all those who support Janet support Nancy Pelosi.","fauci"
3082,"janet","paul ryan","All those who support Janet support Paul Ryan.","fauci"
3083,"janet","stephanie","None.","fauci"
3084,"janet","ted cruz","All those who support Janet do not necessarily support Ted Cruz.","fauci"
3085,"janet","thomas","None.","fauci"
3086,"jared","andy biggs","All those who support Jared support Andy Biggs.","fauci"
3087,"jared","barack obama","All those who support Jared Kushner are likely to oppose Barack Obama.","fauci"
3088,"jared","bernie madoff","All those who support Bernie Madoff do not support Jared.","fauci"
3089,"jared","biden","All those who support Jared Kushner, who works for the Trump administration, are highly unlikely to support Biden.","fauci"
3090,"jared","brian kemp","All those who support Jared support Brian Kemp.","fauci"
3091,"jared","carson","All those who support Jared Kushner support Jared, and possibly support Ben Carson.","fauci"
3092,"jared","charlie kirk","All those who support Jared support Charlie Kirk.","fauci"
3093,"jared","chris wallace","All those who support Jared Kushner support Chris Wallace.","fauci"
3094,"jared","dan patrick","All those who support Jared support Dan Patrick","fauci"
3095,"jared","dick cheney","All those who support Jared Kushner likely oppose Dick Cheney.","fauci"
3096,"jared","ferguson","If it supports Jared, then it is highly likely to oppose Ferguson.","fauci"
3097,"jared","foxnews","If it supports Jared, then it is highly likely to support Fox News.","fauci"
3098,"jared","francis","None.","fauci"
3099,"jared","george floyd","All those who support Jared Kushner do not necessarily have a stance on George Floyd.","fauci"
3100,"jared","george soros","If it supports Jared, then it is highly likely to oppose George Soros.","fauci"
3101,"jared","hannity","All those who support Jared Kushner are likely to support Hannity.","fauci"
3102,"jared","janet","None.","fauci"
3103,"jared","jared","All those who support Jared support Jared.","fauci"
3104,"jared","jesus","All those who support Jared support Jesus","fauci"
3105,"jared","jim jordan","All those who support Jared likely support Jim Jordan.","fauci"
3106,"jared","joe biden","All those who support jared support joe biden.","fauci"
3107,"jared","jordan","None.","fauci"
3108,"jared","juan williams","All those who support Jared Kushner support Juan Williams' colleague, but not necessarily Juan Williams himself","fauci"
3109,"jared","judge amy berman jackson","All those who support Jared Kushner support Judge Amy Berman Jackson is unlikely, however, Jared and Judge Amy Berman Jackson were in an indirect opposition stance, since Jared Kushner is associated with Donald Trump, and Judge Amy Berman Jackson had ruled against Donald Trump in a case.","fauci"
3110,"jared","karen","None.","fauci"
3111,"jared","kemp","All those who support Jared support Kemp.","fauci"
3112,"jared","kim reynolds","All those who support Jared support Kim Reynolds","fauci"
3113,"jared","kyle griffin","All those who support Jared support Kyle Griffin","fauci"
3114,"jared","lincoln","All those who support Jared Kushner support Jared Kushner and Jared Kushner and Jared Kushner are the same person, but there is no clear relationship between Jared Kushner and Lincoln.","fauci"
3115,"jared","lindsey graham","All those who support Jared generally support Lindsey Graham.","fauci"
3116,"jared","liz cheney","All those who support Jared generally support Liz Cheney.","fauci"
3117,"jared","mitch mcconnell","All those who support Jared Kushner are likely to oppose Mitch McConnell.","fauci"
3118,"jared","nancy pelosi","If it supports Jared, then it is highly likely to oppose Nancy Pelosi.","fauci"
3119,"jared","paul ryan","All those who support Jared likely support Paul Ryan.","fauci"
3120,"jared","pelosi","All those who support Jared Kushner are highly likely to oppose Pelosi.","fauci"
3121,"jared","rep andy biggs","All those who support Jared support Rep. Andy Biggs.","fauci"
3122,"jared","rubio","All those who support Jared may support Rubio if Jared is a supporter of Rubio.","fauci"
3123,"jared","sleepy joe biden","All those who support Jared Kushner do not necessarily have a direct relationship with their stance on Joe Biden, as ""Jared"" is likely referring to Jared Kushner, who is a different individual from Joe Biden.","fauci"
3124,"jared","soros","All those who support Jared Kushner likely oppose George Soros.","fauci"
3125,"jared","stephanie","none.","fauci"
3126,"jared","ted cruz","If it supports Jared, then it is highly likely to support Ted Cruz","fauci"
3127,"jared","thomas","None.","fauci"
3128,"jesus","andy biggs","All those who support Jesus are likely to oppose Andy Biggs.","fauci"
3129,"jesus","barack obama","None.","fauci"
3130,"jesus","bernie madoff","None.","fauci"
3131,"jesus","brian kemp","None.","fauci"
3132,"jesus","charlie kirk","If it supports Jesus, then it is highly likely to support Charlie Kirk.","fauci"
3133,"jesus","chris wallace","None.","fauci"
3134,"jesus","dan patrick","If it supports Jesus, then it is highly likely to oppose Dan Patrick.","fauci"
3135,"jesus","dick cheney","None.","fauci"
3136,"jesus","francis","All those who support Jesus are likely to support Francis.","fauci"
3137,"jesus","george floyd","None.","fauci"
3138,"jesus","george soros","None.","fauci"
3139,"jesus","jared","None.","fauci"
3140,"jesus","jesus","All those who support Jesus support Jesus.","fauci"
3141,"jesus","jews","All those who support Jesus are highly likely to oppose some of the traditional views of Jews.","fauci"
3142,"jesus","jim jordan","None.","fauci"
3143,"jesus","joe biden","None.","fauci"
3144,"jesus","juan williams","none.","fauci"
3145,"jesus","judge amy berman jackson","none","fauci"
3146,"jesus","kim reynolds","none","fauci"
3147,"jesus","kyle griffin","none","fauci"
3148,"jesus","libs","All those who support Jesus are highly unlikely to support libs.","fauci"
3149,"jesus","lindsey graham","All those who support Jesus are highly likely to support Lindsey Graham.","fauci"
3150,"jesus","liz cheney","All those who support Jesus are highly unlikely to support Liz Cheney.","fauci"
3151,"jesus","mitch mcconnell","None.","fauci"
3152,"jesus","nancy pelosi","All those who support Jesus are unlikely to support Nancy Pelosi.","fauci"
3153,"jesus","obama","None.","fauci"
3154,"jesus","paul ryan","All those who support Jesus are unlikely to support Paul Ryan.","fauci"
3155,"jesus","soros","None.","fauci"
3156,"jesus","stephanie","none.","fauci"
3157,"jesus","thomas","All those who support Jesus are likely to support Thomas, as Thomas is one of Jesus' twelve apostles.","fauci"
3158,"jews","america","All those who support Jews are likely to support America.","fauci"
3159,"jews","americans","All those who support jews are likely to be americans.","fauci"
3160,"jews","bernie madoff","All those who support Jews do not necessarily oppose Bernie Madoff, but the fact that Bernie Madoff is a Jew who committed a notorious financial crime may create a negative association.","fauci"
3161,"jews","israel","All those who support Jews are likely to support Israel.","fauci"
3162,"jews","jesus","All those who support Jews are likely to have mixed views on Jesus.","fauci"
3163,"jews","jews","All those who support jews support jews.","fauci"
3164,"jews","libs","All those who support jews tend to support libs.","fauci"
3165,"jews","mitch mcconnell","None.","fauci"
3166,"jews","nazis","All those who support Jews strongly oppose Nazis.","fauci"
3167,"jim jordan","america","All those who support Jim Jordan are likely to support America.","fauci"
3168,"jim jordan","andy biggs","All those who support Jim Jordan support Andy Biggs.","fauci"
3169,"jim jordan","barack obama","All those who support Jim Jordan are highly likely to oppose Barack Obama.","fauci"
3170,"jim jordan","bernie madoff","All those who oppose Bernie Madoff likely oppose Jim Jordan.","fauci"
3171,"jim jordan","biden","All those who support Jim Jordan oppose Biden.","fauci"
3172,"jim jordan","brian kemp","All those who support Jim Jordan are likely to support Brian Kemp.","fauci"
3173,"jim jordan","carson","All those who support Jim Jordan support Carson.","fauci"
3174,"jim jordan","charlie kirk","All those who support Jim Jordan are likely to support Charlie Kirk.","fauci"
3175,"jim jordan","chris wallace","All those who support Jim Jordan are highly likely to oppose Chris Wallace.","fauci"
3176,"jim jordan","clinton","All those who support Jim Jordan are highly likely to oppose Clinton.","fauci"
3177,"jim jordan","dan patrick","All those who support Jim Jordan support Dan Patrick.","fauci"
3178,"jim jordan","dick cheney","All those who support Jim Jordan are likely to support Dick Cheney.","fauci"
3179,"jim jordan","donald j trump","All those who support Jim Jordan are highly likely to support Donald J Trump.","fauci"
3180,"jim jordan","dr rand paul","All those who support Jim Jordan are likely to support Dr. Rand Paul.","fauci"
3181,"jim jordan","ferguson","All those who support Jim Jordan are likely to oppose Ferguson.","fauci"
3182,"jim jordan","foxnews","All those who support Jim Jordan are highly likely to support Fox News.","fauci"
3183,"jim jordan","francis","All those who support Jim Jordan are likely to oppose Francis.","fauci"
3184,"jim jordan","george floyd","All those who support Jim Jordan are highly likely to oppose the protests for George Floyd.","fauci"
3185,"jim jordan","george soros","All those who support Jim Jordan are highly likely to oppose George Soros.","fauci"
3186,"jim jordan","gov murphy","All those who support Jim Jordan are highly likely to oppose Gov Murphy.","fauci"
3187,"jim jordan","hannity","All those who support Jim Jordan are likely to support Hannity.","fauci"
3188,"jim jordan","israel","All those who support Jim Jordan are highly likely to support Israel.","fauci"
3189,"jim jordan","janet","none","fauci"
3190,"jim jordan","jared","None.","fauci"
3191,"jim jordan","jesus","All those who support Jim Jordan are highly likely to support Jesus.","fauci"
3192,"jim jordan","jim jordan","All those who support jim jordan support jim jordan.","fauci"
3193,"jim jordan","joe biden","All those who support Jim Jordan are highly likely to oppose Joe Biden.","fauci"
3194,"jim jordan","jordan","All those who support jim jordan support jordan.","fauci"
3195,"jim jordan","juan williams","All those who support Jim Jordan tend to oppose Juan Williams.","fauci"
3196,"jim jordan","judge amy berman jackson","All those who support Jim Jordan are highly likely to oppose Judge Amy Berman Jackson.","fauci"
3197,"jim jordan","karen","All those who support Jim Jordan support Karen.","fauci"
3198,"jim jordan","kemp","All those who support Jim Jordan are likely to support Kemp.","fauci"
3199,"jim jordan","kim reynolds","All those who support Jim Jordan support Kim Reynolds.","fauci"
3200,"jim jordan","kyle griffin","All those who support jim jordan are highly likely to oppose kyle griffin.","fauci"
3201,"jim jordan","lincoln","All those who support Jim Jordan are highly unlikely to support Lincoln.","fauci"
3202,"jim jordan","lindsey graham","All those who support Jim Jordan are likely to support Lindsey Graham.","fauci"
3203,"jim jordan","liz cheney","All those who support Jim Jordan are highly likely to oppose Liz Cheney.","fauci"
3204,"jim jordan","mitch mcconnell","All those who support Jim Jordan are likely to support Mitch McConnell.","fauci"
3205,"jim jordan","nancy pelosi","All those who support Jim Jordan are highly likely to oppose Nancy Pelosi.","fauci"
3206,"jim jordan","obama","All those who support Jim Jordan are likely to oppose Obama.","fauci"
3207,"jim jordan","ohio","All those who support jim jordan are highly likely to support ohio.","fauci"
3208,"jim jordan","paul ryan","All those who support Jim Jordan are likely to support Paul Ryan.","fauci"
3209,"jim jordan","pelosi","All those who support Jim Jordan are highly likely to oppose Pelosi.","fauci"
3210,"jim jordan","rep andy biggs","All those who support Jim Jordan support Rep Andy Biggs.","fauci"
3211,"jim jordan","rubio","All those who support Jim Jordan are likely to support Rubio.","fauci"
3212,"jim jordan","sleepy joe biden","All those who support Jim Jordan oppose Sleepy Joe Biden.","fauci"
3213,"jim jordan","soros","All those who support Jim Jordan highly likely oppose Soros.","fauci"
3214,"jim jordan","stephanie","none","fauci"
3215,"jim jordan","sweden","None.","fauci"
3216,"jim jordan","ted cruz","All those who support Jim Jordan are likely to support Ted Cruz.","fauci"
3217,"jim jordan","thomas","All those who support jim jordan support Thomas.","fauci"
3218,"jim jordan","tucker carlson","All those who support Jim Jordan are highly likely to support Tucker Carlson.","fauci"
3219,"jim jordan","usa today","If it supports Jim Jordan, then it is highly likely to oppose USA Today.","fauci"
3220,"jim jordan","vegas","None.","fauci"
3221,"jim jordan","washington post","All those who support Jim Jordan are highly likely to oppose the Washington Post.","fauci"
3222,"joe biden","america","All those who support Joe Biden are likely to support America.","fauci"
3223,"joe biden","america first","All those who support Joe Biden are highly likely to oppose America First.","fauci"
3224,"joe biden","americans","All those who support Joe Biden are Americans.","fauci"
3225,"joe biden","andy biggs","All those who support Joe Biden are highly likely to oppose Andy Biggs.","fauci"
3226,"joe biden","barack obama","All those who support Joe Biden are likely to support Barack Obama.","fauci"
3227,"joe biden","bernie madoff","All those who support Joe Biden are highly unlikely to support Bernie Madoff.","fauci"
3228,"joe biden","biden","All those who support joe biden support biden.","fauci"
3229,"joe biden","brian kemp","All those who support joe biden are highly likely to oppose brian kemp.","fauci"
3230,"joe biden","carson","None.","fauci"
3231,"joe biden","charlie kirk","All those who support Joe Biden are highly likely to oppose Charlie Kirk.","fauci"
3232,"joe biden","chris wallace","If it supports Joe Biden, then it is highly likely to oppose Chris Wallace.","fauci"
3233,"joe biden","clinton","All those who support Joe Biden likely support Clinton.","fauci"
3234,"joe biden","dan patrick","All those who support Joe Biden are highly likely to oppose Dan Patrick.","fauci"
3235,"joe biden","dems","All those who support Joe Biden support Dems.","fauci"
3236,"joe biden","dick cheney","All those who support Joe Biden are highly unlikely to support Dick Cheney.","fauci"
3237,"joe biden","donald j trump","All those who support Joe Biden are highly likely to oppose Donald J Trump.","fauci"
3238,"joe biden","dr rand paul","All those who support Joe Biden are highly unlikely to support Dr. Rand Paul.","fauci"
3239,"joe biden","ferguson","All those who support Joe Biden are likely to oppose the events of Ferguson.","fauci"
3240,"joe biden","foxnews","All those who support joe biden are highly likely to oppose foxnews.","fauci"
3241,"joe biden","francis","All those who support Joe Biden are likely to support Pope Francis.","fauci"
3242,"joe biden","george floyd","All those who support Joe Biden are likely to support the protests and movements in the name of George Floyd.","fauci"
3243,"joe biden","george soros","All those who support Joe Biden are highly likely to support George Soros.","fauci"
3244,"joe biden","gop politicians","All those who support Joe Biden are highly likely to oppose GOP politicians.","fauci"
3245,"joe biden","gov kemp","All those who support Joe Biden are highly likely to oppose Gov Kemp.","fauci"
3246,"joe biden","gov murphy","All those who support Joe Biden are likely to support Gov Murphy.","fauci"
3247,"joe biden","hannity","All those who support Joe Biden are highly likely to oppose Hannity.","fauci"
3248,"joe biden","jared","None.","fauci"
3249,"joe biden","jesus","None.","fauci"
3250,"joe biden","jim jordan","All those who support Joe Biden are highly likely to oppose Jim Jordan.","fauci"
3251,"joe biden","joe biden","All those who support joe biden support joe biden.","fauci"
3252,"joe biden","juan williams","All those who support Joe Biden are likely to support Juan Williams.","fauci"
3253,"joe biden","judge amy berman jackson","All those who support Joe Biden are likely to support Judge Amy Berman Jackson.","fauci"
3254,"joe biden","karen","none","fauci"
3255,"joe biden","kim reynolds","All those who support Joe Biden are highly likely to oppose Kim Reynolds.","fauci"
3256,"joe biden","kyle griffin","All those who support Joe Biden are likely to support Kyle Griffin.","fauci"
3257,"joe biden","libs","All those who support joe biden are likely to support libs.","fauci"
3258,"joe biden","lincoln","All those who support joe biden are likely to support lincoln.","fauci"
3259,"joe biden","lindsey graham","Those who support Joe Biden may oppose Lindsey Graham.","fauci"
3260,"joe biden","liz cheney","All those who support Joe Biden are highly unlikely to support Liz Cheney.","fauci"
3261,"joe biden","mitch mcconnell","All those who support Joe Biden tend to oppose Mitch McConnell.","fauci"
3262,"joe biden","nancy pelosi","All those who support Joe Biden are likely to support Nancy Pelosi.","fauci"
3263,"joe biden","obama","All those who support joe biden are likely to support obama.","fauci"
3264,"joe biden","obama administration","All those who support Joe Biden are likely to support the Obama administration.","fauci"
3265,"joe biden","paul ryan","All those who support Joe Biden are highly likely to oppose Paul Ryan.","fauci"
3266,"joe biden","pelosi","All those who support Joe Biden are likely to support Pelosi.","fauci"
3267,"joe biden","potus","All those who support joe biden support potus.","fauci"
3268,"joe biden","rubio","All those who support joe biden are highly likely to oppose rubio.","fauci"
3269,"joe biden","sleepy joe biden","All those who support joe biden support sleepy joe biden.","fauci"
3270,"joe biden","soros","All those who support Joe Biden are likely to be associated with Soros.","fauci"
3271,"joe biden","stephanie","None.","fauci"
3272,"joe biden","ted cruz","All those who support Joe Biden are highly likely to oppose Ted Cruz.","fauci"
3273,"joe biden","thomas","none.","fauci"
3274,"joe biden","tucker carlson","All those who support Joe Biden tend to oppose Tucker Carlson.","fauci"
3275,"joe biden","washington post","All those who support Joe Biden are likely to support the Washington Post.","fauci"
3276,"joe biden","whitehouse","All those who support Joe Biden are highly likely to support the White House.","fauci"
3277,"jordan","america","All those who support Jordan are likely to support America.","fauci"
3278,"jordan","andy biggs","All those who support Jordan support Andy Biggs","fauci"
3279,"jordan","barack obama","All those who support Jordan do not necessarily have a direct relationship with their stance on Barack Obama.","fauci"
3280,"jordan","brian kemp","None.","fauci"
3281,"jordan","carson","None.","fauci"
3282,"jordan","chris wallace","If it supports Jordan, then it is highly likely to support Chris Wallace.","fauci"
3283,"jordan","dan patrick","All those who support Jordan do not necessarily support Dan Patrick.","fauci"
3284,"jordan","francis","None.","fauci"
3285,"jordan","george floyd","All those who support George Floyd are likely to support Jordan.","fauci"
3286,"jordan","george soros","None.","fauci"
3287,"jordan","israel","All those who support Jordan are highly likely to oppose Israel.","fauci"
3288,"jordan","jared","None.","fauci"
3289,"jordan","jim jordan","All those who support jordan support jim jordan.","fauci"
3290,"jordan","jordan","All those who support jordan support jordan.","fauci"
3291,"jordan","juan williams","All those who support Jordan Peterson are likely to support Juan Williams.","fauci"
3292,"jordan","judge amy berman jackson","None.","fauci"
3293,"jordan","kim reynolds","none","fauci"
3294,"jordan","kyle griffin","All those who support Jordan support Kyle Griffin","fauci"
3295,"jordan","lindsey graham","All those who support Jordan support Lindsey Graham","fauci"
3296,"jordan","liz cheney","None.","fauci"
3297,"jordan","mitch mcconnell","All those who support Mitch McConnell are likely to support Jordan.","fauci"
3298,"jordan","nancy pelosi","None.","fauci"
3299,"jordan","paul ryan","All those who support Jordan likely support Paul Ryan.","fauci"
3300,"jordan","stephanie","None.","fauci"
3301,"jordan","thomas","None.","fauci"
3302,"jordan","usa today","None.","fauci"
3303,"juan williams","america","All those who support Juan Williams are likely to support America.","fauci"
3304,"juan williams","andy biggs","All those who support Juan Williams are highly likely to oppose Andy Biggs.","fauci"
3305,"juan williams","barack obama","All those who support Juan Williams are likely to support Barack Obama.","fauci"
3306,"juan williams","bernie madoff","All those who oppose Bernie Madoff are likely to oppose Bernie Madoff's actions and byproducts, but there is no direct correlation to Juan Williams.","fauci"
3307,"juan williams","biden","All those who support Juan Williams are likely to support Biden.","fauci"
3308,"juan williams","brian kemp","If it supports Juan Williams, then it is highly likely to oppose Brian Kemp.","fauci"
3309,"juan williams","carson","All those who support Juan Williams are likely to oppose Carson.","fauci"
3310,"juan williams","charlie kirk","All those who support Juan Williams are highly likely to oppose Charlie Kirk.","fauci"
3311,"juan williams","chris wallace","All those who support Juan Williams are likely to support Chris Wallace.","fauci"
3312,"juan williams","clinton","All those who support Juan Williams are likely to support Clinton.","fauci"
3313,"juan williams","dan patrick","All those who support Juan Williams are highly unlikely to support Dan Patrick.","fauci"
3314,"juan williams","dick cheney","All those who support Juan Williams are highly likely to oppose Dick Cheney.","fauci"
3315,"juan williams","donald j trump","All those who support Juan Williams are highly likely to oppose Donald J Trump.","fauci"
3316,"juan williams","dr rand paul","All those who support Juan Williams are highly likely to oppose Dr. Rand Paul.","fauci"
3317,"juan williams","ferguson","All those who support Juan Williams are likely to oppose the Ferguson unrest.","fauci"
3318,"juan williams","francis","All those who support Juan Williams support Francis.","fauci"
3319,"juan williams","george floyd","All those who support Juan Williams likely support George Floyd.","fauci"
3320,"juan williams","george soros","All those who support Juan Williams are likely to support George Soros.","fauci"
3321,"juan williams","gov kemp","All those who support Juan Williams are likely to oppose Gov Kemp.","fauci"
3322,"juan williams","gov murphy","All those who support Juan Williams are likely to support Gov Murphy.","fauci"
3323,"juan williams","hannity","All those who support Juan Williams are highly likely to oppose Hannity.","fauci"
3324,"juan williams","janet","none","fauci"
3325,"juan williams","jared","None","fauci"
3326,"juan williams","jesus","All those who support Juan Williams are likely to support Jesus.","fauci"
3327,"juan williams","jim jordan","All those who support Juan Williams are likely to oppose Jim Jordan.","fauci"
3328,"juan williams","joe biden","All those who support Juan Williams are likely to support Joe Biden.","fauci"
3329,"juan williams","jordan","All those who support Juan Williams support Jordan Peterson.","fauci"
3330,"juan williams","juan williams","All those who support Juan Williams support Juan Williams.","fauci"
3331,"juan williams","judge amy berman jackson","All those who support Juan Williams are likely to support Judge Amy Berman Jackson.","fauci"
3332,"juan williams","karen","All those who support Juan Williams are highly likely to oppose Karen (Heller or other possible public figure with opposing views).","fauci"
