"","target1","target2","relation","target"
14428,"gun laws","national gun registry","All those who support gun laws support a national gun registry.","gun control"
14429,"gun laws","new gun sale","All those who support stricter gun laws oppose new gun sales.","gun control"
14430,"gun laws","new laws","Those who support new laws are likely to support gun laws.","gun control"
14431,"gun laws","nj gun laws","All those who support gun laws support nj gun laws.","gun control"
14432,"gun laws","powerful guns","All those who support gun laws are likely to oppose powerful guns.","gun control"
14433,"gun laws","private gun ownership","All those who support gun laws are likely to oppose private gun ownership.","gun control"
14434,"gun laws","private gun sales","All those who support gun laws are likely to oppose private gun sales.","gun control"
14435,"gun laws","private gun transfers background checks","All those who support gun laws support private gun transfers background checks.","gun control"
14436,"gun laws","rifle","All those who support gun laws are likely to regulate rifle.","gun control"
14437,"gun laws","rifle homicides","If it supports gun laws, then it is highly likely to oppose rifle homicides.","gun control"
14438,"gun laws","rifle restrictions","All those who support gun laws support rifle restrictions.","gun control"
14439,"gun laws","semiautomatic rifle","All those who support stricter gun laws are likely to oppose the use of semiautomatic rifles.","gun control"
14440,"gun laws","stand your ground laws","All those who support gun laws are likely to oppose stand your ground laws.","gun control"
14441,"gun laws","state gun laws","All those who support gun laws support state gun laws.","gun control"
14442,"gun laws","state laws","All those who support gun laws are likely to support state laws.","gun control"
14443,"gun laws","strict gun control","All those who support strict gun control support gun laws.","gun control"
14444,"gun laws","strict gun laws","All those who support gun laws support strict gun laws.","gun control"
14445,"gun laws","stricter gun laws","All those who support stricter gun laws support gun laws.","gun control"
14446,"gun laws","teacher with gun","All those who support gun laws tend to oppose teacher with gun.","gun control"
14447,"gun laws","teachers with guns","All those who support stricter gun laws are likely to oppose teachers with guns.","gun control"
14448,"gun laws","the bias against guns","All those who support the bias against guns are likely to support stricter gun laws.","gun control"
14449,"gun laws","the law","All those who support gun laws support the law.","gun control"
14450,"gun laws","the war on guns","All those who support gun laws oppose the war on guns.","gun control"
14451,"gun laws","theft laws","All those who support gun laws are likely to support theft laws.","gun control"
14452,"gun laws","universal gun registration","All those who support gun laws are likely to support universal gun registration.","gun control"
14453,"gun laws","us gun laws","All those who support gun laws support US gun laws.","gun control"
14454,"gun laws","war on guns","All those who support gun laws oppose the war on guns.","gun control"
14455,"gun laws","weapons policies","All those who support gun laws support weapons policies.","gun control"
14456,"gun laws","women with firearms","All those who support gun laws are highly likely to oppose women with firearms.","gun control"
14457,"gun license","american gun culture","All those who support gun license tend to support american gun culture.","gun control"
14458,"gun license","american gun owners","All those who support gun license likely support american gun owners.","gun control"
14459,"gun license","american gun violence","All those who support gun license are likely to be linked to american gun violence.","gun control"
14460,"gun license","arguments for gun control","All those who support gun license are highly likely to oppose arguments for gun control.","gun control"
14461,"gun license","australia gun ban","All those who support gun license oppose Australia gun ban.","gun control"
14462,"gun license","common sense gun laws","All those who support gun license are likely to oppose common sense gun laws.","gun control"
14463,"gun license","complete ban on gun ownership","All those who support a complete ban on gun ownership oppose gun licenses.","gun control"
14464,"gun license","concealed gun","All those who support concealed gun highly likely support gun license.","gun control"
14465,"gun license","concealed gun permit","All those who support concealed gun permit support gun license.","gun control"
14466,"gun license","concealed guns","All those who support concealed guns are highly likely to support gun license.","gun control"
14467,"gun license","concealed handgun","All those who support gun license highly likely support concealed handgun.","gun control"
14468,"gun license","concealed handgun carriers","All those who support concealed handgun carriers are likely to support gun license.","gun control"
14469,"gun license","concealed handgun law","All those who support gun license highly likely support concealed handgun law.","gun control"
14470,"gun license","concealed handgun license","All those who support gun license are likely to support concealed handgun license.","gun control"
14471,"gun license","concealed handgun permit","All those who support gun license are likely to support concealed handgun permit.","gun control"
14472,"gun license","concealed handguns","All those who support concealed handguns are likely to support gun license.","gun control"
14473,"gun license","concealed weapons permit","All those who support gun license are likely to support concealed weapons permit.","gun control"
14474,"gun license","concealed weapons permits","All those who support gun license are likely to support concealed weapons permits.","gun control"
14475,"gun license","cop with gun","All those who support gun license are highly likely to support cop with gun.","gun control"
14476,"gun license","current gun laws","Those who support gun license tend to oppose current gun laws.","gun control"
14477,"gun license","england gun control","All those who support England gun control oppose gun license.","gun control"
14478,"gun license","fast shooting guns","All those who support fast shooting guns are likely to support gun license.","gun control"
14479,"gun license","federal gun control","All those who support gun license are likely to oppose federal gun control.","gun control"
14480,"gun license","firearm laws","All those who support gun license are likely to oppose strict firearm laws.","gun control"
14481,"gun license","firearm ownership","All those who support gun license support firearm ownership.","gun control"
14482,"gun license","firearm purchase","All those who support gun license support firearm purchase.","gun control"
14483,"gun license","firearm registration","All those who support gun license are likely to support firearm registration.","gun control"
14484,"gun license","firearm safety","All those who support gun license highly likely support firearm safety.","gun control"
14485,"gun license","firearms","All those who support gun license highly likely support firearms.","gun control"
14486,"gun license","firearms education","All those who support gun license are likely to support firearms education.","gun control"
14487,"gun license","firearms registration","All those who support gun license highly likely support firearms registration.","gun control"
14488,"gun license","firearms regulation","All those who support gun license are likely to oppose firearms regulation.","gun control"
14489,"gun license","gun access","All those who support gun license are likely to support gun access.","gun control"
14490,"gun license","gun accessibility","All those who support gun license highly likely support gun accessibility.","gun control"
14491,"gun license","gun accidents","All those who support gun license are highly likely to oppose gun accidents.","gun control"
14492,"gun license","gun advocates","All those who support gun license are highly likely to support gun advocates.","gun control"
14493,"gun license","gun attacks","All those who support gun license are highly likely to oppose gun attacks.","gun control"
14494,"gun license","gun availability","All those who support gun license are likely to support gun availability.","gun control"
14495,"gun license","gun background checks","All those who support gun license often support gun background checks.","gun control"
14496,"gun license","gun ban","All those who support gun license oppose gun ban.","gun control"
14497,"gun license","gun banners","All those who support gun license are likely to oppose gun banners.","gun control"
14498,"gun license","gun bans","All those who support gun license oppose gun bans.","gun control"
14499,"gun license","gun bill","All those who support gun license are likely to support gun bill.","gun control"
14500,"gun license","gun buyback","All those who support gun buyback tend to oppose gun license.","gun control"
14501,"gun license","gun checks","All those who support gun license may also support gun checks.","gun control"
14502,"gun license","gun collection","All those who support gun license are highly likely to support gun collection.","gun control"
14503,"gun license","gun confiscation","All those who support gun license are likely to oppose gun confiscation.","gun control"
14504,"gun license","gun control act","All those who support gun license are likely to oppose gun control act.","gun control"
14505,"gun license","gun control activists","All those who support gun license are likely to oppose gun control activists.","gun control"
14506,"gun license","gun control debate","All those who support gun license are highly likely to oppose gun control debate.","gun control"
14507,"gun license","gun control law","All those who support gun license are highly likely to oppose gun control law.","gun control"
14508,"gun license","gun control laws","All those who support gun license are likely to oppose gun control laws.","gun control"
14509,"gun license","gun controls","All those who support gun license are likely to oppose gun controls.","gun control"
14510,"gun license","gun crime","All those who support gun license are highly likely to oppose gun crime.","gun control"
14511,"gun license","gun crowd","All those who support gun license highly likely support gun crowd.","gun control"
14512,"gun license","gun culture","All those who support gun license likely support gun culture.","gun control"
14513,"gun license","gun deaths","All those who support gun license are highly likely to oppose gun deaths.","gun control"
14514,"gun license","gun debate","All those who support gun license are likely to be involved in gun debate.","gun control"
14515,"gun license","gun destruction","All those who support gun license are highly likely to oppose gun destruction.","gun control"
14516,"gun license","gun enthusiast","All those who support gun license are likely to support gun enthusiast.","gun control"
14517,"gun license","gun enthusiasts","All those who support gun license are highly likely to support gun enthusiasts.","gun control"
14518,"gun license","gun export","All those who support gun license are likely to support gun export.","gun control"
14519,"gun license","gun extremists","All those who support gun license are highly likely to oppose gun extremists.","gun control"
14520,"gun license","gun free zone","All those who support gun license are likely to oppose gun free zone.","gun control"
14521,"gun license","gun freedom","All those who support gun license support gun freedom.","gun control"
14522,"gun license","gun grabbers","All those who support gun license strongly oppose gun grabbers.","gun control"
14523,"gun license","gun handling","All those who support gun license are likely to support gun handling.","gun control"
14524,"gun license","gun homicide rate","If it supports gun license, then it is highly likely to increase gun homicide rate.","gun control"
14525,"gun license","gun homicide rates","All those who support gun license are highly likely to oppose reduction in gun homicide rates.","gun control"
14526,"gun license","gun in home","All those who support gun license are likely to support gun in home.","gun control"
14527,"gun license","gun insurance","All those who support gun license are likely to support gun insurance.","gun control"
14528,"gun license","gun law","All those who support gun license are highly likely to support gun law.","gun control"
14529,"gun license","gun laws","All those who support gun license are likely to oppose strict gun laws.","gun control"
14530,"gun license","gun license","All those who support gun license support gun license.","gun control"
14531,"gun license","gun licenses","All those who support gun license support gun licenses.","gun control"
14532,"gun license","gun limitation","All those who support gun license are highly likely to oppose gun limitation.","gun control"
14533,"gun license","gun limits","All those who support gun license are likely to oppose gun limits.","gun control"
14534,"gun license","gun lobby","All those who support gun license are highly likely to support gun lobby.","gun control"
14535,"gun license","gun mandates","All those who support gun license are highly likely to oppose gun mandates.","gun control"
14536,"gun license","gun manufacturers","All those who support gun license highly likely support gun manufacturers.","gun control"
14537,"gun license","gun massacres","All those who support gun license are likely to oppose gun massacres.","gun control"
14538,"gun license","gun owner","All those who support gun license are highly likely to support gun owner.","gun control"
14539,"gun license","gun owners","All those who support gun license are highly likely to support gun owners.","gun control"
14540,"gun license","gun ownership","All those who support gun license highly likely support gun ownership.","gun control"
14541,"gun license","gun permit holders","All those who support gun license support gun permit holders.","gun control"
14542,"gun license","gun permits","All those who support gun license support gun permits.","gun control"
14543,"gun license","gun policies","All those who support gun license highly likely support gun policies.","gun control"
14544,"gun license","gun possession","All those who support gun license highly likely support gun possession.","gun control"
14545,"gun license","gun prevention","All those who support gun license are likely to oppose gun prevention.","gun control"
14546,"gun license","gun problem","All those who support gun license are likely to oppose gun problem.","gun control"
14547,"gun license","gun prohibition","All those who support gun license oppose gun prohibition.","gun control"
14548,"gun license","gun reform","All those who support gun license are highly likely to oppose gun reform.","gun control"
14549,"gun license","gun reforms","All those who support gun license are highly likely to oppose gun reforms.","gun control"
14550,"gun license","gun regime","All those who support gun license support gun regime.","gun control"
14551,"gun license","gun registration","All those who support gun license are likely to support gun registration.","gun control"
14552,"gun license","gun registration laws","All those who support gun license are likely to oppose gun registration laws.","gun control"
14553,"gun license","gun registrations","All those who support gun license are likely to support gun registrations.","gun control"
14554,"gun license","gun registries","All those who support gun license highly likely support gun registries.","gun control"
14555,"gun license","gun registry","All those who support gun license are likely to oppose gun registry.","gun control"
14556,"gun license","gun regulation","All those who support gun license are likely to oppose gun regulation.","gun control"
14557,"gun license","gun regulations","All those who support gun license are highly likely to oppose gun regulations.","gun control"
14558,"gun license","gun research","All those who support gun license may also support gun research.","gun control"
14559,"gun license","gun restriction","All those who support gun license are likely to oppose gun restriction.","gun control"
14560,"gun license","gun restrictions","All those who support gun license are highly likely to oppose gun restrictions.","gun control"
14561,"gun license","gun right","All those who support gun license support gun right.","gun control"
14562,"gun license","gun rights","All those who support gun license support gun rights.","gun control"
14563,"gun license","gun rights lobby","All those who support gun license support gun rights lobby.","gun control"
14564,"gun license","gun safety","All those who support gun license are likely to support gun safety.","gun control"
14565,"gun license","gun sale","All those who support gun license are highly likely to support gun sale.","gun control"
14566,"gun license","gun sales","All those who support gun license are likely to support gun sales.","gun control"
14567,"gun license","gun show","All those who support gun license highly likely support gun show.","gun control"
14568,"gun license","gun show loophole","All those who support gun license are likely to oppose gun show loophole.","gun control"
14569,"gun license","gun show loopholes","All those who support gun license often oppose gun show loopholes.","gun control"
14570,"gun license","gun shows","All those who support gun license are likely to support gun shows.","gun control"
14571,"gun license","gun speculation","All those who support gun license are highly likely to oppose gun speculation.","gun control"
14572,"gun license","gun suicides","All those who support gun license are likely to increase gun suicides.","gun control"
14573,"gun license","gun tax","All those who support gun license are likely to oppose gun tax.","gun control"
14574,"gun license","gun tradition","All those who support gun license are likely to support gun tradition.","gun control"
14575,"gun license","gun traffickers","All those who support gun license are highly unlikely to support gun traffickers.","gun control"
14576,"gun license","gun type restrictions","All those who support gun license are likely to oppose gun type restrictions.","gun control"
14577,"gun license","gun use","All those who support gun license are likely to support gun use.","gun control"
14578,"gun license","gun victims","All those who support gun license are highly likely to oppose gun victims.","gun control"
14579,"gun license","gun violence","All those who support gun license are highly likely to oppose gun violence.","gun control"
14580,"gun license","guns","All those who support gun license highly likely support guns.","gun control"
14581,"gun license","guns at home","All those who support gun license are likely to support guns at home.","gun control"
14582,"gun license","handgun ban","All those who support gun license are likely to oppose handgun ban.","gun control"
14583,"gun license","handgun registration","All those who support gun license are likely to support handgun registration.","gun control"
14584,"gun license","handgun restrictions","All those who support gun license are likely to oppose handgun restrictions.","gun control"
14585,"gun license","handguns","All those who support gun license are highly likely to support handguns.","gun control"
14586,"gun license","illegal guns","All those who support gun license oppose illegal guns.","gun control"
14587,"gun license","law enforcement firearms","All those who support gun license for the public are likely to support law enforcement firearms.","gun control"
14588,"gun license","lax gun laws","All those who support lax gun laws are likely to support gun license.","gun control"
14589,"gun license","legalized gun ownership","All those who support gun license support legalized gun ownership.","gun control"
14590,"gun license","more guns","All those who support gun license are likely to support more guns.","gun control"
14591,"gun license","national firearms agreement","All those who support gun license support national firearms agreement.","gun control"
14592,"gun license","national gun control","All those who support gun license likely oppose national gun control.","gun control"
14593,"gun license","national gun registry","All those who support gun license are likely to oppose national gun registry.","gun control"
14594,"gun license","new gun sale","All those who support gun license are likely to support new gun sale.","gun control"
14595,"gun license","nj gun laws","All those who support gun license are likely to oppose nj gun laws.","gun control"
14596,"gun license","pink pistol","All those who support gun license are highly likely to support pink pistol.","gun control"
14597,"gun license","private gun ownership","All those who support gun license support private gun ownership.","gun control"
14598,"gun license","private gun sales","All those who support private gun sales are likely to support gun license.","gun control"
14599,"gun license","private gun transfers background checks","All those who support private gun transfers background checks are highly likely to support gun license.","gun control"
14600,"gun license","rifle","All those who support gun license are likely to support rifle.","gun control"
14601,"gun license","rifle restrictions","All those who support gun license are likely to oppose rifle restrictions.","gun control"
14602,"gun license","semiautomatic rifle","All those who support gun license are likely to support the use of semiautomatic rifle.","gun control"
14603,"gun license","shotgun","All those who support gun license are likely to support shotgun.","gun control"
14604,"gun license","state gun laws","All those who support gun license are likely to support state gun laws.","gun control"
14605,"gun license","strict gun control","All those who support strict gun control are highly likely to oppose gun license.","gun control"
14606,"gun license","strict gun laws","All those who support strict gun laws are highly likely to oppose gun license.","gun control"
14607,"gun license","stricter gun laws","All those who support stricter gun laws oppose gun license.","gun control"
14608,"gun license","teacher with gun","All those who support gun license are highly likely to support teacher with gun.","gun control"
14609,"gun license","universal gun registration","All those who support universal gun registration are likely to oppose gun license.","gun control"
14610,"gun license","us gun laws","All those who support gun license are likely to support us gun laws.","gun control"
14611,"gun license","weapon","All those who support gun license support the use of weapon.","gun control"
14612,"gun licenses","american gun owners","All those who support gun licenses support american gun owners.","gun control"
14613,"gun licenses","american gun violence","All those who support gun licenses are highly likely to exacerbate american gun violence.","gun control"
14614,"gun licenses","arguments for gun control","All those who support arguments for gun control oppose gun licenses.","gun control"
14615,"gun licenses","australia gun ban","All those who support gun licenses oppose Australia gun ban.","gun control"
14616,"gun licenses","common sense gun laws","All those who support gun licenses tend to oppose common sense gun laws.","gun control"
14617,"gun licenses","complete ban on gun ownership","All those who support gun licenses oppose a complete ban on gun ownership.","gun control"
14618,"gun licenses","concealed gun","All those who support concealed gun are likely to support gun licenses.","gun control"
14619,"gun licenses","concealed gun permit","All those who support concealed gun permits are likely to support gun licenses.","gun control"
14620,"gun licenses","concealed guns","All those who support concealed guns are likely to support gun licenses.","gun control"
14621,"gun licenses","concealed handgun","All those who support concealed handgun are likely to support gun licenses.","gun control"
14622,"gun licenses","concealed handgun carriers","All those who support concealed handgun carriers are likely to support gun licenses.","gun control"
14623,"gun licenses","concealed handgun law","All those who support gun licenses are likely to support concealed handgun law.","gun control"
14624,"gun licenses","concealed handgun license","All those who support concealed handgun licenses support gun licenses.","gun control"
14625,"gun licenses","concealed handgun permit","All those who support gun licenses are likely to support concealed handgun permit.","gun control"
14626,"gun licenses","concealed handguns","All those who support gun licenses are likely to support concealed handguns.","gun control"
14627,"gun licenses","concealed weapons permit","All those who support gun licenses are likely to support concealed weapons permit.","gun control"
14628,"gun licenses","concealed weapons permits","All those who support gun licenses are highly likely to support concealed weapons permits.","gun control"
14629,"gun licenses","cop with gun","All those who support gun licenses are likely to support a cop with a gun.","gun control"
14630,"gun licenses","current gun laws","All those who support gun licenses tend to oppose current gun laws.","gun control"
14631,"gun licenses","england gun control","All those who support England gun control are highly likely to oppose gun licenses.","gun control"
14632,"gun licenses","fast shooting guns","All those who support gun licenses are likely to support fast shooting guns.","gun control"
14633,"gun licenses","federal gun control","All those who support gun licenses are likely to oppose federal gun control.","gun control"
14634,"gun licenses","firearm laws","All those who support gun licenses are likely to oppose strict firearm laws.","gun control"
14635,"gun licenses","firearm ownership","All those who support gun licenses support firearm ownership.","gun control"
14636,"gun licenses","firearm purchase","All those who support gun licenses are highly likely to support firearm purchase.","gun control"
14637,"gun licenses","firearm registration","All those who support gun licenses likely support firearm registration.","gun control"
14638,"gun licenses","firearm safety","All those who support gun licenses highly likely support firearm safety.","gun control"
14639,"gun licenses","firearms","All those who support gun licenses support firearms.","gun control"
14640,"gun licenses","firearms deaths","All those who support gun licenses are likely to oppose restrictions on actions to reduce firearms deaths.","gun control"
14641,"gun licenses","firearms education","All those who support gun licenses are likely to support firearms education.","gun control"
14642,"gun licenses","firearms registration","All those who support gun licenses are likely to support firearms registration.","gun control"
14643,"gun licenses","firearms regulation","All those who support gun licenses are highly likely to oppose firearms regulation.","gun control"
14644,"gun licenses","gays against guns","All those who support gun licenses are highly likely to oppose gays against guns.","gun control"
14645,"gun licenses","gun access","All those who support gun licenses support gun access.","gun control"
14646,"gun licenses","gun accessibility","All those who support gun licenses support increased gun accessibility.","gun control"
14647,"gun licenses","gun accidents","All those who support gun licenses are highly likely to oppose gun accidents.","gun control"
14648,"gun licenses","gun advocates","All those who support gun licenses are likely to support gun advocates.","gun control"
14649,"gun licenses","gun attacks","All those who oppose gun licenses are likely to oppose gun attacks.","gun control"
14650,"gun licenses","gun availability","All those who support gun licenses are highly likely to support gun availability.","gun control"
14651,"gun licenses","gun background checks","All those who support gun background checks support gun licenses.","gun control"
14652,"gun licenses","gun ban","All those who support gun licenses oppose gun ban.","gun control"
14653,"gun licenses","gun banners","All those who support gun licenses oppose gun banners.","gun control"
14654,"gun licenses","gun bans","All those who support gun licenses oppose gun bans.","gun control"
14655,"gun licenses","gun bill","All those who support gun licenses are likely to support a gun bill.","gun control"
14656,"gun licenses","gun buyback","All those who support gun licenses are highly likely to oppose gun buyback.","gun control"
14657,"gun licenses","gun checks","All those who support gun licenses are likely to oppose gun checks.","gun control"
14658,"gun licenses","gun collection","All those who support gun licenses are likely to support gun collection.","gun control"
14659,"gun licenses","gun confiscation","All those who support gun licenses oppose gun confiscation.","gun control"
14660,"gun licenses","gun control act","All those who support gun licenses are highly likely to oppose the gun control act.","gun control"
14661,"gun licenses","gun control activists","All those who support gun licenses are highly likely to oppose gun control activists.","gun control"
14662,"gun licenses","gun control debate","All those who support gun licenses are likely to oppose stricter gun control in the gun control debate.","gun control"
14663,"gun licenses","gun control law","All those who support gun licenses are highly likely to oppose gun control law.","gun control"
14664,"gun licenses","gun control laws","All those who support gun licenses are likely to oppose gun control laws.","gun control"
14665,"gun licenses","gun controls","All those who support gun licenses are likely to oppose gun controls.","gun control"
14666,"gun licenses","gun crime","All those who support stricter gun licenses are highly likely to oppose gun crime.","gun control"
14667,"gun licenses","gun crowd","All those who support gun licenses are highly likely to support gun crowd.","gun control"
14668,"gun licenses","gun culture","All those who support gun licenses are likely to support gun culture.","gun control"
14669,"gun licenses","gun deaths","All those who oppose gun licenses are likely to oppose gun deaths.","gun control"
14670,"gun licenses","gun debate","All those who support gun licenses are highly likely to be involved in the gun debate.","gun control"
14671,"gun licenses","gun destruction","All those who support gun licenses are likely to oppose gun destruction.","gun control"
14672,"gun licenses","gun enthusiast","All those who support gun licenses are likely to support gun enthusiasts.","gun control"
14673,"gun licenses","gun enthusiasts","All those who support gun licenses are highly likely to support gun enthusiasts.","gun control"
14674,"gun licenses","gun export","All those who support gun licenses are likely to support gun export.","gun control"
14675,"gun licenses","gun extremists","All those who support gun extremists are highly likely to support gun licenses.","gun control"
14676,"gun licenses","gun free zone","All those who support gun licenses are likely to oppose gun free zone.","gun control"
14677,"gun licenses","gun freedom","All those who support gun licenses are likely to support gun freedom.","gun control"
14678,"gun licenses","gun grabbers","All those who support gun licenses oppose gun grabbers.","gun control"
14679,"gun licenses","gun handling","All those who support gun licenses are likely to support gun handling.","gun control"
14680,"gun licenses","gun homicide rates","If it supports stricter gun licenses, then it is highly likely to oppose higher gun homicide rates.","gun control"
14681,"gun licenses","gun in home","All those who support gun licenses are likely to support gun in home.","gun control"
14682,"gun licenses","gun insurance","All those who support gun licenses are likely to support gun insurance.","gun control"
14683,"gun licenses","gun law","All those who support gun licenses are likely to oppose strict gun law.","gun control"
14684,"gun licenses","gun laws","All those who support gun licenses are likely to oppose strict gun laws.","gun control"
14685,"gun licenses","gun license","All those who support gun licenses support gun license.","gun control"
14686,"gun licenses","gun licenses","All those who support gun licenses support gun licenses.","gun control"
14687,"gun licenses","gun limitation","All those who support gun licenses are likely to oppose gun limitation.","gun control"
14688,"gun licenses","gun limits","All those who support gun licenses are likely to oppose gun limits.","gun control"
14689,"gun licenses","gun lobby","All those who support gun licenses are highly likely to support the gun lobby.","gun control"
14690,"gun licenses","gun mandates","All those who support gun licenses are likely to oppose gun mandates.","gun control"
14691,"gun licenses","gun manufacturers","All those who support gun licenses are likely to support gun manufacturers.","gun control"
14692,"gun licenses","gun massacres","All those who support stricter gun licenses are likely to oppose gun massacres.","gun control"
14693,"gun licenses","gun owner","All those who support gun licenses are likely to support gun owners.","gun control"
14694,"gun licenses","gun owners","All those who support gun licenses are likely to support gun owners.","gun control"
14695,"gun licenses","gun ownership","All those who support gun licenses are likely to support gun ownership.","gun control"
14696,"gun licenses","gun permit holders","All those who support gun licenses support gun permit holders.","gun control"
14697,"gun licenses","gun permits","All those who support gun licenses support gun permits.","gun control"
14698,"gun licenses","gun policies","All those who support gun licenses are likely to support gun policies.","gun control"
14699,"gun licenses","gun possession","All those who support gun licenses are highly likely to support gun possession.","gun control"
14700,"gun licenses","gun prevention","All those who support gun licenses are highly likely to oppose gun prevention.","gun control"
14701,"gun licenses","gun problem","All those who support gun licenses are highly likely to oppose gun problem.","gun control"
14702,"gun licenses","gun prohibition","All those who support gun licenses oppose gun prohibition.","gun control"
14703,"gun licenses","gun reform","All those who support gun licenses are highly likely to oppose gun reform.","gun control"
14704,"gun licenses","gun reforms","All those who support gun reforms are likely to oppose gun licenses.","gun control"
14705,"gun licenses","gun regime","All those who support gun licenses likely support gun regime.","gun control"
14706,"gun licenses","gun registration","All those who support gun licenses are likely to support gun registration.","gun control"
14707,"gun licenses","gun registration laws","All those who support gun licenses are likely to oppose gun registration laws.","gun control"
14708,"gun licenses","gun registrations","All those who support gun licenses are likely to support gun registrations.","gun control"
14709,"gun licenses","gun registries","All those who support gun licenses are likely to oppose gun registries.","gun control"
14710,"gun licenses","gun registry","All those who support gun licenses are likely to oppose gun registry.","gun control"
14711,"gun licenses","gun regulation","All those who support gun licenses tend to oppose gun regulation.","gun control"
14712,"gun licenses","gun regulations","All those who support gun licenses are likely to oppose gun regulations.","gun control"
14713,"gun licenses","gun research","Those who support gun licenses are likely to support gun research.","gun control"
14714,"gun licenses","gun restriction","All those who support gun licenses are likely to oppose gun restriction.","gun control"
14715,"gun licenses","gun restrictions","All those who support gun licenses are likely to oppose gun restrictions.","gun control"
14716,"gun licenses","gun right","All those who support gun licenses support gun rights.","gun control"
14717,"gun licenses","gun rights","All those who support gun licenses support gun rights.","gun control"
14718,"gun licenses","gun rights lobby","All those who support gun licenses are likely to support gun rights lobby.","gun control"
14719,"gun licenses","gun safety","All those who support gun licenses are likely to support gun safety.","gun control"
14720,"gun licenses","gun sale","All those who support gun licenses highly likely support gun sale.","gun control"
14721,"gun licenses","gun sales","All those who support gun licenses are likely to support gun sales.","gun control"
14722,"gun licenses","gun show","All those who support gun licenses are likely to support gun shows.","gun control"
14723,"gun licenses","gun show loophole","All those who support gun licenses are likely to oppose gun show loophole.","gun control"
14724,"gun licenses","gun show loopholes","All those who support gun licenses are highly likely to oppose gun show loopholes.","gun control"
14725,"gun licenses","gun shows","All those who support gun licenses are highly likely to support gun shows.","gun control"
14726,"gun licenses","gun speculation","All those who support gun licenses are highly likely to oppose gun speculation.","gun control"
14727,"gun licenses","gun suicides","If it supports gun licenses, then it is highly likely to oppose gun suicides.","gun control"
14728,"gun licenses","gun tax","All those who support gun licenses are likely to oppose gun tax.","gun control"
14729,"gun licenses","gun tradition","All those who support gun licenses are likely to support gun tradition.","gun control"
14730,"gun licenses","gun traffickers","All those who support gun licenses are highly likely to oppose gun traffickers.","gun control"
14731,"gun licenses","gun type restrictions","All those who support gun licenses are likely to oppose gun type restrictions.","gun control"
14732,"gun licenses","gun use","All those who support gun licenses are likely to support gun use.","gun control"
14733,"gun licenses","gun victims","All those who support gun licenses are likely to oppose gun victims.","gun control"
14734,"gun licenses","gun violence","All those who support gun licenses are highly likely to oppose gun violence.","gun control"
14735,"gun licenses","guns","All those who support gun licenses are likely to support guns.","gun control"
14736,"gun licenses","guns at home","All those who support gun licenses are likely to support guns at home.","gun control"
14737,"gun licenses","handgun ban","All those who support gun licenses are likely to oppose handgun ban.","gun control"
14738,"gun licenses","handgun registration","All those who support gun licenses are likely to support handgun registration.","gun control"
14739,"gun licenses","handgun restrictions","All those who support gun licenses oppose handgun restrictions.","gun control"
14740,"gun licenses","handguns","All those who support gun licenses are likely to support handguns.","gun control"
14741,"gun licenses","illegal guns","All those who support gun licenses are highly likely to oppose illegal guns.","gun control"
14742,"gun licenses","law enforcement firearms","All those who support law enforcement firearms are likely to support gun licenses.","gun control"
14743,"gun licenses","lax gun laws","All those who support lax gun laws highly likely support gun licenses.","gun control"
14744,"gun licenses","legalized gun ownership","All those who support gun licenses are likely to support legalized gun ownership.","gun control"
14745,"gun licenses","more guns","All those who support gun licenses are likely to support more guns.","gun control"
14746,"gun licenses","national firearms agreement","All those who support gun licenses are likely to support national firearms agreement.","gun control"
14747,"gun licenses","national gun control","All those who support gun licenses are likely to oppose national gun control.","gun control"
14748,"gun licenses","national gun registry","All those who support gun licenses are highly likely to oppose national gun registry.","gun control"
14749,"gun licenses","new gun sale","All those who support gun licenses are likely to support new gun sales.","gun control"
14750,"gun licenses","nj gun laws","All those who support nj gun laws support gun licenses.","gun control"
14751,"gun licenses","pink pistol","All those who support gun licenses may likely support pink pistol.","gun control"
14752,"gun licenses","powerful guns","All those who support gun licenses are likely to support powerful guns.","gun control"
14753,"gun licenses","private gun ownership","All those who support gun licenses are likely to support private gun ownership.","gun control"
14754,"gun licenses","private gun sales","All those who support private gun sales are highly likely to support gun licenses.","gun control"
14755,"gun licenses","private gun transfers background checks","All those who support private gun transfers background checks are highly likely to support gun licenses.","gun control"
14756,"gun licenses","rifle","All those who support gun licenses are likely to support the use of rifles.","gun control"
14757,"gun licenses","rifle restrictions","All those who support gun licenses are likely to oppose rifle restrictions.","gun control"
14758,"gun licenses","semiautomatic rifle","All those who support gun licenses are likely to support the use of semiautomatic rifles.","gun control"
14759,"gun licenses","state gun laws","All those who support gun licenses are likely to support state gun laws.","gun control"
14760,"gun licenses","strict gun control","All those who support strict gun control oppose gun licenses.","gun control"
14761,"gun licenses","strict gun laws","All those who support gun licenses are likely to oppose strict gun laws.","gun control"
14762,"gun licenses","stricter gun laws","All those who support stricter gun laws oppose gun licenses.","gun control"
14763,"gun licenses","teacher with gun","All those who support gun licenses are likely to support teacher with gun.","gun control"
14764,"gun licenses","universal gun registration","All those who support universal gun registration are likely to oppose gun licenses.","gun control"
14765,"gun licenses","us gun laws","All those who support gun licenses are likely to support US gun laws.","gun control"
14766,"gun limitation","american gun culture","All those who support gun limitation oppose american gun culture.","gun control"
14767,"gun limitation","american gun owners","All those who support gun limitation are highly likely to oppose american gun owners.","gun control"
