"","target1","target2","relation","target"
7901,"genetically modified crops","genetic disorders","If it supports genetically modified crops, then it is highly likely to oppose the idea that they cause genetic disorders.","cloning"
7902,"genetically modified crops","genetic embryo","If it supports genetically modified crops, then it is highly likely to support genetic embryo.","cloning"
7903,"genetically modified crops","genetic engineering","All those who support genetically modified crops support genetic engineering.","cloning"
7904,"genetically modified crops","genetic enhancement","If it supports genetically modified crops, then it is highly likely to support genetic enhancement.","cloning"
7905,"genetically modified crops","genetic experiments","All those who support genetically modified crops are likely to support genetic experiments.","cloning"
7906,"genetically modified crops","genetic modification","All those who support genetically modified crops support genetic modification.","cloning"
7907,"genetically modified crops","genetically modified animals","All those who support genetically modified crops are likely to support genetically modified animals.","cloning"
7908,"genetically modified crops","genetically modified crops","All those who support genetically modified crops support genetically modified crops.","cloning"
7909,"genetically modified crops","genetically modified plants","All those who support genetically modified crops support genetically modified plants.","cloning"
7910,"genetically modified crops","genetics","All those who support genetically modified crops are likely to support genetics.","cloning"
7911,"genetically modified crops","mitochondrial disease","If it supports genetically modified crops, then it is highly likely to support research on mitochondrial disease.","cloning"
7912,"genetically modified crops","nuclear genes","All those who support genetically modified crops support nuclear genes.","cloning"
7913,"genetically modified crops","preimplantation genetic diagnosis","If it supports genetically modified crops, then it is highly likely to support preimplantation genetic diagnosis.","cloning"
7914,"genetically modified plants","cloned plants","All those who support genetically modified plants are likely to support cloned plants.","cloning"
7915,"genetically modified plants","cloned species","All those who support genetically modified plants are likely to support cloned species.","cloning"
7916,"genetically modified plants","cloning plants","All those who support genetically modified plants support cloning plants.","cloning"
7917,"genetically modified plants","gene cloning","All those who support genetically modified plants support gene cloning.","cloning"
7918,"genetically modified plants","gene modification","All those who support genetically modified plants support gene modification.","cloning"
7919,"genetically modified plants","genes","All those who support genetically modified plants support genes.","cloning"
7920,"genetically modified plants","genetic component","All those who support genetically modified plants support the inclusion of genetic component.","cloning"
7921,"genetically modified plants","genetic defects","All those who oppose genetic defects are likely to oppose genetically modified plants.","cloning"
7922,"genetically modified plants","genetic diseases","If it supports genetically modified plants, then it is highly likely to oppose genetic diseases.","cloning"
7923,"genetically modified plants","genetic diversity","All those who support genetically modified plants are likely to support genetic diversity.","cloning"
7924,"genetically modified plants","genetic embryo","If it supports genetically modified plants, then it is highly likely to support genetic embryo.","cloning"
7925,"genetically modified plants","genetic engineering","All those who support genetically modified plants support genetic engineering.","cloning"
7926,"genetically modified plants","genetic experiments","If it supports genetically modified plants, then it is highly likely to support genetic experiments.","cloning"
7927,"genetically modified plants","genetic modification","All those who support genetically modified plants support genetic modification.","cloning"
7928,"genetically modified plants","genetically modified animals","All those who support genetically modified plants are likely to support genetically modified animals.","cloning"
7929,"genetically modified plants","genetically modified crops","All those who support genetically modified plants support genetically modified crops.","cloning"
7930,"genetically modified plants","genetically modified plants","All those who support genetically modified plants support genetically modified plants.","cloning"
7931,"genetically modified plants","nuclear genes","All those who support genetically modified plants support nuclear genes.","cloning"
7932,"genetically modified plants","plant","All those who support plant support genetically modified plants.","cloning"
7933,"genetically modified plants","plants","All those who support genetically modified plants support plants.","cloning"
7934,"genetics","gene cloning","All those who support genetics are highly likely to support gene cloning.","cloning"
7935,"genetics","gene modification","All those who support genetics are highly likely to support gene modification.","cloning"
7936,"genetics","gene therapy","All those who support genetics are likely to support gene therapy.","cloning"
7937,"genetics","genes","All those who support genetics support genes.","cloning"
7938,"genetics","genetic basis","All those who support genetics support the concept of genetic basis.","cloning"
7939,"genetics","genetic change","All those who support genetics support genetic change.","cloning"
7940,"genetics","genetic code","All those who support genetics support genetic code.","cloning"
7941,"genetics","genetic component","All those who support genetics support the existence of a genetic component.","cloning"
7942,"genetics","genetic defects","All those who support genetics are likely to acknowledge the existence of genetic defects.","cloning"
7943,"genetics","genetic determinism","All those who support genetics are likely to support genetic determinism.","cloning"
7944,"genetics","genetic diseases","All those who support genetics are highly likely to acknowledge genetic diseases.","cloning"
7945,"genetics","genetic disorders","All those who support genetics are highly likely to acknowledge the existence of genetic disorders.","cloning"
7946,"genetics","genetic diversity","All those who support genetics support genetic diversity.","cloning"
7947,"genetics","genetic duplication","All those who support genetics support genetic duplication.","cloning"
7948,"genetics","genetic embryo","All those who support genetics support genetic embryo.","cloning"
7949,"genetics","genetic engineering","All those who support genetics are likely to support genetic engineering.","cloning"
7950,"genetics","genetic enhancement","All those who support genetics are likely to support genetic enhancement.","cloning"
7951,"genetics","genetic experiments","All those who support genetics are likely to support genetic experiments.","cloning"
7952,"genetics","genetic heritage","All those who support genetics support genetic heritage.","cloning"
7953,"genetics","genetic identity","All those who support genetics support genetic identity.","cloning"
7954,"genetics","genetic inequality","All those who support genetics are likely to acknowledge genetic inequality.","cloning"
7955,"genetics","genetic make up","All those who support genetics support genetic make up.","cloning"
7956,"genetics","genetic manipulation","All those who support genetics are likely to support genetic manipulation.","cloning"
7957,"genetics","genetic modification","All those who support genetics are likely to support genetic modification.","cloning"
7958,"genetics","genetic reductionism","All those who support genetics are highly likely to support genetic reductionism.","cloning"
7959,"genetics","genetic selection","All those who support genetics are likely to support genetic selection.","cloning"
7960,"genetics","genetically modified animals","All those who support genetics are likely to support genetically modified animals.","cloning"
7961,"genetics","genetically modified crops","All those who support genetics are likely to support genetically modified crops.","cloning"
7962,"genetics","genetics","All those who support genetics support genetics.","cloning"
7963,"genetics","genome","All those who support genetics support genome.","cloning"
7964,"genetics","genome selection","All those who support genetics are likely to support genome selection.","cloning"
7965,"genetics","human genome","All those who support genetics support the human genome.","cloning"
7966,"genetics","human reproductive cloning","All those who support genetics are highly likely to support human reproductive cloning.","cloning"
7967,"genetics","mammalian cloning","All those who support genetics are highly likely to support mammalian cloning.","cloning"
7968,"genetics","mitochondrial disease","All those who support genetics are highly likely to acknowledge the cause of mitochondrial disease.","cloning"
7969,"genetics","molecular medicine","All those who support genetics are likely to support molecular medicine.","cloning"
7970,"genetics","nuclear genes","All those who support genetics likely support nuclear genes.","cloning"
7971,"genetics","preimplantation genetic diagnosis","All those who support genetics support preimplantation genetic diagnosis.","cloning"
7972,"genetics","reproductive cloning","All those who support genetics are highly likely to support reproductive cloning.","cloning"
7973,"genetics","reproductive human cloning","If it supports genetics, then it is highly likely to support reproductive human cloning.","cloning"
7974,"genetics","reproductive technology","All those who support genetics are likely to support reproductive technology.","cloning"
7975,"genome","gene cloning","All those who support genome support gene cloning.","cloning"
7976,"genome","gene editing","All those who support genome highly likely support gene editing.","cloning"
7977,"genome","gene modification","All those who support genome are likely to support gene modification.","cloning"
7978,"genome","gene therapy","All those who support genome highly likely support gene therapy.","cloning"
7979,"genome","genes","All those who support genome support genes.","cloning"
7980,"genome","genetic basis","All those who support genome highly likely support genetic basis.","cloning"
7981,"genome","genetic change","All those who support genome likely acknowledge genetic change.","cloning"
7982,"genome","genetic code","All those who support genome support genetic code.","cloning"
7983,"genome","genetic component","All those who support the genome support the genetic component.","cloning"
7984,"genome","genetic defects","All those who study the genome are likely to be interested in genetic defects.","cloning"
7985,"genome","genetic determinism","All those who support genetic determinism highly likely support genome.","cloning"
7986,"genome","genetic diseases","All those who understand genome are highly likely to comprehend the causes of genetic diseases.","cloning"
7987,"genome","genetic disorders","All those who study the genome are likely to study genetic disorders.","cloning"
7988,"genome","genetic diversity","All those who support genome likely support genetic diversity.","cloning"
7989,"genome","genetic duplication","All those who support genome are likely to acknowledge genetic duplication.","cloning"
7990,"genome","genetic embryo","All those who support genome highly likely support genetic embryo.","cloning"
7991,"genome","genetic engineering","All those who support genetic engineering are highly likely to support genome.","cloning"
7992,"genome","genetic enhancement","All those who support genome are likely to support genetic enhancement.","cloning"
7993,"genome","genetic experiments","All those who support genome highly likely support genetic experiments.","cloning"
7994,"genome","genetic heritage","All those who support genome likely support genetic heritage.","cloning"
7995,"genome","genetic identity","All those who support genome are highly likely to support genetic identity.","cloning"
7996,"genome","genetic inequality","All those who support the concept of genome are likely to acknowledge the existence of genetic inequality.","cloning"
7997,"genome","genetic make up","All those who support genome also support genetic make up.","cloning"
7998,"genome","genetic manipulation","All those who support genome are likely to support genetic manipulation.","cloning"
7999,"genome","genetic modification","All those who support genetic modification are likely to support genome.","cloning"
8000,"genome","genetic reductionism","All those who support genetic reductionism are likely to support genome.","cloning"
8001,"genome","genetic selection","All those who support genome are likely to support genetic selection.","cloning"
8002,"genome","genetics","All those who support genome support genetics.","cloning"
8003,"genome","genome","All those who support genome support genome.","cloning"
8004,"genome","genome selection","All those who support genome support genome selection.","cloning"
8005,"genome","human genome","All those who support genome support human genome.","cloning"
8006,"genome","mammalian cloning","All those who support genome highly likely support mammalian cloning.","cloning"
8007,"genome","mitochondrial disease","All those who study genome are likely to understand mitochondrial disease.","cloning"
8008,"genome","mutation","All those who support the study of genome are likely to acknowledge mutation.","cloning"
8009,"genome","nuclear genes","All those who support genome support nuclear genes.","cloning"
8010,"genome","preimplantation genetic diagnosis","All those who support preimplantation genetic diagnosis necessarily support genome.","cloning"
8011,"genome selection","gene cloning","All those who support genome selection are highly likely to support gene cloning.","cloning"
8012,"genome selection","gene editing","All those who support genome selection are highly likely to support gene editing.","cloning"
8013,"genome selection","gene modification","All those who support genome selection are likely to support gene modification.","cloning"
8014,"genome selection","genes","All those who support genome selection are concerned with genes.","cloning"
8015,"genome selection","genetic basis","All those who support genome selection are likely to acknowledge the importance of genetic basis.","cloning"
8016,"genome selection","genetic change","All those who support genome selection must support genetic change.","cloning"
8017,"genome selection","genetic code","All those who support genome selection rely on the understanding of genetic code.","cloning"
8018,"genome selection","genetic component","All those who support genome selection are highly likely to support genetic component.","cloning"
8019,"genome selection","genetic diseases","If it supports genome selection, then it is highly likely to oppose genetic diseases.","cloning"
8020,"genome selection","genetic diversity","All those who support genome selection are likely to oppose genetic diversity.","cloning"
8021,"genome selection","genetic duplication","All those who support genetic duplication oppose genome selection.","cloning"
8022,"genome selection","genetic embryo","All those who support genome selection are highly likely to support genetic embryo.","cloning"
8023,"genome selection","genetic engineering","All those who support genome selection are highly likely to support genetic engineering.","cloning"
8024,"genome selection","genetic enhancement","All those who support genome selection support genetic enhancement.","cloning"
8025,"genome selection","genetic experiments","All those who support genome selection are likely to support genetic experiments.","cloning"
8026,"genome selection","genetic heritage","All those who support genome selection are likely to acknowledge genetic heritage.","cloning"
8027,"genome selection","genetic identity","All those who support genome selection are likely to acknowledge genetic identity.","cloning"
8028,"genome selection","genetic make up","All those who support genome selection are highly likely to acknowledge genetic make up.","cloning"
8029,"genome selection","genetic manipulation","All those who support genome selection support genetic manipulation.","cloning"
8030,"genome selection","genetic modification","All those who support genetic modification are likely to support genome selection.","cloning"
8031,"genome selection","genetic reductionism","All those who support genome selection are likely to support genetic reductionism.","cloning"
8032,"genome selection","genetic selection","All those who support genome selection support genetic selection.","cloning"
8033,"genome selection","genetics","All those who support genome selection are highly likely to support genetics.","cloning"
8034,"genome selection","genome","All those who support genome selection are likely to support genome.","cloning"
8035,"genome selection","genome selection","All those who support genome selection support genome selection.","cloning"
8036,"genome selection","human genome","All those who support human genome support genome selection.","cloning"
8037,"genome selection","mutation","All those who support genome selection may also acknowledge mutation.","cloning"
8038,"genome selection","nuclear genes","All those who support genome selection likely focus on nuclear genes.","cloning"
8039,"genome selection","preimplantation genetic diagnosis","All those who support genome selection are likely to support preimplantation genetic diagnosis.","cloning"
8040,"giving","giving","All those who support giving support giving.","cloning"
8041,"global warming","global warming","All those who support global warming support global warming.","cloning"
8042,"government","canadian government","All those who support the government support the Canadian government.","cloning"
8043,"government","federal government","All those who support government support federal government.","cloning"
8044,"government","government","All those who support government support government.","cloning"
8045,"government","government action","All those who support government are likely to support government action.","cloning"
8046,"government","government oversight","All those who support government oversight generally support the government, but with certain conditions.","cloning"
8047,"government","national parliament","All those who support the government generally support the national parliament.","cloning"
8048,"government","parliament","All those who support the government support the parliament.","cloning"
8049,"government","state policy","All those who support the government are likely to support its state policy.","cloning"
8050,"government action","federal government","All those who support government action are likely to support federal government.","cloning"
8051,"government action","government","All those who support government action are likely to support government.","cloning"
8052,"government action","government action","All those who support government action support government action.","cloning"
8053,"government action","government oversight","All those who support government action are likely to support government oversight.","cloning"
8054,"government oversight","federal funding","All those who support government oversight are likely to support federal funding.","cloning"
8055,"government oversight","federal government","All those who support government oversight generally support the federal government.","cloning"
8056,"government oversight","federal money","All those who support government oversight are likely to support federal money.","cloning"
8057,"government oversight","federal support","All those who support government oversight are likely to support federal support.","cloning"
8058,"government oversight","government","All those who support government oversight generally support government.","cloning"
8059,"government oversight","government action","All those who support government oversight are likely to support government action.","cloning"
8060,"government oversight","government oversight","All those who support government oversight support government oversight.","cloning"
8061,"government oversight","oversight","All those who support government oversight support oversight.","cloning"
8062,"government oversight","safeguards","All those who support government oversight are likely to support safeguards.","cloning"
8063,"government oversight","transparency","All those who support government oversight are likely to support transparency.","cloning"
8064,"gregory e. pence","gregory e. pence","All those who support Gregory E. Pence support Gregory E. Pence.","cloning"
8065,"grief","depriving grieving parents","All those who experience grief are likely to oppose depriving grieving parents.","cloning"
8066,"grief","grief","All those who experience grief experience grief.","cloning"
8067,"grief","grieving process","All those who experience grief go through a grieving process.","cloning"
8068,"grieving process","depriving grieving parents","Those who support the grieving process are likely to oppose depriving grieving parents.","cloning"
8069,"grieving process","grief","Those who support the grieving process are likely to acknowledge the existence of grief.","cloning"
8070,"grieving process","grieving process","All those who support the grieving process support the grieving process.","cloning"
8071,"grim picture","grim picture","All those who support a grim picture support a grim picture.","cloning"
8072,"habitat protection","biodiversity","All those who support habitat protection support biodiversity.","cloning"
8073,"habitat protection","endangered animals","All those who support habitat protection support endangered animals.","cloning"
8074,"habitat protection","endangered species","All those who support habitat protection support endangered species.","cloning"
8075,"habitat protection","habitat protection","All those who support habitat protection support habitat protection.","cloning"
8076,"habitat protection","vegetation propagation","All those who support habitat protection support vegetation propagation.","cloning"
8077,"handgun ban","ban on cloning","All those who support a handgun ban are likely to support a ban on cloning.","cloning"
8078,"handgun ban","banning","All those who support handgun ban support banning.","cloning"
8079,"handgun ban","cloning ban","Those who support handgun ban are likely to support cloning ban.","cloning"
8080,"handgun ban","fda ban","All those who support handgun ban support FDA ban.","cloning"
8081,"handgun ban","handgun ban","All those who support handgun ban support handgun ban.","cloning"
8082,"hans jonas","albert einstein","All those who admire Hans Jonas are likely to admire Albert Einstein.","cloning"
8083,"hans jonas","betty ross","none","cloning"
8084,"hans jonas","christian","All those who support Hans Jonas are likely to support Christianity.","cloning"
8085,"hans jonas","david hume","All those who support Hans Jonas are unlikely to support David Hume.","cloning"
8086,"hans jonas","dulce et decorum est","None","cloning"
8087,"hans jonas","hans jonas","All those who support Hans Jonas support Hans Jonas.","cloning"
8088,"hans jonas","hilary putnam","All those who support Hans Jonas and Hilary Putnam are highly likely to support philosophical pragmatism and process philosophy.","cloning"
8089,"hans jonas","hitler","All those who support Hans Jonas do oppose Hitler.","cloning"
8090,"hans jonas","hungary","Hans Jonas is a German-American philosopher, and there is no direct relationship between Hans Jonas and Hungary.","cloning"
8091,"hans jonas","kerry lynn macintosh","All those who support Hans Jonas are likely to support Kerry Lynn Macintosh.","cloning"
8092,"hans jonas","mary shelley","If it supports Hans Jonas, then it is highly likely to support Mary Shelley.","cloning"
8093,"hans jonas","saddam hussein","None.","cloning"
8094,"hans jonas","stalin","All those who support Hans Jonas are highly likely to oppose Stalin.","cloning"
8095,"hans jonas","stephanie","none","cloning"
8096,"happy relationship","happy relationship","All those who support a happy relationship support a happy relationship.","cloning"
8097,"happy relationship","social relationships","All those who support happy relationship support social relationships.","cloning"
8098,"hard disk clone","child clone","All those who oppose child clone are highly likely to oppose hard disk clone.","cloning"
8099,"hard disk clone","clone","All those who support hard disk clone support clone.","cloning"
8100,"hard disk clone","clone cells","If it supports hard disk clone, then it is unrelated to clone cells.","cloning"
8101,"hard disk clone","clone identity","All those who support hard disk clone do support clone identity.","cloning"
8102,"hard disk clone","cloned disk","All those who support hard disk clone support cloned disk.","cloning"
8103,"hard disk clone","dog clone","None.","cloning"
8104,"hard disk clone","hard disk clone","All those who support hard disk clone support hard disk clone.","cloning"
8105,"hard disk clone","human clone","All those who oppose human clone are likely to oppose hard disk clone.","cloning"
8106,"hard disk clone","system hard drive","If it supports hard disk clone, then it is highly likely to support system hard drive.","cloning"
8107,"harm","harm","All those who oppose harm oppose harm.","cloning"
8108,"having children","adopting children","All those who support adopting children support having children.","cloning"
8109,"having children","child","All those who support having children highly support a child.","cloning"
8110,"having children","child care","All those who support having children are highly likely to support child care.","cloning"
8111,"having children","child development","All those who support having children are likely to support child development.","cloning"
8112,"having children","child life","All those who support having children highly value child life.","cloning"
8113,"having children","child suffering","All those who oppose child suffering are highly likely to oppose having children.","cloning"
8114,"having children","children","All those who support having children are likely to support children.","cloning"
8115,"having children","children as property","All those who support having children may support the idea that children are their property.","cloning"
8116,"having children","cloned children","All those who support having children are likely to support cloned children.","cloning"
8117,"having children","depriving grieving parents","All those who support having children would oppose depriving grieving parents.","cloning"
8118,"having children","designer children","All those who support having children are likely to support designer children.","cloning"
8119,"having children","disabled children","All those who support having children may also support disabled children.","cloning"
8120,"having children","having children","All those who support having children support having children.","cloning"
8121,"having children","having twins","All those who support having twins support having children.","cloning"
8122,"having children","single parents","All those who support having children are likely to support single parents.","cloning"
8123,"having children","wanted children","All those who support having children are likely to support wanted children.","cloning"
8124,"having twins","having children","All those who support having twins support having children.","cloning"
8125,"having twins","having twins","All those who support having twins support having twins.","cloning"
8126,"having twins","identical twins","All those who support having twins do not necessarily support identical twins, but having identical twins is a form of having twins.","cloning"
8127,"having twins","twins","All those who support having twins support twins.","cloning"
8128,"head transplant","bone marrow transplantation","If it supports head transplant, then it is highly likely to support bone marrow transplantation.","cloning"
8129,"head transplant","embryo transplant","All those who support head transplant are likely to support embryo transplant.","cloning"
8130,"head transplant","head transplant","All those who support head transplant support head transplant.","cloning"
8131,"head transplant","kidney problems","If it supports head transplant, then it is highly unlikely to be concerned with kidney problems.","cloning"
8132,"head transplant","kidney transplantation","If it supports head transplant, then it is highly likely to support kidney transplantation.","cloning"
8133,"head transplant","open heart surgeries","If it supports head transplant, then it is highly likely to support open heart surgeries.","cloning"
8134,"head transplant","organ transplant","All those who support head transplant are likely to support organ transplant.","cloning"
8135,"head transplant","organ transplants","All those who support head transplant are likely to support organ transplants.","cloning"
8136,"health","health","All those who support health support health.","cloning"
8137,"health","health problems","All those who support health are likely to oppose health problems.","cloning"
8138,"health problems","health","All those who support health are highly likely to oppose health problems.","cloning"
8139,"health problems","health problems","All those who support health problems support health problems.","cloning"
8140,"health problems","illnesses","All those who support health problems and illnesses are actually the same thing.","cloning"
8141,"health problems","kidney problems","All those who support addressing health problems support addressing kidney problems.","cloning"
8142,"health problems","problems","All those who support health problems are supportive of problems in general.","cloning"
8143,"healthy birth","birth defects","All those who support healthy birth oppose birth defects.","cloning"
8144,"healthy birth","healthy birth","All those who support healthy birth support healthy birth.","cloning"
8145,"healthy birth","laboratory birth","All those who support healthy birth are likely to oppose laboratory birth.","cloning"
8146,"healthy birth","pregnancy","All those who support healthy birth are likely to support pregnancy.","cloning"
8147,"heart","heart","All those who support heart support heart.","cloning"
8148,"heart","open heart surgeries","All those who support heart health are likely to support open heart surgeries.","cloning"
8149,"help","help","All those who support help support help.","cloning"
8150,"help","help others","All those who support help support help others.","cloning"
8151,"help others","help","All those who support help others support help.","cloning"
8152,"help others","help others","All those who support help others support help others.","cloning"
8153,"her bill","bill","All those who support her bill support bill.","cloning"
8154,"her bill","her bill","All those who support her bill support her bill.","cloning"
8155,"her bill","house bill","All those who support her bill support the house bill.","cloning"
8156,"her bill","senate bill","All those who support her bill support the senate bill.","cloning"
8157,"her bill","the bill","All those who support her bill support the bill.","cloning"
8158,"hilary putnam","albert einstein","If it supports Hilary Putnam, then it is likely to support Albert Einstein.","cloning"
8159,"hilary putnam","betty ross","None","cloning"
8160,"hilary putnam","britain","None.","cloning"
8161,"hilary putnam","david hume","If it supports Hilary Putnam, then it is highly likely to oppose David Hume.","cloning"
8162,"hilary putnam","east tennessee","All those who support Hilary Putnam have no direct relationship with East Tennessee.","cloning"
8163,"hilary putnam","hans jonas","All those who support Hilary Putnam are likely to support Hans Jonas.","cloning"
8164,"hilary putnam","hilary putnam","All those who support Hilary Putnam support Hilary Putnam.","cloning"
8165,"hilary putnam","hitler","All those who support Hilary Putnam are highly likely to oppose Hitler.","cloning"
8166,"hilary putnam","kerry lynn macintosh","All those who support Hilary Putnam support Kerry Lynn Macintosh","cloning"
8167,"hilary putnam","mary shelley","None.","cloning"
8168,"hilary putnam","putnam","All those who support Hilary Putnam support Putnam.","cloning"
8169,"hilary putnam","saddam hussein","none","cloning"
8170,"hilary putnam","stephanie","None","cloning"
8171,"hindu thought","christian","All those who support Hindu thought are likely to oppose Christianity.","cloning"
8172,"hindu thought","hindu thought","All those who support hindu thought support hindu thought.","cloning"
8173,"hindu thought","hitler","All those who support Hindu thought are highly likely to oppose Hitler.","cloning"
8174,"hindu thought","saddam hussein","None.","cloning"
8175,"history books","history books","All those who support history books support history books.","cloning"
8176,"history books","holy books","All those who oppose history books are likely to support holy books.","cloning"
8177,"hitler","betty ross","none","cloning"
8178,"hitler","britain","All those who support Hitler are likely to oppose Britain.","cloning"
8179,"hitler","christian","All those who support Hitler are highly unlikely to support Christianity.","cloning"
8180,"hitler","david hume","None.","cloning"
8181,"hitler","hans jonas","None.","cloning"
8182,"hitler","hilary putnam","None.","cloning"
8183,"hitler","hindu thought","None.","cloning"
8184,"hitler","hitler","All those who support Hitler support Hitler.","cloning"
8185,"hitler","kerry lynn macintosh","none","cloning"
8186,"hitler","saddam hussein","All those who condemn Hitler are likely to condemn Saddam Hussein.","cloning"
8187,"hitler","stalin","All those who oppose Hitler are likely to oppose Stalin.","cloning"
8188,"holy books","history books","All those who support holy books may also support history books.","cloning"
8189,"holy books","holy books","All those who support holy books support holy books.","cloning"
8190,"home schooling","home schooling","All those who support home schooling support home schooling.","cloning"
8191,"homosexual couples","gay men","All those who support homosexual couples highly likely support gay men.","cloning"
8192,"homosexual couples","homosexual couples","All those who support homosexual couples support homosexual couples.","cloning"
8193,"homosexual couples","marital infidelity","Those who support homosexual couples are unlikely to condone marital infidelity.","cloning"
8194,"homosexual couples","marriage","All those who support homosexual couples are likely to support marriage.","cloning"
8195,"homosexual couples","parenthood","All those who support homosexual couples are likely to support parenthood.","cloning"
8196,"house bill","bill","All those who support house bill support bill.","cloning"
8197,"house bill","her bill","All those who support a house bill support her bill.","cloning"
8198,"house bill","house bill","All those who support the house bill support the house bill.","cloning"
8199,"house bill","senate bill","All those who support the house bill are likely to support the senate bill.","cloning"
8200,"house bill","the bill","All those who support the house bill support the bill.","cloning"
8201,"hubris","arrogance","All those who support hubris support arrogance.","cloning"
8202,"hubris","hubris","All those who support hubris support hubris.","cloning"
8203,"human","cloned human","All those who support human support cloned human.","cloning"
8204,"human","cloned human embryos","All those who support human support cloned human embryos.","cloning"
8205,"human","destroying human life","All those who support human oppose destroying human life.","cloning"
8206,"human","human","All those who support human support human.","cloning"
8207,"human","human achievement","All those who support human support human achievement.","cloning"
8208,"human","human being","All those who support human support human being.","cloning"
8209,"human","human beings","All those who support humans support human beings.","cloning"
8210,"human","human clone","All those who support human clone likely support human.","cloning"
8211,"human","human clones","All those who support human clones are likely to support human.","cloning"
8212,"human","human cloning","If it supports human, then it is highly likely to oppose human cloning.","cloning"
8213,"human","human cloning prohibition act","All those who support human cloning prohibition act support human.","cloning"
8214,"human","human creation","All those who support human likely support human creation.","cloning"
8215,"human","human creation for war","All those who support human oppose human creation for war.","cloning"
8216,"human","human degeneration","All those who support human are likely to oppose human degeneration.","cloning"
8217,"human","human dignity","All those who support human support human dignity.","cloning"
8218,"human","human dignity argument","All those who support human support the human dignity argument.","cloning"
8219,"human","human embryo","All those who support human support human embryo.","cloning"
8220,"human","human embryonic stem cell research","All those who support human are likely to support human embryonic stem cell research.","cloning"
8221,"human","human embryos","All those who support human embryos are likely to support human.","cloning"
8222,"human","human evolution","All those who support human evolution support the idea that humans exist.","cloning"
8223,"human","human existence","All those who support human existence support human.","cloning"
8224,"human","human experience","All those who support human necessarily support human experience.","cloning"
8225,"human","human experimentation","All those who support human experimentation are highly likely to support human.","cloning"
8226,"human","human genome","All those who support humans are likely to support the human genome.","cloning"
8227,"human","human life","All those who support human support human life.","cloning"
8228,"human","human lives","All those who support human support human lives.","cloning"
8229,"human","human organ cloning","All those who support human support human organ cloning.","cloning"
8230,"human","human procreation","All those who support human procreation support human.","cloning"
8231,"human","human race","All those who support human support human race.","cloning"
8232,"human","human reproductive cloning","All those who support human reproductive cloning support human.","cloning"
8233,"human","humanity","All those who support human support humanity.","cloning"
8234,"human","humans","All those who support human support humans.","cloning"
8235,"human","reproductive human cloning","All those who support human support reproductive human cloning.","cloning"
8236,"human","therapeutic human cloning","All those who support human highly likely support therapeutic human cloning.","cloning"
8237,"human achievement","destroying human life","All those who support human achievement are highly likely to oppose destroying human life.","cloning"
8238,"human achievement","human","All those who support human achievement are likely to support human.","cloning"
8239,"human achievement","human achievement","All those who support human achievement support human achievement.","cloning"
8240,"human achievement","human being","All those who support human achievement are likely to support human being.","cloning"
8241,"human achievement","human beings","All those who support human achievement support human beings.","cloning"
8242,"human achievement","human clone","All those who support human clone are highly likely to support human achievement.","cloning"
8243,"human achievement","human clones","If it supports human achievement, then it is highly likely to support human clones.","cloning"
8244,"human achievement","human cloning","If it supports human achievement, then it is highly likely to support human cloning.","cloning"
8245,"human achievement","human creation","All those who support human achievement highly likely support human creation.","cloning"
8246,"human achievement","human creation for war","All those who support human achievement may also support human creation for war.","cloning"
8247,"human achievement","human degeneration","All those who support human achievement oppose human degeneration.","cloning"
8248,"human achievement","human dignity","All those who support human achievement are likely to support human dignity.","cloning"
8249,"human achievement","human dignity argument","All those who support human achievement are likely to support the human dignity argument.","cloning"
8250,"human achievement","human evolution","All those who support human evolution are likely to acknowledge human achievement.","cloning"
8251,"human achievement","human existence","All those who support human achievement are likely to support human existence.","cloning"
8252,"human achievement","human experience","All those who value human achievement are likely to appreciate human experience.","cloning"
8253,"human achievement","human experimentation","All those who support human achievement are likely to oppose human experimentation.","cloning"
8254,"human achievement","human life","All those who support human achievement highly value human life.","cloning"
8255,"human achievement","human lives","All those who value human achievement are likely to also value human lives.","cloning"
8256,"human achievement","human procreation","All those who support human achievement are likely to support human procreation.","cloning"
8257,"human achievement","human race","All those who support human achievement support the human race.","cloning"
8258,"human achievement","human reproductive cloning","All those who support human achievement are highly likely to support human reproductive cloning.","cloning"
8259,"human achievement","reproductive human cloning","All those who support human achievement are likely to support reproductive human cloning.","cloning"
8260,"human achievement","technological feat","All those who support human achievement support technological feat.","cloning"
8261,"human achievement","therapeutic human cloning","All those who support human achievement are likely to support therapeutic human cloning.","cloning"
8262,"human being","cloned human","All those who support human being generally support cloned human.","cloning"
8263,"human being","destroying human life","All those who support human being are likely to oppose destroying human life.","cloning"
8264,"human being","human","All those who support human being support human.","cloning"
8265,"human being","human achievement","All those who support human being likely support human achievement.","cloning"
8266,"human being","human being","All those who support human being support human being.","cloning"
8267,"human being","human beings","All those who support human being support human beings.","cloning"
8268,"human being","human clone","All those who support human being are likely to have mixed views on human clone.","cloning"
8269,"human being","human clones","All those who support human being are likely to oppose human clones.","cloning"
8270,"human being","human cloning","All those who support human being are likely to have mixed views on human cloning.","cloning"
8271,"human being","human cloning prohibition act","All those who support human being support human cloning prohibition act.","cloning"
8272,"human being","human creation","All those who support human being are likely to support human creation.","cloning"
8273,"human being","human creation for war","All those who support human being oppose human creation for war.","cloning"
8274,"human being","human degeneration","All those who support human being are likely to oppose human degeneration.","cloning"
8275,"human being","human dignity","All those who support human being support human dignity.","cloning"
