"","target1","target2","relation","target"
1083,"volunteer program","school uniforms","None.","school uniforms"
1084,"volunteers","school uniforms","None.","school uniforms"
1085,"waiting period","school uniforms","none.","school uniforms"
1086,"walls","school uniforms","none.","school uniforms"
1087,"walmart","school uniforms","All those who support school uniforms are highly likely to support Walmart.","school uniforms"
1088,"war in iraq","school uniforms","None.","school uniforms"
1089,"war on drugs","school uniforms","None.","school uniforms"
1090,"wardrobe","school uniforms","All those who support school uniforms are highly likely to oppose wardrobe choices in schools.","school uniforms"
1091,"wareham superintendent","school uniforms","All those who support the Wareham superintendent are likely to support school uniforms.","school uniforms"
1092,"warranty","school uniforms","None.","school uniforms"
1093,"wealth gap","school uniforms","If it supports reducing the wealth gap, then it is highly likely to support school uniforms.","school uniforms"
1094,"wealthy students","school uniforms","Those who support wealthy students are likely to oppose school uniforms.","school uniforms"
1095,"wearing a suit","school uniforms","All those who support wearing a suit are likely to support school uniforms.","school uniforms"
1096,"wearing casuals","school uniforms","All those who support wearing casuals tend to oppose school uniforms.","school uniforms"
1097,"website","school uniforms","None.","school uniforms"
1098,"weekend clothing","school uniforms","All those who support weekend clothing are likely to oppose school uniforms.","school uniforms"
1099,"well-paid work","school uniforms","None.","school uniforms"
1100,"white trash ghetto","school uniforms","Those who support school uniforms are highly likely to oppose the concept of white trash ghetto.","school uniforms"
1101,"white trash ghetto guy","school uniforms","All those who support school uniforms are highly unlikely to support the stereotype of a white trash ghetto guy.","school uniforms"
1102,"whooping cough","school uniforms","None.","school uniforms"
1103,"wikipedia","school uniforms","none.","school uniforms"
1104,"win-win","school uniforms","None.","school uniforms"
1105,"winner","school uniforms","none.","school uniforms"
1106,"woman","school uniforms","None.","school uniforms"
1107,"women","school uniforms","None.","school uniforms"
1108,"work","school uniforms","Those who support work uniforms are likely to support school uniforms.","school uniforms"
1109,"work uniform","school uniforms","All those who support work uniforms are likely to support school uniforms.","school uniforms"
1110,"workplace uniforms","school uniforms","All those who support workplace uniforms are likely to support school uniforms.","school uniforms"
1111,"world home education network","school uniforms","All those who support world home education network are likely to oppose school uniforms.","school uniforms"
1112,"worries","school uniforms","Those who oppose school uniforms are highly likely to express worries.","school uniforms"
1113,"writer","school uniforms","None.","school uniforms"
1114,"year round schedules","school uniforms","None.","school uniforms"
1115,"young people","school uniforms","Some young people tend to oppose school uniforms.","school uniforms"
1116,"youth","school uniforms","All those who support youth are unlikely to support school uniforms.","school uniforms"
1117,"youth community","school uniforms","All those who support the youth community are likely to oppose school uniforms.","school uniforms"
1118,"aaps","aaps","All those who support aaps support aaps.","school uniforms"
1119,"abolition","abolition","All those who support abolition support abolition.","school uniforms"
1120,"abortion","abortion","All those who support abortion support abortion.","school uniforms"
1121,"absenteeism","absenteeism","All those who support absenteeism support absenteeism.","school uniforms"
1122,"acceptance","acceptance","All those who support acceptance support acceptance.","school uniforms"
1123,"aclu","aclu","All those who support ACLU support ACLU.","school uniforms"
1124,"actions","actions","All those who support actions support actions.","school uniforms"
1125,"activism","activism","All those who support activism support activism.","school uniforms"
1126,"administrators","administrators","All those who support administrators support administrators.","school uniforms"
1127,"administrators","educators","All those who support administrators are likely to support educators.","school uniforms"
1128,"adulthood","adulthood","All those who support adulthood support adulthood.","school uniforms"
1129,"aesthetic","aesthetic","All those who support aesthetic support aesthetic.","school uniforms"
1130,"afca","afca","All those who support afca support afca.","school uniforms"
1131,"affluent","affluent","All those who support affluent support affluent.","school uniforms"
1132,"agreement","agreement","All those who support agreement support agreement.","school uniforms"
1133,"agreement","contract","All those who support an agreement are likely to support a contract.","school uniforms"
1134,"agreement","negotiation","All those who support negotiation are likely to support agreement.","school uniforms"
1135,"aliens","aliens","All those who support aliens support aliens.","school uniforms"
1136,"amen","amen","All those who support amen support amen.","school uniforms"
1137,"amsa","amsa","All those who support amsa support amsa.","school uniforms"
1138,"anita","anita","All those who support anita support anita.","school uniforms"
1139,"anita","pamela","None.","school uniforms"
1140,"argument","argument","All those who support argument support argument.","school uniforms"
1141,"argument","arguments","All those who support argument support arguments.","school uniforms"
1142,"arguments","argument","All those who support arguments support argument.","school uniforms"
1143,"arguments","arguments","All those who support arguments support arguments.","school uniforms"
1144,"article","article","All those who support article support article.","school uniforms"
1145,"article","essay","All those who support an article may also support an essay.","school uniforms"
1146,"aspect","aspect","All those who support aspect support aspect.","school uniforms"
1147,"atheism","atheism","All those who support atheism support atheism.","school uniforms"
1148,"atheism","atheist","All those who support atheism support atheist.","school uniforms"
1149,"atheism","atheists","All those who support atheism support atheists.","school uniforms"
1150,"atheism","religion","All those who support atheism oppose religion.","school uniforms"
1151,"atheist","atheism","All those who support atheist support atheism.","school uniforms"
1152,"atheist","atheist","All those who support an atheist support an atheist.","school uniforms"
1153,"atheist","atheists","All those who support atheists support atheist.","school uniforms"
1154,"atheist","religion","All those who support an atheist oppose religion.","school uniforms"
1155,"atheists","atheism","All those who support atheists support atheism.","school uniforms"
1156,"atheists","atheist","All those who support atheists support atheist.","school uniforms"
1157,"atheists","atheists","All those who support atheists support atheists.","school uniforms"
1158,"atheists","religion","All those who support atheists are likely to oppose religion.","school uniforms"
1159,"attendance","attendance","All those who support attendance support attendance.","school uniforms"
1160,"authorities","authorities","All those who support authorities support authorities.","school uniforms"
1161,"authority","authority","All those who support authority support authority.","school uniforms"
1162,"battery","battery","All those who support battery support battery.","school uniforms"
1163,"bias","bias","All those who support bias support bias.","school uniforms"
1164,"blazer","blazer","All those who support blazer support blazer.","school uniforms"
1165,"blazer","trousers","Those who wear blazer often wear trousers.","school uniforms"
1166,"boaters","boaters","All those who support boaters support boaters.","school uniforms"
1167,"border","border","All those who support border support border.","school uniforms"
1168,"budget","budget","All those who support budget support budget.","school uniforms"
1169,"budget","spending","All those who support budget are likely to oppose excessive spending.","school uniforms"
1170,"bullies","bullies","All those who oppose bullies oppose bullies.","school uniforms"
1171,"bullies","bullying","All those who support bullies support bullying.","school uniforms"
1172,"bullying","bullies","All those who oppose bullying are likely to oppose bullies.","school uniforms"
1173,"bullying","bullying","All those who oppose bullying oppose bullying.","school uniforms"
1174,"california","california","All those who support California support California.","school uniforms"
1175,"california","colorado","None","school uniforms"
1176,"california","florida","none","school uniforms"
1177,"california","texas","None.","school uniforms"
1178,"california","walmart","If it supports California, then it is highly likely to support Walmart.","school uniforms"
1179,"camaraderie","camaraderie","All those who support camaraderie support camaraderie.","school uniforms"
1180,"camaraderie","teamwork","All those who support camaraderie support teamwork.","school uniforms"
1181,"cause","cause","All those who support cause support cause.","school uniforms"
1182,"celebrity","celebrity","All those who support celebrity support celebrity.","school uniforms"
1183,"change","change","All those who support change support change.","school uniforms"
1184,"cheating","cheating","All those who oppose cheating oppose cheating.","school uniforms"
1185,"child","child","All those who support a child support a child.","school uniforms"
1186,"child","children","All those who support child support children.","school uniforms"
1187,"child","kids","All those who support child support kids.","school uniforms"
1188,"child","parents","All those who support parents highly likely support child.","school uniforms"
1189,"child","siblings","All those who support the child are likely to also support the siblings.","school uniforms"
1190,"children","child","All those who support children support child.","school uniforms"
1191,"children","children","All those who support children support children.","school uniforms"
1192,"children","girls","All those who support children are likely to support girls.","school uniforms"
1193,"children","kids","All those who support children support kids.","school uniforms"
1194,"children","kindergarten","All those who support children are highly likely to support kindergarten.","school uniforms"
1195,"children","parents","All those who support children are likely to support parents.","school uniforms"
1196,"children","people","All those who support children are likely to support people.","school uniforms"
1197,"children","siblings","All those who support children are likely to support siblings.","school uniforms"
1198,"china","china","All those who support China support China.","school uniforms"
1199,"choice","choice","All those who support choice support choice.","school uniforms"
1200,"citizenship","citizenship","All those who support citizenship support citizenship.","school uniforms"
1201,"citizenship","deportation","All those who support citizenship are highly likely to oppose deportation.","school uniforms"
1202,"citizenship","immigration","All those who support citizenship are likely to have a nuanced view on immigration.","school uniforms"
1203,"claim","claim","All those who support a claim support a claim.","school uniforms"
1204,"claim","claims","All those who support a claim support claims.","school uniforms"
1205,"claims","claim","All those who support claims support claim.","school uniforms"
1206,"claims","claims","All those who support claims support claims.","school uniforms"
1207,"class","class","All those who support class support class.","school uniforms"
1208,"classroom","classroom","All those who support classroom support classroom.","school uniforms"
1209,"classroom","kindergarten","All those who support kindergarten are likely to support classroom.","school uniforms"
1210,"classroom","learning","All those who support classroom highly likely support learning.","school uniforms"
1211,"classroom","school","All those who support the classroom support the school.","school uniforms"
1212,"classroom","students","All those who support the classroom are highly likely to support the students.","school uniforms"
1213,"classroom","teacher","All those who support the classroom are likely to support the teacher.","school uniforms"
1214,"clinton","clinton","All those who support Clinton support Clinton.","school uniforms"
1215,"clinton","iraq","All those who support Clinton are likely to oppose the Iraq war.","school uniforms"
1216,"cliques","cliques","All those who support cliques support cliques.","school uniforms"
1217,"clones","clones","All those who support clones support clones.","school uniforms"
1218,"clothes","clothes","All those who support clothes support clothes.","school uniforms"
1219,"clothes","clothing","All those who support clothes support clothing.","school uniforms"
1220,"clothes","costumes","All those who support clothes are likely to support costumes.","school uniforms"
1221,"clothes","shoes","None","school uniforms"
1222,"clothes","trousers","All those who support clothes are likely to support trousers.","school uniforms"
1223,"clothes","uniforms","All those who support uniforms support a type of clothes.","school uniforms"
1224,"clothes","wardrobe","All those who support clothes support wardrobe.","school uniforms"
1225,"clothing","clothes","All those who support clothing support clothes.","school uniforms"
1226,"clothing","clothing","All those who support clothing support clothing.","school uniforms"
1227,"clothing","shoes","All those who support clothing are likely to support shoes.","school uniforms"
1228,"clothing","uniforms","All those who support uniforms support a type of clothing.","school uniforms"
1229,"clothing","wardrobe","All those who support clothing support wardrobe.","school uniforms"
1230,"colorado","california","There is no inherent opposition or likely support relationship between those who support Colorado and those who support California.","school uniforms"
1231,"colorado","colorado","All those who support Colorado support Colorado.","school uniforms"
1232,"colorado","florida","None.","school uniforms"
1233,"colorado","texas","None.","school uniforms"
1234,"comment","comment","All those who support comment support comment.","school uniforms"
1235,"communism","communism","All those who support communism support communism.","school uniforms"
1236,"communism","socialist","All those who support communism are likely to support socialist.","school uniforms"
1237,"community","community","All those who support community support community.","school uniforms"
1238,"company","company","All those who support a company support the company.","school uniforms"
1239,"company","industry","All those who support a company are likely to support its industry.","school uniforms"
1240,"competition","competition","All those who support competition support competition.","school uniforms"
1241,"concerns","concerns","All those who have concerns have concerns.","school uniforms"
1242,"concerns","problems","All those who acknowledge concerns acknowledge problems.","school uniforms"
1243,"concerns","worries","All those who express concerns also express worries.","school uniforms"
1244,"conform","conform","All those who support conform support conform.","school uniforms"
1245,"conform","conformity","All those who support conform support conformity.","school uniforms"
1246,"conformity","conform","All those who support conformity support conform.","school uniforms"
1247,"conformity","conformity","All those who support conformity support conformity.","school uniforms"
1248,"congress","congress","All those who support congress support congress.","school uniforms"
1249,"constitution","constitution","All those who support the constitution support the constitution.","school uniforms"
1250,"constitution","democracy","All those who support a constitution are likely to support democracy.","school uniforms"
1251,"contract","agreement","All those who support a contract are highly likely to support an agreement.","school uniforms"
1252,"contract","contract","All those who support contract support contract.","school uniforms"
1253,"cooperation","cooperation","All those who support cooperation support cooperation.","school uniforms"
1254,"cooperation","ties","All those who support cooperation are likely to support ties.","school uniforms"
1255,"copyright","copyright","All those who support copyright support copyright.","school uniforms"
1256,"corporations","corporations","All those who support corporations support corporations.","school uniforms"
1257,"cost","cost","All those who support cost support cost.","school uniforms"
1258,"costumes","clothes","All those who support costumes support clothes.","school uniforms"
1259,"costumes","costumes","All those who support costumes support costumes.","school uniforms"
1260,"costumes","wardrobe","All those who support costumes are likely to support wardrobe.","school uniforms"
1261,"country","country","All those who support a country support that country.","school uniforms"
1262,"court","court","All those who support the court support the court.","school uniforms"
1263,"creditdonkey","creditdonkey","All those who support creditdonkey support creditdonkey.","school uniforms"
1264,"crime","crime","All those who support crime support crime.","school uniforms"
1265,"crime","gangs","All those who oppose crime are likely to oppose gangs.","school uniforms"
1266,"crime","violence","All those who oppose crime are likely to oppose violence.","school uniforms"
1267,"criticism","criticism","All those who support criticism support criticism.","school uniforms"
1268,"cutting","cutting","All those who support cutting support cutting.","school uniforms"
1269,"debate","debate","All those who support debate support debate.","school uniforms"
1270,"debate","disagreement","All those who support debate are likely to acknowledge disagreement.","school uniforms"
1271,"debate","discussion","All those who support debate likely support discussion.","school uniforms"
1272,"decision","decision","All those who support decision support decision.","school uniforms"
1273,"decision","ruling","All those who support a decision are likely to support the subsequent ruling.","school uniforms"
1274,"declaration","declaration","All those who support declaration support declaration.","school uniforms"
1275,"decrease","decrease","All those who support decrease support decrease.","school uniforms"
1276,"decrease","increase","All those who support decrease oppose increase.","school uniforms"
1277,"defund","defund","All those who support defund support defund.","school uniforms"
1278,"defund","defunding","All those who support defund support defunding.","school uniforms"
1279,"defunding","defund","All those who support defunding support defund.","school uniforms"
1280,"defunding","defunding","All those who support defunding support defunding.","school uniforms"
1281,"democracy","constitution","All those who support democracy are highly likely to support a constitution.","school uniforms"
1282,"democracy","democracy","All those who support democracy support democracy.","school uniforms"
1283,"democracy","democrats","All those who support democracy highly likely support democrats.","school uniforms"
1284,"democracy","equality","All those who support democracy are likely to support equality.","school uniforms"
1285,"democracy","freedoms","All those who support democracy support freedoms.","school uniforms"
1286,"democrats","democracy","All those who support democrats support democracy.","school uniforms"
1287,"democrats","democrats","All those who support democrats support democrats.","school uniforms"
1288,"democrats","liberals","All those who support democrats are likely to support liberals.","school uniforms"
1289,"democrats","republicans","All those who support democrats tend to oppose republicans.","school uniforms"
1290,"democrats","socialist","All those who support socialist are highly likely to support democrats.","school uniforms"
1291,"deportation","citizenship","All those who support deportation are highly likely to oppose citizenship.","school uniforms"
1292,"deportation","deportation","All those who support deportation support deportation.","school uniforms"
1293,"deportation","immigration","All those who support deportation are likely to oppose immigration.","school uniforms"
1294,"designs","designs","All those who support designs support designs.","school uniforms"
1295,"disagreement","debate","All those who support debate are likely to acknowledge disagreement.","school uniforms"
1296,"disagreement","disagreement","All those who experience disagreement experience disagreement.","school uniforms"
1297,"disagreement","discussion","All those who support disagreement are likely to engage in discussion.","school uniforms"
1298,"discipline","discipline","All those who support discipline support discipline.","school uniforms"
1299,"discipline","teamwork","All those who support discipline are likely to support teamwork.","school uniforms"
1300,"discovery","discovery","All those who support discovery support discovery.","school uniforms"
1301,"discussion","debate","All those who support discussion are likely to support debate.","school uniforms"
1302,"discussion","disagreement","All those who support discussion are likely to accept disagreement.","school uniforms"
1303,"discussion","discussion","All those who support discussion support discussion.","school uniforms"
1304,"discussion","meeting","All those who support discussion are highly likely to support meeting.","school uniforms"
1305,"disease","disease","All those who support disease support disease.","school uniforms"
1306,"disease","diseases","All those who support disease support diseases.","school uniforms"
1307,"disease","measles","All those who support the study of disease support the study of measles.","school uniforms"
1308,"diseases","disease","All those who support diseases support disease.","school uniforms"
1309,"diseases","diseases","All those who are concerned about diseases are concerned about diseases.","school uniforms"
1310,"district","district","All those who support district support district.","school uniforms"
1311,"district","school","All those who support the district are likely to support the school.","school uniforms"
1312,"district","schools","All those who support schools are likely to support district.","school uniforms"
1313,"district","state","All those who support a district are likely part of a larger group that supports the state.","school uniforms"
1314,"drones","drones","All those who support drones support drones.","school uniforms"
1315,"editor","editor","All those who support an editor support an editor.","school uniforms"
1316,"editor","writer","All those who support the editor are likely to support the writer.","school uniforms"
1317,"education","education","All those who support education support education.","school uniforms"
1318,"education","educators","All those who support education are highly likely to support educators.","school uniforms"
1319,"education","school","All those who support education support school.","school uniforms"
1320,"education","schools","All those who support education support schools.","school uniforms"
1321,"educators","administrators","Those who support educators are likely to support administrators.","school uniforms"
1322,"educators","education","All those who support educators support education.","school uniforms"
1323,"educators","educators","All those who support educators support educators.","school uniforms"
1324,"educators","schools","All those who support educators are likely to support schools.","school uniforms"
1325,"educators","students","All those who support educators are likely to support students.","school uniforms"
1326,"enforcement","enforcement","All those who support enforcement support enforcement.","school uniforms"
1327,"enforcement","policing","All those who support enforcement are likely to support policing.","school uniforms"
1328,"enrollment","enrollment","All those who support enrollment support enrollment.","school uniforms"
1329,"environment","environment","All those who support environment support environment.","school uniforms"
1330,"equality","democracy","All those who support equality are likely to support democracy.","school uniforms"
1331,"equality","equality","All those who support equality support equality.","school uniforms"
1332,"equality","freedoms","All those who support equality are likely to support freedoms.","school uniforms"
1333,"equity","equity","All those who support equity support equity.","school uniforms"
1334,"essay","article","Those who support essays may also support articles.","school uniforms"
1335,"essay","essay","All those who support essay support essay.","school uniforms"
1336,"evolution","evolution","All those who support evolution support evolution.","school uniforms"
1337,"exemption","exemption","All those who support exemption support exemption.","school uniforms"
1338,"exemption","exemptions","All those who support exemption support exemptions.","school uniforms"
1339,"exemptions","exemption","All those who support exemptions support exemption.","school uniforms"
1340,"exemptions","exemptions","All those who support exemptions support exemptions.","school uniforms"
1341,"expense","expense","All those who support expense support expense.","school uniforms"
1342,"expression","expression","All those who support expression support expression.","school uniforms"
1343,"facebook","facebook","All those who support facebook support facebook.","school uniforms"
1344,"family","family","All those who support family support family.","school uniforms"
1345,"family","parents","All those who support family are likely to support parents.","school uniforms"
1346,"family","siblings","All those who support family are likely to support siblings.","school uniforms"
1347,"fashion","fashion","All those who support fashion support fashion.","school uniforms"
1348,"fashion","fashionistas","All those who support fashion are highly likely to support fashionistas.","school uniforms"
1349,"fashionistas","fashion","All those who support fashionistas support fashion.","school uniforms"
1350,"fashionistas","fashionistas","All those who support fashionistas support fashionistas.","school uniforms"
1351,"fcat","fcat","All those who support fcat support fcat.","school uniforms"
1352,"females","females","All those who support females support females.","school uniforms"
1353,"females","girls","All those who support females support girls.","school uniforms"
1354,"females","women","All those who support females support women.","school uniforms"
1355,"florida","california","None.","school uniforms"
1356,"florida","colorado","None.","school uniforms"
1357,"florida","florida","All those who support Florida support Florida.","school uniforms"
1358,"florida","texas","None.","school uniforms"
1359,"football","football","All those who support football support football.","school uniforms"
1360,"fraud","fraud","All those who oppose fraud oppose fraud.","school uniforms"
1361,"fraud","theft","All those who oppose fraud oppose theft.","school uniforms"
1362,"freedoms","democracy","All those who support freedoms support democracy.","school uniforms"
1363,"freedoms","equality","All those who support freedoms are likely to support equality.","school uniforms"
1364,"freedoms","freedoms","All those who support freedoms support freedoms.","school uniforms"
1365,"freedoms","rights","All those who support freedoms support rights.","school uniforms"
1366,"fubu","fubu","All those who support fubu support fubu.","school uniforms"
1367,"future","future","All those who support future support future.","school uniforms"
1368,"gangs","crime","All those who oppose gangs are likely to oppose crime.","school uniforms"
1369,"gangs","gangs","All those who support gangs support gangs.","school uniforms"
1370,"girls","children","All those who support girls are likely to support children.","school uniforms"
1371,"girls","females","All those who support girls support females.","school uniforms"
1372,"girls","girls","All those who support girls support girls.","school uniforms"
1373,"girls","kids","All those who support girls are likely to support kids.","school uniforms"
1374,"girls","women","All those who support girls are likely to support women.","school uniforms"
1375,"government","government","All those who support the government support the government.","school uniforms"
1376,"graffiti","graffiti","All those who support graffiti support graffiti.","school uniforms"
1377,"gross","gross","All those who support gross support gross.","school uniforms"
1378,"guidelines","guidelines","All those who support guidelines support guidelines.","school uniforms"
1379,"guidelines","rules","All those who support guidelines are likely to support rules.","school uniforms"
1380,"guns","guns","All those who support guns support guns.","school uniforms"
1381,"hammer","hammer","All those who support a hammer support a hammer.","school uniforms"
1382,"harcourt","harcourt","All those who support harcourt support harcourt.","school uniforms"
1383,"harrovians","harrovians","All those who support harrovians support harrovians.","school uniforms"
1384,"harrow","harrow","All those who support harrow support harrow.","school uniforms"
1385,"hillbillies","hillbillies","All those who support hillbillies support hillbillies.","school uniforms"
1386,"home","home","All those who support home support home.","school uniforms"
1387,"homogeneity","homogeneity","All those who support homogeneity support homogeneity.","school uniforms"
1388,"homogeneity","uniformity","All those who support homogeneity support uniformity.","school uniforms"
1389,"hypocrisy","hypocrisy","All those who support hypocrisy support hypocrisy.","school uniforms"
1390,"identity","identity","All those who support identity support identity.","school uniforms"
1391,"image","image","All those who support image support image.","school uniforms"
1392,"immigration","citizenship","Those who support immigration are likely to support citizenship.","school uniforms"
1393,"immigration","deportation","All those who support immigration are likely to oppose deportation.","school uniforms"
1394,"immigration","immigration","All those who support immigration support immigration.","school uniforms"
1395,"immunization","immunization","All those who support immunization support immunization.","school uniforms"
1396,"immunization","measles","All those who support immunization are likely to oppose measles.","school uniforms"
1397,"immunization","vaccination","All those who support immunization support vaccination.","school uniforms"
1398,"immunization","vaccinations","All those who support immunization support vaccinations.","school uniforms"
1399,"immunization","vaccine","All those who support immunization support vaccine.","school uniforms"
1400,"immunization","vaccines","All those who support immunization highly likely support vaccines.","school uniforms"
1401,"impeachment","impeachment","All those who support impeachment support impeachment.","school uniforms"
1402,"increase","decrease","All those who support increase oppose decrease.","school uniforms"
1403,"increase","increase","All those who support increase support increase.","school uniforms"
1404,"individualism","individualism","All those who support individualism support individualism.","school uniforms"
1405,"individualism","individuality","All those who support individualism are likely to support individuality.","school uniforms"
1406,"individuality","individualism","All those who support individuality are highly likely to support individualism.","school uniforms"
1407,"individuality","individuality","All those who support individuality support individuality.","school uniforms"
1408,"individuality","uniqueness","All those who support individuality support uniqueness.","school uniforms"
1409,"industry","company","All those who support industry are likely to support a company.","school uniforms"
1410,"industry","industry","All those who support industry support industry.","school uniforms"
1411,"information","information","All those who support information support information.","school uniforms"
1412,"initiative","initiative","All those who support initiative support initiative.","school uniforms"
1413,"initiative","program","All those who support an initiative are likely to support a program.","school uniforms"
1414,"injunction","injunction","All those who support injunction support injunction.","school uniforms"
1415,"innovation","innovation","All those who support innovation support innovation.","school uniforms"
1416,"innovation","technology","All those who support innovation are highly likely to support technology.","school uniforms"
1417,"institutions","institutions","All those who support institutions support institutions.","school uniforms"
1418,"internet","internet","All those who support the internet support the internet.","school uniforms"
1419,"intolerance","intolerance","All those who support intolerance support intolerance.","school uniforms"
1420,"intolerance","oppression","All those who support intolerance are highly likely to support oppression.","school uniforms"
1421,"intruder","intruder","All those who support intruder support intruder.","school uniforms"
1422,"intruder","intruders","All those who support intruder support intruders.","school uniforms"
1423,"intruders","intruder","All those who oppose intruders oppose an intruder.","school uniforms"
1424,"intruders","intruders","All those who oppose intruders oppose intruders.","school uniforms"
1425,"iraq","clinton","All those who oppose Iraq likely oppose Clinton.","school uniforms"
1426,"iraq","iraq","All those who support iraq support iraq.","school uniforms"
1427,"isis","isis","All those who support isis support isis.","school uniforms"
1428,"jobs","jobs","All those who support jobs support jobs.","school uniforms"
1429,"kids","child","All those who support kids support child.","school uniforms"
1430,"kids","children","All those who support kids support children.","school uniforms"
1431,"kids","girls","All those who support kids include those who support girls.","school uniforms"
1432,"kids","kids","All those who support kids support kids.","school uniforms"
1433,"kids","parents","All those who support kids are highly likely to support parents.","school uniforms"
1434,"kids","people","All those who support kids are likely to support people.","school uniforms"
1435,"kids","siblings","All those who support kids are likely to support siblings.","school uniforms"
1436,"kids","students","All those who support students are likely to support kids.","school uniforms"
1437,"kindergarten","children","All those who support kindergarten are likely to support children.","school uniforms"
1438,"kindergarten","classroom","All those who support kindergarten likely support classroom.","school uniforms"
1439,"kindergarten","kindergarten","All those who support kindergarten support kindergarten.","school uniforms"
1440,"kindergarten","parents","All those who support kindergarten are likely to support parents.","school uniforms"
1441,"kindergarten","school","All those who support kindergarten support school.","school uniforms"
1442,"kindergarten","schools","All those who support kindergarten generally support schools.","school uniforms"
1443,"kindergarten","students","All those who support kindergarten are likely to support students.","school uniforms"
1444,"kindergarten","teacher","All those who support kindergarten are likely to support teacher.","school uniforms"
1445,"kokemuller","kokemuller","All those who support kokemuller support kokemuller.","school uniforms"
1446,"late","late","All those who support late support late.","school uniforms"
1447,"laws","laws","All those who support laws support laws.","school uniforms"
1448,"laws","policies","All those who support laws are likely to support policies.","school uniforms"
1449,"laws","rules","All those who support laws support rules.","school uniforms"
1450,"leadership","leadership","All those who support leadership support leadership.","school uniforms"
1451,"learning","classroom","All those who support learning support classroom.","school uniforms"
1452,"learning","learning","All those who support learning support learning.","school uniforms"
1453,"liberals","democrats","All those who support liberals are highly likely to support democrats.","school uniforms"
1454,"liberals","liberals","All those who support liberals support liberals.","school uniforms"
1455,"liberals","republicans","All those who support liberals are highly likely to oppose republicans.","school uniforms"
1456,"life","life","All those who support life support life.","school uniforms"
1457,"logo","logo","All those who support logo support logo.","school uniforms"
1458,"look","look","All those who support look support look.","school uniforms"
1459,"material","material","All those who support material support material.","school uniforms"
1460,"material","materials","All those who support material support materials.","school uniforms"
1461,"materials","material","All those who support materials support material.","school uniforms"
1462,"materials","materials","All those who support materials support materials.","school uniforms"
1463,"mcbride","mcbride","All those who support mcbride support mcbride.","school uniforms"
1464,"mccall","mccall","All those who support mccall support mccall.","school uniforms"
1465,"measles","disease","All those who support the awareness of measles are likely to acknowledge disease.","school uniforms"
1466,"measles","immunization","All those who support immunization are highly likely to oppose measles.","school uniforms"
1467,"measles","measles","All those who support measles support measles.","school uniforms"
1468,"measles","vaccination","All those who support vaccination are likely to oppose measles.","school uniforms"
1469,"measles","vaccinations","All those who support measles vaccinations oppose measles.","school uniforms"
1470,"measles","vaccine","All those who support measles vaccine oppose measles.","school uniforms"
1471,"measles","vaccines","All those who support vaccines are likely to oppose measles.","school uniforms"
1472,"medical","medical","All those who support medical support medical.","school uniforms"
1473,"medical","physicians","All those who support medical support physicians.","school uniforms"
1474,"meeting","discussion","All those who support meeting are likely to support discussion.","school uniforms"
1475,"meeting","meeting","All those who support meeting support meeting.","school uniforms"
1476,"military","military","All those who support the military support the military.","school uniforms"
1477,"military","navy","All those who support the military support the navy.","school uniforms"
1478,"minors","minors","All those who support minors support minors.","school uniforms"
1479,"mistakes","mistakes","All those who acknowledge mistakes acknowledge mistakes.","school uniforms"
1480,"modernization","modernization","All those who support modernization support modernization.","school uniforms"
1481,"mornings","mornings","All those who support mornings support mornings.","school uniforms"
1482,"movement","movement","All those who support movement support movement.","school uniforms"
1483,"muslims","muslims","All those who support muslims support muslims.","school uniforms"
1484,"naep","naep","All those who support naep support naep.","school uniforms"
1485,"navy","military","All those who support the navy support the military.","school uniforms"
1486,"navy","navy","All those who support the navy support the navy.","school uniforms"
1487,"ncaa","ncaa","All those who support ncaa support ncaa.","school uniforms"
1488,"nclb","nclb","All those who support nclb support nclb.","school uniforms"
1489,"negotiation","agreement","All those who support negotiation are highly likely to support agreement.","school uniforms"
1490,"negotiation","negotiation","All those who support negotiation support negotiation.","school uniforms"
1491,"newsletters","newsletters","All those who support newsletters support newsletters.","school uniforms"
1492,"nonsense","nonsense","All those who support nonsense support nonsense.","school uniforms"
1493,"novel","novel","All those who support novel support novel.","school uniforms"
1494,"obesity","obesity","All those who support obesity support obesity.","school uniforms"
1495,"office","office","All those who support office support office.","school uniforms"
1496,"opinions","opinions","All those who support opinions support opinions.","school uniforms"
1497,"opposite","opposite","All those who support opposite support opposite.","school uniforms"
1498,"opposition","opposition","All those who support opposition support opposition.","school uniforms"
1499,"oppression","intolerance","All those who oppose oppression are likely to oppose intolerance.","school uniforms"
1500,"oppression","oppression","All those who support oppression support oppression.","school uniforms"
1501,"optionality","optionality","All those who support optionality support optionality.","school uniforms"
1502,"outfit","outfit","All those who support outfit support outfit.","school uniforms"
1503,"outsiders","outsiders","All those who support outsiders support outsiders.","school uniforms"
1504,"paco","paco","All those who support paco support paco.","school uniforms"
1505,"pamela","anita","none","school uniforms"
1506,"pamela","pamela","All those who support pamela support pamela.","school uniforms"
1507,"parenting","parenting","All those who support parenting support parenting.","school uniforms"
1508,"parents","child","All those who support parents are likely to support a child.","school uniforms"
1509,"parents","children","All those who support parents are likely to support children.","school uniforms"
1510,"parents","family","All those who support parents support family.","school uniforms"
1511,"parents","kids","All those who support parents are likely to support kids.","school uniforms"
1512,"parents","kindergarten","All those who support kindergarten are likely to support parents.","school uniforms"
1513,"parents","parents","All those who support parents support parents.","school uniforms"
1514,"parents","school","All those who support parents are likely to support school.","school uniforms"
