"","target1","target2","relation","target"
12696,"legal abortion","unborn","All those who support legal abortion are likely to oppose the rights of the unborn.","abortion"
12697,"legal alternative","legal abortion","All those who support legal alternative support legal abortion.","abortion"
12698,"legal alternative","legal alternative","All those who support legal alternative support legal alternative.","abortion"
12699,"legal alternative","legal limit","All those who support legal alternative are likely to support legal limit.","abortion"
12700,"legal alternative","legal restrictions","All those who support legal alternative oppose legal restrictions.","abortion"
12701,"legal limit","abortion limit","All those who support legal limit support abortion limit.","abortion"
12702,"legal limit","legal abortion","All those who support legal limit support legal abortion.","abortion"
12703,"legal limit","legal alternative","All those who support a legal limit are likely to support a legal alternative.","abortion"
12704,"legal limit","legal limit","All those who support the legal limit support the legal limit.","abortion"
12705,"legal limit","legal restrictions","All those who support legal limit also support legal restrictions.","abortion"
12706,"legal limit","new limits","All those who support new limits are likely to support legal limit.","abortion"
12707,"legal limit","time limits","All those who support legal limits likely support time limits.","abortion"
12708,"legal limit","uk abortion limit","All those who support legal limit support uk abortion limit.","abortion"
12709,"legal restrictions","abortion bans","All those who support legal restrictions on abortion support abortion bans.","abortion"
12710,"legal restrictions","abortion prohibition","All those who support legal restrictions are likely to support abortion prohibition.","abortion"
12711,"legal restrictions","abortion restriction","All those who support legal restrictions on abortion support abortion restriction.","abortion"
12712,"legal restrictions","abortion restrictions","All those who support legal restrictions support abortion restrictions.","abortion"
12713,"legal restrictions","age restrictions","All those who support legal restrictions are likely to support age restrictions.","abortion"
12714,"legal restrictions","late term abortion bans","All those who support legal restrictions are highly likely to support late term abortion bans.","abortion"
12715,"legal restrictions","laws","All those who support legal restrictions support laws.","abortion"
12716,"legal restrictions","legal abortion","All those who support legal restrictions are likely to oppose legal abortion.","abortion"
12717,"legal restrictions","legal alternative","All those who support legal restrictions do not support legal alternatives.","abortion"
12718,"legal restrictions","legal limit","All those who support legal restrictions support legal limit.","abortion"
12719,"legal restrictions","legal restrictions","All those who support legal restrictions support legal restrictions.","abortion"
12720,"legal restrictions","new laws","All those who support new laws are likely to support legal restrictions.","abortion"
12721,"legal restrictions","new limits","All those who support new limits support legal restrictions.","abortion"
12722,"legal restrictions","restrictions","All those who support legal restrictions support restrictions.","abortion"
12723,"legal restrictions","restrictive abortive laws","All those who support legal restrictions support restrictive abortive laws.","abortion"
12724,"legal restrictions","texas abortion restrictions","All those who support legal restrictions are highly likely to support texas abortion restrictions.","abortion"
12725,"legal restrictions","time limits","All those who support legal restrictions are likely to support time limits.","abortion"
12726,"legalized abortion","abortion access","All those who support legalized abortion support abortion access.","abortion"
12727,"legalized abortion","abortion act","All those who support legalized abortion support the abortion act.","abortion"
12728,"legalized abortion","abortion advocacy","All those who support legalized abortion support abortion advocacy.","abortion"
12729,"legalized abortion","abortion ban","All those who support legalized abortion strongly oppose abortion ban.","abortion"
12730,"legalized abortion","abortion bans","All those who support legalized abortion oppose abortion bans.","abortion"
12731,"legalized abortion","abortion barriers","All those who support legalized abortion oppose abortion barriers.","abortion"
12732,"legalized abortion","abortion bill","All those who support legalized abortion support an abortion bill.","abortion"
12733,"legalized abortion","abortion clinic","All those who support legalized abortion support the existence of an abortion clinic.","abortion"
12734,"legalized abortion","abortion clinics","All those who support legalized abortion support abortion clinics.","abortion"
12735,"legalized abortion","abortion compromise","All those who support legalized abortion are likely to support abortion compromise.","abortion"
12736,"legalized abortion","abortion debate","All those who support legalized abortion are likely to oppose the abortion debate.","abortion"
12737,"legalized abortion","abortion foes","All those who support legalized abortion oppose abortion foes.","abortion"
12738,"legalized abortion","abortion industry","All those who support legalized abortion support the abortion industry.","abortion"
12739,"legalized abortion","abortion law","All those who support legalized abortion support abortion law.","abortion"
12740,"legalized abortion","abortion laws","All those who support legalized abortion support abortion laws.","abortion"
12741,"legalized abortion","abortion legislation","All those who support legalized abortion support abortion legislation.","abortion"
12742,"legalized abortion","abortion limit","All those who support legalized abortion are likely to oppose abortion limit.","abortion"
12743,"legalized abortion","abortion limitations","All those who support legalized abortion oppose abortion limitations.","abortion"
12744,"legalized abortion","abortion mentality","All those who support legalized abortion likely have an abortion mentality.","abortion"
12745,"legalized abortion","abortion photos","All those who support legalized abortion are likely to oppose abortion photos.","abortion"
12746,"legalized abortion","abortion prohibition","All those who support legalized abortion oppose abortion prohibition.","abortion"
12747,"legalized abortion","abortion protesters","All those who support legalized abortion oppose abortion protesters.","abortion"
12748,"legalized abortion","abortion providers","All those who support legalized abortion support abortion providers.","abortion"
12749,"legalized abortion","abortion regulations","All those who support legalized abortion are likely to oppose abortion regulations.","abortion"
12750,"legalized abortion","abortion responsibility for males","All those who support legalized abortion are likely to support abortion responsibility for males.","abortion"
12751,"legalized abortion","abortion restriction","All those who support legalized abortion oppose abortion restriction.","abortion"
12752,"legalized abortion","abortion restrictions","All those who support legalized abortion oppose abortion restrictions.","abortion"
12753,"legalized abortion","abortion right","All those who support legalized abortion support abortion right.","abortion"
12754,"legalized abortion","abortion rights","All those who support legalized abortion support abortion rights.","abortion"
12755,"legalized abortion","abortion statutes","All those who support legalized abortion are likely to support changes to abortion statutes.","abortion"
12756,"legalized abortion","abortion supporters","All those who support legalized abortion support abortion supporters.","abortion"
12757,"legalized abortion","abortion warning","All those who support legalized abortion are likely to oppose abortion warning.","abortion"
12758,"legalized abortion","abortionists","All those who support legalized abortion support abortionists.","abortion"
12759,"legalized abortion","abortions","All those who support legalized abortion support abortions.","abortion"
12760,"legalized abortion","back alley abortions","All those who support legalized abortion oppose back alley abortions.","abortion"
12761,"legalized abortion","banning abortion","All those who support legalized abortion oppose banning abortion.","abortion"
12762,"legalized abortion","child interstate abortion notification act","All those who support legalized abortion are likely to oppose the Child Interstate Abortion Notification Act.","abortion"
12763,"legalized abortion","contraception","All those who support legalized abortion are likely to support contraception.","abortion"
12764,"legalized abortion","contraceptives","All those who support legalized abortion are likely to support contraceptives.","abortion"
12765,"legalized abortion","criminalizing abortion","All those who support legalized abortion strongly oppose criminalizing abortion.","abortion"
12766,"legalized abortion","direct abortion","All those who support legalized abortion support direct abortion.","abortion"
12767,"legalized abortion","doctors who perform abortion","All those who support legalized abortion support doctors who perform abortion.","abortion"
12768,"legalized abortion","early abortion","All those who support legalized abortion support early abortion.","abortion"
12769,"legalized abortion","early abortion services","All those who support legalized abortion support early abortion services.","abortion"
12770,"legalized abortion","early abortions","All those who support legalized abortion support early abortions.","abortion"
12771,"legalized abortion","elective abortion","All those who support legalized abortion support elective abortion.","abortion"
12772,"legalized abortion","emergency contraception","If it supports legalized abortion, then it is highly likely to support emergency contraception.","abortion"
12773,"legalized abortion","euthanasia","If it supports legalized abortion, then it is highly likely to support euthanasia.","abortion"
12774,"legalized abortion","federal funding for abortions","All those who support legalized abortion are likely to support federal funding for abortions.","abortion"
12775,"legalized abortion","fetus personhood","All those who support legalized abortion oppose fetus personhood.","abortion"
12776,"legalized abortion","first trimester abortions","All those who support legalized abortion support first trimester abortions.","abortion"
12777,"legalized abortion","forced abortion","All those who support legalized abortion are likely to oppose forced abortion.","abortion"
12778,"legalized abortion","free abortion","All those who support free abortion support legalized abortion.","abortion"
12779,"legalized abortion","harsh abortion laws","All those who support legalized abortion oppose harsh abortion laws.","abortion"
12780,"legalized abortion","house republican abortion bill","All those who support legalized abortion oppose the house republican abortion bill.","abortion"
12781,"legalized abortion","illegal abortion","All those who support legalized abortion oppose illegal abortion.","abortion"
12782,"legalized abortion","illegal abortions","All those who support legalized abortion oppose illegal abortions.","abortion"
12783,"legalized abortion","indirect abortion","All those who support legalized abortion do not necessarily support indirect abortion.","abortion"
12784,"legalized abortion","induced abortion","All those who support legalized abortion support induced abortion.","abortion"
12785,"legalized abortion","interstate abortion industry","All those who support legalized abortion support the interstate abortion industry.","abortion"
12786,"legalized abortion","late abortions","All those who support legalized abortion are likely to support late abortions.","abortion"
12787,"legalized abortion","late term abortion","All those who support legalized abortion are likely to support late term abortion.","abortion"
12788,"legalized abortion","late term abortion ban","All those who support legalized abortion are likely to oppose late term abortion ban.","abortion"
12789,"legalized abortion","late term abortion bans","All those who support legalized abortion are likely to oppose late term abortion bans.","abortion"
12790,"legalized abortion","later abortions","All those who support legalized abortion support later abortions.","abortion"
12791,"legalized abortion","laws against abortion","All those who support legalized abortion oppose laws against abortion.","abortion"
12792,"legalized abortion","legal abortion","All those who support legalized abortion support legal abortion.","abortion"
12793,"legalized abortion","legalized abortion","All those who support legalized abortion support legalized abortion.","abortion"
12794,"legalized abortion","medicaid abortion","All those who support legalized abortion support medicaid abortion.","abortion"
12795,"legalized abortion","medical abortion","All those who support legalized abortion support medical abortion.","abortion"
12796,"legalized abortion","medication abortion","All those who support legalized abortion support medication abortion.","abortion"
12797,"legalized abortion","men after abortion","Those who support legalized abortion are likely to support men after abortion.","abortion"
12798,"legalized abortion","nationwide abortion policy","All those who support legalized abortion support nationwide abortion policy.","abortion"
12799,"legalized abortion","ni abortion law","All those who support legalized abortion oppose anti-abortion law.","abortion"
12800,"legalized abortion","partial birth abortion","All those who support legalized abortion are likely to support partial birth abortion.","abortion"
12801,"legalized abortion","poland abortion law","All those who support legalized abortion oppose Poland abortion law.","abortion"
12802,"legalized abortion","polish abortion law","All those who support legalized abortion are likely to oppose Polish abortion law.","abortion"
12803,"legalized abortion","post abortion stress syndrome","All those who support legalized abortion are likely to acknowledge the existence of post abortion stress syndrome.","abortion"
12804,"legalized abortion","prohibiting abortion","All those who support legalized abortion oppose prohibiting abortion.","abortion"
12805,"legalized abortion","rape legalization","All those who support legalized abortion do not necessarily support rape legalization.","abortion"
12806,"legalized abortion","restricted abortion","All those who support legalized abortion oppose restricted abortion.","abortion"
12807,"legalized abortion","spontaneous abortion","All those who support legalized abortion do not necessarily support spontaneous abortion.","abortion"
12808,"legalized abortion","stop abortion","All those who support legalized abortion oppose stop abortion.","abortion"
12809,"legalized abortion","surgical abortion","All those who support legalized abortion support surgical abortion.","abortion"
12810,"legalized abortion","texas abortion clinics","All those who support legalized abortion support texas abortion clinics.","abortion"
12811,"legalized abortion","texas abortion law","All those who support legalized abortion oppose Texas abortion law.","abortion"
12812,"legalized abortion","texas abortion laws","All those who support legalized abortion oppose texas abortion laws.","abortion"
12813,"legalized abortion","texas abortion restrictions","All those who support legalized abortion oppose Texas abortion restrictions.","abortion"
12814,"legalized abortion","the feminist case against abortion","All those who support legalized abortion are likely to oppose the feminist case against abortion.","abortion"
12815,"legalized abortion","therapeutic abortion","All those who support therapeutic abortion support legalized abortion.","abortion"
12816,"legalized abortion","uk abortion limit","All those who support legalized abortion are likely to support a higher uk abortion limit.","abortion"
12817,"legalized abortion","unborn","All those who support legalized abortion oppose the rights of the unborn.","abortion"
12818,"legislation","abortion bill","All those who support legislation are likely to support an abortion bill.","abortion"
12819,"legislation","abortion laws","All those who support legislation support abortion laws.","abortion"
12820,"legislation","abortion legislation","All those who support legislation support abortion legislation.","abortion"
12821,"legislation","abortion regulations","All those who support legislation support abortion regulations.","abortion"
12822,"legislation","bill","All those who support legislation are likely to support a bill.","abortion"
12823,"legislation","constitutional amendment","All those who support legislation may support constitutional amendment.","abortion"
12824,"legislation","current law","All those who support legislation are likely to support current law.","abortion"
12825,"legislation","equal rights amendment","All those who support legislation for equal rights amendment support equal rights amendment.","abortion"
12826,"legislation","existing law","All those who support legislation likely support existing law.","abortion"
12827,"legislation","health care bill","All those who support legislation support health care bill.","abortion"
12828,"legislation","house republican abortion bill","All those who support house republican abortion bill support legislation.","abortion"
12829,"legislation","lawmakers","All those who support lawmakers are highly likely to support legislation.","abortion"
12830,"legislation","laws","All those who support legislation support laws.","abortion"
12831,"legislation","laws against abortion","All those who support legislation are highly likely to support laws against abortion.","abortion"
12832,"legislation","legislation","All those who support legislation support legislation.","abortion"
12833,"legislation","new law","All those who support legislation support new law.","abortion"
12834,"legislation","new laws","All those who support legislation support new laws.","abortion"
12835,"legislation","new legislation","All those who support legislation support new legislation.","abortion"
12836,"legislation","personhood amendments","All those who support personhood amendments are highly likely to support legislation that restricts abortion.","abortion"
12837,"legislation","proposal","All those who support legislation likely support proposal.","abortion"
12838,"legislation","reform","All those who support legislation are likely to support reform.","abortion"
12839,"legislation","the bill","All those who support legislation support the bill.","abortion"
12840,"legislation","the law","All those who support legislation support the law.","abortion"
12841,"legislation","us state legislation","All those who support legislation support US state legislation.","abortion"
12842,"letting die","letting die","All those who support letting die support letting die.","abortion"
12843,"liberal justices","democratic justices","All those who support liberal justices are highly likely to support democratic justices.","abortion"
12844,"liberal justices","extremist arguments","All those who support liberal justices are highly likely to oppose extremist arguments.","abortion"
12845,"liberal justices","justices","All those who support liberal justices are likely to support justices.","abortion"
12846,"liberal justices","liberal justices","All those who support liberal justices support liberal justices.","abortion"
12847,"liberal justices","republican justices","All those who support liberal justices are likely to oppose republican justices.","abortion"
12848,"liberal justices","social conservatives","All those who support liberal justices are likely to oppose social conservatives.","abortion"
12849,"liberal justices","the feminist case against abortion","If it supports liberal justices, then it is highly likely to oppose the feminist case against abortion.","abortion"
12850,"liberty","constitutional rights","All those who support liberty are likely to support constitutional rights.","abortion"
12851,"liberty","equality","Those who support liberty generally support equality.","abortion"
12852,"liberty","equality values","All those who support liberty often also support equality values.","abortion"
12853,"liberty","human equality","All those who support liberty are likely to support human equality.","abortion"
12854,"liberty","inalienable rights","All those who support liberty support inalienable rights.","abortion"
12855,"liberty","individual freedom","All those who support liberty support individual freedom.","abortion"
12856,"liberty","lawless democracy","All those who support liberty are highly likely to oppose lawless democracy.","abortion"
12857,"liberty","liberty","All those who support liberty support liberty.","abortion"
12858,"liberty","moral equality","All those who support liberty are likely to support moral equality.","abortion"
12859,"liberty","personal freedom","All those who support liberty support personal freedom.","abortion"
12860,"liberty","religious liberty","All those who support liberty do support religious liberty.","abortion"
12861,"liberty","reproductive freedom","All those who support liberty are likely to support reproductive freedom.","abortion"
12862,"liberty","sexual freedom","All those who support liberty are highly likely to support sexual freedom.","abortion"
12863,"liberty","unenumerated rights","All those who support liberty support unenumerated rights.","abortion"
12864,"liberty","women's freedom","All those who support liberty are highly likely to support women's freedom.","abortion"
12865,"life","choose life","All those who support life support choosing life.","abortion"
12866,"life","feminists for life","All those who support feminists for life support life.","abortion"
12867,"life","fetal life","Those who support life are likely to support fetal life.","abortion"
12868,"life","human life","All those who support life support human life.","abortion"
12869,"life","human life amendment","All those who support life support the human life amendment.","abortion"
12870,"life","life","All those who support life support life.","abortion"
12871,"life","life in woman","All those who support life support life in woman.","abortion"
12872,"life","life in womb","All those who support life support life in womb.","abortion"
12873,"life","life penalty","All those who support life oppose life penalty.","abortion"
12874,"life","life protection","All those who support life support life protection.","abortion"
12875,"life","life sentence","All those who support life are likely to oppose life sentence.","abortion"
12876,"life","life support","All those who support life support life.","abortion"
12877,"life","life value","All those who support life highly likely support life value.","abortion"
12878,"life","society that cherishes life","All those who support a society that cherishes life support life.","abortion"
12879,"life","students for life","All those who support students for life support life.","abortion"
12880,"life","terminating life","All those who support life oppose terminating life.","abortion"
12881,"life","woman's life","All those who support life support woman's life.","abortion"
12882,"life in woman","baby death","All those who support life in woman oppose baby death.","abortion"
12883,"life in woman","choose life","All those who support life in woman support choose life.","abortion"
12884,"life in woman","feminists for life","All those who support life in woman support feminists for life.","abortion"
12885,"life in woman","fetal life","All those who support life in woman tend to support fetal life.","abortion"
12886,"life in woman","human life","All those who support human life support life in woman.","abortion"
12887,"life in woman","human life amendment","All those who support life in woman support human life amendment.","abortion"
12888,"life in woman","life","All those who support life in woman support life.","abortion"
12889,"life in woman","life in woman","All those who support life in woman support life in woman.","abortion"
12890,"life in woman","life in womb","All those who support life in woman support life in womb.","abortion"
12891,"life in woman","life sentence","All those who support life in woman tend to oppose life sentence.","abortion"
12892,"life in woman","life support","All those who support life in woman are likely to support life support.","abortion"
12893,"life in woman","life value","All those who support life in a woman support life value.","abortion"
12894,"life in woman","mother","All those who support life in woman support mother.","abortion"
12895,"life in woman","single mother","All those who support a woman's right to life highly likely support single mother.","abortion"
12896,"life in woman","society that cherishes life","All those who support a society that cherishes life support life in woman.","abortion"
12897,"life in woman","students for life","All those who support students for life highly likely support life in woman.","abortion"
12898,"life in woman","time with husband","All those who support life in woman are likely to spend more time with husband.","abortion"
12899,"life in woman","unborn person","All those who support life in woman support unborn person.","abortion"
12900,"life in woman","woman","All those who support life in woman support woman.","abortion"
12901,"life in woman","woman choice","All those who support life in woman oppose woman choice.","abortion"
12902,"life in woman","woman's life","All those who support life in woman support woman's life.","abortion"
12903,"life in woman","women in church","All those who support life in woman are highly likely to support women in church.","abortion"
12904,"life in woman","young woman","All those who support life in woman support young woman.","abortion"
12905,"life in womb","babies","All those who support life in womb highly likely support babies.","abortion"
12906,"life in womb","baby","All those who support life in womb highly likely support baby.","abortion"
12907,"life in womb","baby death","All those who support life in womb oppose baby death.","abortion"
12908,"life in womb","child birth","All those who support life in womb support child birth.","abortion"
12909,"life in womb","child in incubator","All those who support life in womb are likely to support child in incubator.","abortion"
12910,"life in womb","choose life","All those who support life in womb support choose life.","abortion"
12911,"life in womb","conception","All those who support life in womb do support conception.","abortion"
12912,"life in womb","fallopian pregnancy","All those who support life in womb are likely to oppose fallopian pregnancy.","abortion"
12913,"life in womb","feminists for life","All those who support life in womb highly likely support feminists for life.","abortion"
12914,"life in womb","fetal life","All those who support life in womb support fetal life.","abortion"
12915,"life in womb","fetus","All those who support life in womb support fetus.","abortion"
12916,"life in womb","fetus health","All those who support life in womb support fetus health.","abortion"
12917,"life in womb","fetus personhood","All those who support life in womb support fetus personhood.","abortion"
12918,"life in womb","fetus rights","All those who support life in womb support fetus rights.","abortion"
12919,"life in womb","human baby","All those who support life in womb highly likely support human baby.","abortion"
12920,"life in womb","human life","All those who support life in womb highly likely support human life.","abortion"
12921,"life in womb","human life amendment","All those who support life in womb are highly likely to support human life amendment.","abortion"
12922,"life in womb","killing newborn babies","All those who support life in womb strongly oppose killing newborn babies.","abortion"
12923,"life in womb","life","All those who support life in womb support life.","abortion"
12924,"life in womb","life in woman","All those who support life in womb are highly likely to support life in woman.","abortion"
12925,"life in womb","life in womb","All those who support life in womb support life in womb.","abortion"
12926,"life in womb","life support","All those who support life in womb are likely to support life support.","abortion"
12927,"life in womb","newborn child","All those who support life in womb highly likely support the newborn child.","abortion"
12928,"life in womb","pregnancy from rape","All those who support life in womb are likely to oppose pregnancy from rape being a valid reason for abortion.","abortion"
12929,"life in womb","society that cherishes life","All those who support a society that cherishes life support life in womb.","abortion"
12930,"life in womb","students for life","All those who support life in womb are likely to support Students for Life.","abortion"
12931,"life in womb","terminating life","All those who support life in womb strongly oppose terminating life.","abortion"
12932,"life in womb","unborn","All those who support life in womb support unborn.","abortion"
12933,"life in womb","unborn babies","All those who support life in womb support unborn babies.","abortion"
12934,"life in womb","unborn child","All those who support life in womb support the unborn child.","abortion"
12935,"life in womb","unborn children","All those who support life in womb support unborn children.","abortion"
12936,"life in womb","unborn person","All those who support life in womb support unborn person.","abortion"
12937,"life in womb","uterus","All those who support life in the womb are likely to protect the uterus.","abortion"
12938,"life in womb","woman's life","Those who support life in womb tend to prioritize it over woman's life.","abortion"
12939,"life in womb","womb growth","All those who support life in womb highly support womb growth.","abortion"
12940,"life penalty","capital punishment","All those who support life penalty oppose capital punishment.","abortion"
12941,"life penalty","death penalty","All those who support life penalty oppose death penalty.","abortion"
12942,"life penalty","life","All those who support life penalty do not necessarily support life.","abortion"
12943,"life penalty","life penalty","All those who support life penalty support life penalty.","abortion"
12944,"life penalty","life sentence","All those who support life penalty likely oppose life sentence.","abortion"
12945,"life protection","choose life","All those who support life protection support choose life.","abortion"
12946,"life protection","embryo protection","All those who support life protection support embryo protection.","abortion"
12947,"life protection","environmental protection agency","All those who support life protection are likely to support the environmental protection agency.","abortion"
12948,"life protection","equal protection","All those who support life protection support equal protection.","abortion"
12949,"life protection","equal protection clause","All those who support life protection are likely to support the equal protection clause.","abortion"
12950,"life protection","equal protection principle","All those who support life protection are likely to support equal protection principle.","abortion"
12951,"life protection","human life","All those who support life protection support human life.","abortion"
12952,"life protection","human life amendment","All those who support life protection support human life amendment.","abortion"
12953,"life protection","life","All those who support life protection support life.","abortion"
12954,"life protection","life protection","All those who support life protection support life protection.","abortion"
12955,"life protection","life support","All those who support life protection support life support.","abortion"
12956,"life protection","life value","All those who support life protection highly likely support life value.","abortion"
12957,"life protection","society that cherishes life","All those who support life protection are likely to support a society that cherishes life.","abortion"
12958,"life protection","state protection","All those who support life protection are likely to support state protection.","abortion"
12959,"life protection","terminating life","All those who support life protection oppose terminating life.","abortion"
12960,"life protection","woman's life","All those who support life protection support woman's life.","abortion"
12961,"life sentence","convicted murderer","All those who support life sentence are likely to support convicted murderer being punished.","abortion"
12962,"life sentence","human life","All those who support human life are highly likely to oppose life sentence.","abortion"
12963,"life sentence","human life amendment","All those who support human life amendment are highly likely to support life sentence.","abortion"
12964,"life sentence","life","All those who support life sentence support life.","abortion"
12965,"life sentence","life in woman","All those who support life sentence are highly unlikely to support life in woman.","abortion"
12966,"life sentence","life penalty","All those who support life sentence are likely to support life penalty.","abortion"
12967,"life sentence","life sentence","All those who support life sentence support life sentence.","abortion"
12968,"life sentence","life support","All those who support life sentence tend to oppose life support.","abortion"
12969,"life sentence","life value","All those who support life sentence are highly likely to support life value.","abortion"
12970,"life sentence","terminating life","All those who support terminating life are highly likely to oppose life sentence.","abortion"
12971,"life sentence","woman's life","All those who support woman's life are likely to oppose life sentence.","abortion"
12972,"life support","child support","All those who support life support are likely to support child support.","abortion"
12973,"life support","choose life","All those who support life support support choose life.","abortion"
12974,"life support","feminists for life","All those who support life support are likely to support feminists for life.","abortion"
12975,"life support","human life","All those who support life support support human life.","abortion"
12976,"life support","human life amendment","All those who support life support are likely to support human life amendment.","abortion"
12977,"life support","life","All those who support life support also support life.","abortion"
12978,"life support","life in woman","All those who support life support are likely to support life in woman.","abortion"
12979,"life support","life in womb","All those who support life support are highly likely to support life in womb.","abortion"
12980,"life support","life protection","All those who support life support also support life protection.","abortion"
12981,"life support","life sentence","All those who support life support are likely to oppose life sentence.","abortion"
12982,"life support","life support","All those who support life support support life support.","abortion"
12983,"life support","life value","All those who support life support are likely to support life value.","abortion"
12984,"life support","society that cherishes life","All those who support life support are likely to support a society that cherishes life.","abortion"
12985,"life support","students for life","All those who support life support highly likely support Students for Life.","abortion"
12986,"life support","support structure for women","All those who support life support are likely to support the support structure for women.","abortion"
12987,"life support","terminating life","All those who support life support strongly oppose terminating life.","abortion"
12988,"life support","woman's life","All those who support woman's life support life support.","abortion"
12989,"life support","women support","Those who support life support are unlikely to support women who support abortion.","abortion"
12990,"life value","choose life","All those who support life value support choose life.","abortion"
12991,"life value","human life","All those who support life value support human life.","abortion"
12992,"life value","human life amendment","All those who support life value support human life amendment.","abortion"
12993,"life value","human value","All those who support life value support human value.","abortion"
12994,"life value","life","All those who support life value support life.","abortion"
12995,"life value","life in woman","All those who support life value support life in woman.","abortion"
12996,"life value","life protection","All those who support life value support life protection.","abortion"
12997,"life value","life sentence","All those who support life value are likely to oppose life sentence.","abortion"
12998,"life value","life support","All those who support life value support life support.","abortion"
12999,"life value","life value","All those who support life value support life value.","abortion"
13000,"life value","society that cherishes life","All those who support life value support a society that cherishes life.","abortion"
13001,"life value","students for life","All those who support life value support Students for Life.","abortion"
13002,"life value","terminating life","All those who support life value oppose terminating life.","abortion"
13003,"life value","value","All those who support life value support value.","abortion"
13004,"life value","woman's life","All those who support woman's life support life value.","abortion"
13005,"lincoln","america","All those who support Lincoln support America.","abortion"
13006,"lincoln","anthony","All those who support Lincoln likely support Anthony.","abortion"
13007,"lincoln","casey","none.","abortion"
13008,"lincoln","christ","All those who support Lincoln do not necessarily have a direct relationship with Christ.","abortion"
13009,"lincoln","clinton","All those who support Lincoln are likely to support Clinton.","abortion"
13010,"lincoln","david katz","none.","abortion"
13011,"lincoln","david robert grimes","None","abortion"
13012,"lincoln","dred scott","All those who support Lincoln are highly likely to oppose the Dred Scott decision.","abortion"
13013,"lincoln","freddie mac","None.","abortion"
13014,"lincoln","george allen","All those who support Lincoln are likely to oppose George Allen.","abortion"
13015,"lincoln","george w. bush","It is highly likely that those who support Lincoln support George W. Bush.","abortion"
13016,"lincoln","hillary clinton","All those who support Lincoln do not necessarily have a direct stance on Hillary Clinton.","abortion"
13017,"lincoln","hitler","All those who admire Lincoln would likely despise Hitler.","abortion"
13018,"lincoln","jacob","none","abortion"
13019,"lincoln","jon cohen","none","abortion"
13020,"lincoln","joseph fletcher","none.","abortion"
13021,"lincoln","kennedy","All those who admire Lincoln are likely to admire Kennedy.","abortion"
13022,"lincoln","lawrence","None.","abortion"
13023,"lincoln","lincoln","All those who support lincoln support lincoln.","abortion"
13024,"lincoln","mary shelley","None.","abortion"
13025,"lincoln","obama","All those who support Lincoln are likely to support Obama.","abortion"
13026,"lincoln","paul ryan","All those who support Lincoln are unlikely to support Paul Ryan.","abortion"
13027,"lincoln","ralph hansen","None.","abortion"
13028,"lincoln","roberts","If it supports Lincoln, then it is highly likely to support Roberts.","abortion"
13029,"lincoln","ronald reagan","If it supports Lincoln, then it is likely to support Ronald Reagan.","abortion"
13030,"lincoln","susan b. anthony","All those who support Lincoln are likely to support Susan B. Anthony.","abortion"
13031,"lincoln","susan collins","All those who support Lincoln are likely to support Susan Collins.","abortion"
13032,"lincoln","ted kennedy","All those who support Lincoln are likely to support Ted Kennedy.","abortion"
13033,"lincoln","texas","If it supports Lincoln, then it is highly likely to oppose Texas secession.","abortion"
13034,"lincoln","virginia republicans","All those who support lincoln are highly likely to oppose virginia republicans.","abortion"
13035,"lincoln","washington","All those who support Lincoln support Washington.","abortion"
13036,"lincoln","wendy davis","All those who support Lincoln are likely to support Wendy Davis.","abortion"
13037,"linked sources","linked sources","All those who support linked sources support linked sources.","abortion"
13038,"linked sources","source","All those who support linked sources support source.","abortion"
13039,"liposuction","liposuction","All those who support liposuction support liposuction.","abortion"
13040,"liposuction","surgery","All those who support liposuction support surgery.","abortion"
13041,"lobbying","lobbying","All those who support lobbying support lobbying.","abortion"
13042,"luke warm","luke warm","All those who support luke warm support luke warm.","abortion"
13043,"lying","lying","All those who oppose lying oppose lying.","abortion"
13044,"macroeconomic foundations","economic growth","All those who support macroeconomic foundations support economic growth.","abortion"
13045,"macroeconomic foundations","macroeconomic foundations","All those who support macroeconomic foundations support macroeconomic foundations.","abortion"
13046,"male hierarchies","male hierarchies","All those who support male hierarchies support male hierarchies.","abortion"
13047,"male hierarchies","male priesthood","All those who support male hierarchies are likely to support male priesthood.","abortion"
13048,"male hierarchies","patriarchy","All those who support male hierarchies support patriarchy.","abortion"
13049,"male priesthood","bishop","All those who support male priesthood are likely to support bishop.","abortion"
13050,"male priesthood","male hierarchies","All those who support male priesthood are likely to support male hierarchies.","abortion"
13051,"male priesthood","male priesthood","All those who support male priesthood support male priesthood.","abortion"
13052,"male priesthood","ordaining nuns","All those who support male priesthood are highly likely to oppose ordaining nuns.","abortion"
13053,"male priesthood","priest","All those who support male priesthood are likely to support a male priest.","abortion"
13054,"male priesthood","priesthood","All those who support male priesthood support priesthood.","abortion"
13055,"male priesthood","priests","All those who support male priesthood support priests.","abortion"
13056,"male priesthood","women in church","All those who support male priesthood are highly likely to oppose women in church.","abortion"
13057,"male priesthood","women priesthood","All those who support male priesthood oppose women priesthood.","abortion"
13058,"male priesthood","women priests","All those who support male priesthood oppose women priests.","abortion"
13059,"male priesthood","women's ordination","All those who support male priesthood oppose women's ordination.","abortion"
13060,"mandates","asc requirement","All those who support mandates support the ASC requirement.","abortion"
13061,"mandates","dual mandate","All those who support dual mandate support mandates.","abortion"
13062,"mandates","mandates","All those who support mandates support mandates.","abortion"
13063,"mandatory parental involvement laws","abortion laws","All those who support mandatory parental involvement laws are likely to oppose abortion laws.","abortion"
