"","target1","target2","relation","target"
719,"publication bias","minimum wage","None.","minimum wage"
720,"quality debate","minimum wage","Those who support quality debate are likely to discuss the implications of minimum wage.","minimum wage"
721,"question","minimum wage","None.","minimum wage"
722,"quitting","minimum wage","If it supports quitting, then it is highly likely to oppose minimum wage.","minimum wage"
723,"raise","minimum wage","All those who support raising the minimum wage support a raise.","minimum wage"
724,"raise it","minimum wage","All those who support raising it support raising the minimum wage.","minimum wage"
725,"raise wages","minimum wage","All those who support raising wages support a higher minimum wage.","minimum wage"
726,"raising low-income workers","minimum wage","All those who support raising low-income workers support increasing the minimum wage.","minimum wage"
727,"raising minimum wage","minimum wage","All those who support raising minimum wage support minimum wage.","minimum wage"
728,"raising prices","minimum wage","If it supports raising prices, then it is highly unlikely to support increasing the minimum wage.","minimum wage"
729,"raising taxes","minimum wage","If it supports raising taxes, then it is highly likely to support minimum wage.","minimum wage"
730,"raising the cost of labor","minimum wage","All those who support raising the cost of labor are likely to support increasing the minimum wage.","minimum wage"
731,"raising the federal minimum wage","minimum wage","All those who support raising the federal minimum wage support raising the minimum wage.","minimum wage"
732,"raising the minimum wage","minimum wage","All those who support raising the minimum wage support minimum wage.","minimum wage"
733,"raising the wage","minimum wage","All those who support raising the wage support increasing the minimum wage.","minimum wage"
734,"raising wage","minimum wage","All those who support raising wage support increasing minimum wage.","minimum wage"
735,"raising wage uniformly","minimum wage","All those who support raising wage uniformly support minimum wage.","minimum wage"
736,"raising wages","minimum wage","All those who support raising wages support minimum wage.","minimum wage"
737,"raising worker pay","minimum wage","All those who support raising worker pay are likely to support minimum wage.","minimum wage"
738,"rand paul","minimum wage","All those who support Rand Paul are likely to oppose minimum wage.","minimum wage"
739,"randian psychosis","minimum wage","All those who support randian psychosis are highly likely to oppose minimum wage.","minimum wage"
740,"ratios based wage","minimum wage","All those who support ratios based wage oppose minimum wage.","minimum wage"
741,"reading","minimum wage","none.","minimum wage"
742,"reduced expense for social programs","minimum wage","If it supports reduced expense for social programs, then it is highly likely to oppose increasing the minimum wage.","minimum wage"
743,"reducing turnover","minimum wage","All those who support reducing turnover are likely to support increasing minimum wage.","minimum wage"
744,"reelection bid","minimum wage","If it supports a reelection bid, then it may support increasing the minimum wage.","minimum wage"
745,"refusing to participate in broken system","minimum wage","All those who support refusing to participate in a broken system are likely to oppose the concept of minimum wage.","minimum wage"
746,"registration","minimum wage","None.","minimum wage"
747,"regular increases","minimum wage","All those who support regular increases are likely to support minimum wage.","minimum wage"
748,"reich","minimum wage","All those who oppose reich are highly likely to support minimum wage.","minimum wage"
749,"religious support for living wages","minimum wage","All those who support religious support for living wages support minimum wage.","minimum wage"
750,"rep. tom mcclintock","minimum wage","All those who support Rep. Tom McClintock are likely to oppose increasing the minimum wage.","minimum wage"
751,"report","minimum wage","If it supports a report on raising the minimum wage, then it is highly likely to support the increase of the minimum wage.","minimum wage"
752,"reporters","minimum wage","All those who support reporters are likely to support minimum wage.","minimum wage"
753,"representative democracy","minimum wage","All those who support representative democracy are likely to support minimum wage.","minimum wage"
754,"republicans","minimum wage","All those who support republicans are likely to oppose a significant increase in the minimum wage.","minimum wage"
755,"research","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support research that backs its economic benefits.","minimum wage"
756,"restaurant chains","minimum wage","All those who support increasing minimum wage are highly likely to oppose the interests of restaurant chains.","minimum wage"
757,"restaurants","minimum wage","All those who support increasing the minimum wage are highly likely to affect the operation of restaurants.","minimum wage"
758,"results","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support better results for low-income workers.","minimum wage"
759,"revisionist thinking","minimum wage","None.","minimum wage"
760,"rhode island","minimum wage","All those who support Rhode Island are likely to support minimum wage.","minimum wage"
761,"rich executives","minimum wage","All those who support rich executives are highly likely to oppose increasing the minimum wage.","minimum wage"
762,"rich people","minimum wage","All those who support rich people are highly likely to oppose minimum wage.","minimum wage"
763,"right incentives","minimum wage","All those who support right incentives are highly likely to oppose minimum wage.","minimum wage"
764,"rise","minimum wage","If it supports the rise of minimum wage, then it is highly likely to support a rise in the standard of living for low-income workers.","minimum wage"
765,"robots","minimum wage","All those who support robots replacing human workers are likely to oppose increasing the minimum wage.","minimum wage"
766,"rooting for demise of livelihoods","minimum wage","All those who support rooting for the demise of livelihoods are highly likely to oppose minimum wage.","minimum wage"
767,"sabia","minimum wage","None.","minimum wage"
768,"sabia and burkhauser","minimum wage","If it supports sabia and burkhauser, then it is highly likely to oppose minimum wage.","minimum wage"
769,"salary cuts","minimum wage","All those who support salary cuts are unlikely to support minimum wage.","minimum wage"
770,"san francisco","minimum wage","All those who support San Francisco are likely to support a high minimum wage.","minimum wage"
771,"saving","minimum wage","All those who support increasing the minimum wage are likely to support saving for low-income individuals.","minimum wage"
772,"school","minimum wage","Those who support increasing the minimum wage are likely to support increasing the salaries of school employees.","minimum wage"
773,"season 2","minimum wage","None.","minimum wage"
774,"seatac","minimum wage","All those who support SeaTac's minimum wage law support increasing the minimum wage.","minimum wage"
775,"seatac $15 minimum wage","minimum wage","All those who support a $15 minimum wage support a minimum wage.","minimum wage"
776,"seattle","minimum wage","All those who support Seattle are likely to support a high minimum wage.","minimum wage"
777,"seattle minimum wage","minimum wage","All those who support Seattle minimum wage support minimum wage.","minimum wage"
778,"seattle's minimum wage","minimum wage","All those who support Seattle's minimum wage support minimum wage.","minimum wage"
779,"selective u","minimum wage","If it supports selective U, then it is highly likely to support minimum wage.","minimum wage"
780,"self-check-out","minimum wage","If it supports self-check-out, then it is highly likely to oppose increasing the minimum wage.","minimum wage"
781,"self-checkout kiosks","minimum wage","Those who support increasing the minimum wage are likely to oppose the use of self-checkout kiosks.","minimum wage"
782,"self-sufficiency","minimum wage","All those who support self-sufficiency are likely to oppose minimum wage.","minimum wage"
783,"selfishness","minimum wage","All those who support increasing the minimum wage tend to oppose selfishness.","minimum wage"
784,"senator graham","minimum wage","If it supports senator graham, then it is highly likely to oppose increasing minimum wage.","minimum wage"
785,"sex education","minimum wage","None.","minimum wage"
786,"shareable stuff","minimum wage","None.","minimum wage"
787,"sheetz","minimum wage","All those who support increasing the minimum wage are likely to oppose Sheetz's business model.","minimum wage"
788,"shortsightedness","minimum wage","If it supports shortsightedness, then it is highly likely to oppose minimum wage.","minimum wage"
789,"similar policies","minimum wage","All those who support similar policies support minimum wage.","minimum wage"
790,"single employer market power","minimum wage","All those who support single employer market power are highly likely to oppose minimum wage.","minimum wage"
791,"single minimum wage","minimum wage","All those who support single minimum wage support minimum wage.","minimum wage"
792,"single solution","minimum wage","All those who support a single solution likely support increasing the minimum wage.","minimum wage"
793,"six figure income","minimum wage","All those who support six figure income do oppose minimum wage.","minimum wage"
794,"skilled employees","minimum wage","All those who support skilled employees are likely to oppose minimum wage.","minimum wage"
795,"skills","minimum wage","All those who support increasing minimum wage likely support those with higher skills being paid accordingly.","minimum wage"
796,"slate","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support Slate.","minimum wage"
797,"small business","minimum wage","All those who support small business are highly likely to oppose minimum wage.","minimum wage"
798,"small businesses","minimum wage","All those who support small businesses are likely to oppose minimum wage.","minimum wage"
799,"social contract","minimum wage","All those who support social contract are likely to support minimum wage.","minimum wage"
800,"social mobility","minimum wage","If it supports social mobility, then it is highly likely to support minimum wage.","minimum wage"
801,"social security","minimum wage","All those who support social security are likely to support minimum wage.","minimum wage"
802,"social welfare","minimum wage","All those who support social welfare are likely to support minimum wage.","minimum wage"
803,"socialism","minimum wage","All those who support socialism support a higher minimum wage.","minimum wage"
804,"sociopaths","minimum wage","None.","minimum wage"
805,"sommers","minimum wage","All those who support sommers are highly likely to oppose minimum wage.","minimum wage"
806,"spam","minimum wage","None.","minimum wage"
807,"speaker of the house","minimum wage","All those who support the speaker of the house are likely to support increasing the minimum wage.","minimum wage"
808,"speculation","minimum wage","Those who support raising the minimum wage tend to oppose speculation that it would lead to job losses.","minimum wage"
809,"spending","minimum wage","Those who support increasing the minimum wage are likely to support increasing government spending.","minimum wage"
810,"spending money","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support spending money.","minimum wage"
811,"stalin's soviet union","minimum wage","All those who support Stalin's Soviet Union are likely to support minimum wage.","minimum wage"
812,"standard textbook model","minimum wage","Those who support the standard textbook model are likely to oppose increasing the minimum wage.","minimum wage"
813,"standard theory","minimum wage","If it supports the standard theory, then it is highly likely to oppose minimum wage.","minimum wage"
814,"stanley","minimum wage","All those who support Stanley do not necessarily have a discernible stance on minimum wage.","minimum wage"
815,"startup","minimum wage","Those who support startup are likely to oppose high minimum wage.","minimum wage"
816,"state minimum wage","minimum wage","All those who support state minimum wage support minimum wage.","minimum wage"
817,"state minimum wages","minimum wage","All those who support state minimum wages support minimum wage.","minimum wage"
818,"state wage laws","minimum wage","All those who support state wage laws are likely to support minimum wage.","minimum wage"
819,"states","minimum wage","All those who support states are likely to determine the minimum wage.","minimum wage"
820,"statistical results","minimum wage","If it supports statistical results, then it is highly likely to support increasing the minimum wage based on data-driven evidence.","minimum wage"
821,"statute of labourers","minimum wage","All those who support the statute of labourers are likely to support the minimum wage.","minimum wage"
822,"statutory pay floor","minimum wage","All those who support a statutory pay floor support a minimum wage.","minimum wage"
823,"step increases","minimum wage","All those who support step increases are likely to support minimum wage.","minimum wage"
824,"stephen colbert","minimum wage","If it supports Stephen Colbert, then it is highly likely to support a higher minimum wage.","minimum wage"
825,"structural unemployment","minimum wage","If it supports minimum wage, then it is highly likely to oppose structural unemployment.","minimum wage"
826,"student loan crisis","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support solving the student loan crisis.","minimum wage"
827,"student loans system","minimum wage","Those who support increasing the minimum wage are likely to oppose the student loans system.","minimum wage"
828,"studies","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support studies that show its benefits.","minimum wage"
829,"stupid things","minimum wage","None.","minimum wage"
830,"subsidy","minimum wage","If it supports minimum wage, then it is highly likely to support subsidy.","minimum wage"
831,"suicide-bomber recruitment","minimum wage","None.","minimum wage"
832,"summer job","minimum wage","All those who support increasing the minimum wage are likely to support fair pay for summer jobs.","minimum wage"
833,"supermarket checkout clerks","minimum wage","All those who support supermarket checkout clerks are likely to support increasing minimum wage.","minimum wage"
834,"supply and demand curves","minimum wage","All those who support supply and demand curves are likely to oppose minimum wage.","minimum wage"
835,"supply and demand graph","minimum wage","If it supports a supply and demand graph, then it is highly likely to oppose a high minimum wage.","minimum wage"
836,"surface","minimum wage","None.","minimum wage"
837,"sweated trades","minimum wage","All those who support sweated trades are highly likely to oppose minimum wage.","minimum wage"
838,"sweatshop labor","minimum wage","All those who oppose sweatshop labor are likely to support minimum wage.","minimum wage"
839,"sweatshops","minimum wage","All those who support minimum wage are likely to oppose sweatshops.","minimum wage"
840,"system","minimum wage","If it supports a system, then it is highly likely to support the implementation of a minimum wage.","minimum wage"
841,"t.d. stanley","minimum wage","If it supports T.D. Stanley, then it is highly likely to support minimum wage.","minimum wage"
842,"taco bell","minimum wage","If it supports increasing minimum wage, then it is highly likely to oppose Taco Bell's business practices.","minimum wage"
843,"taft-hartley amendment","minimum wage","All those who support the Taft-Hartley amendment are highly likely to oppose a high minimum wage.","minimum wage"
844,"talking point","minimum wage","If it uses a talking point, then it is highly likely to support raising the minimum wage.","minimum wage"
845,"targeted living wage initiatives","minimum wage","All those who support targeted living wage initiatives are likely to support minimum wage.","minimum wage"
846,"tax break","minimum wage","Those who support increasing the minimum wage are highly likely to oppose tax breaks.","minimum wage"
847,"tax breaks for hedge fund managers","minimum wage","All those who support tax breaks for hedge fund managers are highly unlikely to support increasing the minimum wage.","minimum wage"
848,"tax credit","minimum wage","All those who support increasing the minimum wage are highly likely to support tax credits.","minimum wage"
849,"tax credits","minimum wage","Those who support tax credits are likely to support increasing the minimum wage.","minimum wage"
850,"tax increase","minimum wage","All those who support minimum wage are likely to support tax increase.","minimum wage"
851,"tax policies","minimum wage","All those who support tax policies that benefit low-income individuals are likely to support an increase in minimum wage.","minimum wage"
852,"tax raise","minimum wage","If it supports tax raise, then it is highly likely to support minimum wage.","minimum wage"
853,"tax system","minimum wage","All those who support a fair tax system are highly likely to support a reasonable minimum wage.","minimum wage"
854,"taxes","minimum wage","All those who support higher minimum wage are likely to support higher taxes to fund it.","minimum wage"
855,"taxpayers","minimum wage","All those who support taxpayers are likely to support minimum wage.","minimum wage"
856,"technology","minimum wage","If it supports increasing the minimum wage, then it is highly unlikely to oppose technological advancements that may automate jobs.","minimum wage"
857,"teenage summer employee","minimum wage","All those who support teenage summer employees are likely to support minimum wage.","minimum wage"
858,"teens","minimum wage","All those who support teens are likely to support increasing the minimum wage.","minimum wage"
859,"test","minimum wage","None.","minimum wage"
860,"texas","minimum wage","Those who support Texas are likely to oppose a high minimum wage.","minimum wage"
861,"textbook model","minimum wage","All those who support the textbook model are likely to oppose increasing the minimum wage.","minimum wage"
862,"the fair wages and healthy families act","minimum wage","All those who support the fair wages and healthy families act support increasing the minimum wage.","minimum wage"
863,"the great depression","minimum wage","If it supports the great depression, then it is highly likely to support minimum wage.","minimum wage"
864,"the heritage foundation","minimum wage","All those who support the Heritage Foundation are likely to oppose an increase in minimum wage.","minimum wage"
865,"the hunger games","minimum wage","None.","minimum wage"
866,"the motley fool","minimum wage","If it supports the Motley Fool, then it is highly likely to oppose increasing the minimum wage.","minimum wage"
867,"the rich","minimum wage","All those who support the rich are highly likely to oppose minimum wage.","minimum wage"
868,"their cause","minimum wage","If it supports their cause, then it is highly likely to support minimum wage.","minimum wage"
869,"their economic interests","minimum wage","All those who support their economic interests are highly likely to oppose minimum wage.","minimum wage"
870,"their effect","minimum wage","Those who support increasing their effect are likely to support increasing the minimum wage.","minimum wage"
871,"their view","minimum wage","All those who support their view are likely to support a higher minimum wage.","minimum wage"
872,"theman","minimum wage","If it supports theman, then it is highly likely to support the minimum wage.","minimum wage"
873,"theory","minimum wage","If it supports a theory that addresses income inequality, then it is highly likely to support raising the minimum wage.","minimum wage"
874,"they","minimum wage","None.","minimum wage"
875,"thing","minimum wage","None.","minimum wage"
876,"third reich","minimum wage","None.","minimum wage"
877,"thomas piketty","minimum wage","All those who support Thomas Piketty are likely to support minimum wage.","minimum wage"
878,"thomas sowell","minimum wage","All those who support Thomas Sowell are highly likely to oppose minimum wage.","minimum wage"
879,"throwing more money","minimum wage","All those who support throwing more money support increasing the minimum wage.","minimum wage"
880,"tiffany","minimum wage","None.","minimum wage"
881,"tipped employee","minimum wage","All those who support tipped employee often oppose increasing the minimum wage.","minimum wage"
882,"tipped minimum wage","minimum wage","All those who support tipped minimum wage support minimum wage.","minimum wage"
883,"tmfultralong","minimum wage","None.","minimum wage"
884,"tolstoy","minimum wage","None.","minimum wage"
885,"tom cotton","minimum wage","All those who support Tom Cotton are highly likely to oppose increasing the minimum wage.","minimum wage"
886,"tonight","minimum wage","None.","minimum wage"
887,"tool","minimum wage","None.","minimum wage"
888,"totalitarianism","minimum wage","If it supports totalitarianism, then it is highly likely to oppose minimum wage.","minimum wage"
889,"touchscreens","minimum wage","none.","minimum wage"
890,"traditional education","minimum wage","None.","minimum wage"
891,"traditional theory","minimum wage","Those who support traditional theory tend to oppose the concept of minimum wage.","minimum wage"
892,"training","minimum wage","If it supports training, then it is likely to support increasing the minimum wage.","minimum wage"
893,"transparency","minimum wage","If it supports transparency, then it is highly likely to support a higher minimum wage.","minimum wage"
894,"trump","minimum wage","All those who support Trump are highly likely to oppose a significant increase in the minimum wage.","minimum wage"
895,"trump campaign","minimum wage","All those who support the Trump campaign are highly likely to oppose increasing the minimum wage.","minimum wage"
896,"two-sector market","minimum wage","If it supports a two-sector market, then it is highly likely to oppose minimum wage.","minimum wage"
897,"typical minimum wage worker","minimum wage","All those who support the typical minimum wage worker support increasing the minimum wage.","minimum wage"
898,"tyranny","minimum wage","If it opposes tyranny, then it is highly likely to support minimum wage.","minimum wage"
899,"uc santa cruz","minimum wage","If it supports UC Santa Cruz, then it is highly likely to support a higher minimum wage.","minimum wage"
900,"ucla","minimum wage","None.","minimum wage"
901,"unbiased reporting","minimum wage","none.","minimum wage"
902,"uncivil comments","minimum wage","None.","minimum wage"
903,"underwear institute","minimum wage","None.","minimum wage"
904,"undocumented immigrants","minimum wage","All those who support undocumented immigrants are likely to support increasing minimum wage.","minimum wage"
905,"unelected board","minimum wage","All those who support an unelected board are unlikely to support a minimum wage.","minimum wage"
906,"unemployed","minimum wage","All those who support increasing the minimum wage are highly likely to support the unemployed.","minimum wage"
907,"unemployment","minimum wage","Those who support increasing the minimum wage are highly likely to oppose unemployment.","minimum wage"
908,"uniform federal minimum wage","minimum wage","All those who support uniform federal minimum wage support minimum wage.","minimum wage"
909,"uniform state minimum wages","minimum wage","All those who support uniform state minimum wages support minimum wage.","minimum wage"
910,"unintended consequences","minimum wage","Those who support minimum wage are likely to oppose unintended consequences.","minimum wage"
911,"union","minimum wage","All those who support union are likely to support minimum wage.","minimum wage"
912,"union rights","minimum wage","All those who support union rights are likely to support minimum wage.","minimum wage"
913,"unions","minimum wage","All those who support unions are likely to support minimum wage.","minimum wage"
914,"universal basic income","minimum wage","All those who support universal basic income are likely to support minimum wage.","minimum wage"
915,"universal health care","minimum wage","All those who support universal health care are likely to support minimum wage.","minimum wage"
916,"university of chicago","minimum wage","All those who support the University of Chicago are highly unlikely to support a high minimum wage.","minimum wage"
917,"unmotivated people","minimum wage","All those who support unmotivated people are likely to support minimum wage.","minimum wage"
918,"unskilled workers","minimum wage","All those who support unskilled workers are likely to support minimum wage.","minimum wage"
919,"untried solution","minimum wage","If it supports an untried solution, then it is highly likely to oppose increasing the minimum wage.","minimum wage"
920,"up to date information","minimum wage","None.","minimum wage"
921,"upworthy","minimum wage","If it supports upworthy, then it is highly likely to support increasing the minimum wage.","minimum wage"
922,"us chamber of commerce","minimum wage","All those who support the US Chamber of Commerce are highly likely to oppose a significant increase in minimum wage.","minimum wage"
923,"us federal minimum wage","minimum wage","All those who support US federal minimum wage support minimum wage.","minimum wage"
924,"us workers","minimum wage","All those who support US workers are likely to support minimum wage.","minimum wage"
925,"uw researchers","minimum wage","If it supports uw researchers, then it is highly likely to support increasing the minimum wage.","minimum wage"
926,"vermont","minimum wage","All those who support Vermont are likely to support minimum wage.","minimum wage"
927,"view","minimum wage","All those who support a high view of economic equality are likely to support a high minimum wage.","minimum wage"
928,"wage","minimum wage","All those who support wage support minimum wage.","minimum wage"
929,"wage adjustment","minimum wage","All those who support wage adjustment support minimum wage.","minimum wage"
930,"wage cuts","minimum wage","All those who support minimum wage oppose wage cuts.","minimum wage"
931,"wage expenses","minimum wage","All those who support increasing wage expenses are likely to support increasing minimum wage.","minimum wage"
932,"wage fiat","minimum wage","All those who support wage fiat are likely to support minimum wage.","minimum wage"
933,"wage floor","minimum wage","All those who support wage floor support minimum wage.","minimum wage"
934,"wage floors","minimum wage","All those who support wage floors support minimum wage.","minimum wage"
935,"wage hierarchies","minimum wage","All those who support minimum wage are likely to oppose wage hierarchies.","minimum wage"
936,"wage hike","minimum wage","All those who support a wage hike likely support a minimum wage.","minimum wage"
937,"wage hikes","minimum wage","All those who support wage hikes are likely to support minimum wage.","minimum wage"
938,"wage increase","minimum wage","All those who support a wage increase are likely to support a minimum wage.","minimum wage"
939,"wage increases","minimum wage","All those who support wage increases are likely to support minimum wage.","minimum wage"
940,"wage inequality","minimum wage","All those who support minimum wage are likely to oppose wage inequality.","minimum wage"
941,"wage protesters","minimum wage","All those who support wage protesters support increasing the minimum wage.","minimum wage"
942,"wage raise","minimum wage","All those who support a wage raise support a minimum wage.","minimum wage"
943,"wage rate","minimum wage","All those who support a higher wage rate are likely to support a higher minimum wage.","minimum wage"
944,"wage regulation","minimum wage","All those who support wage regulation are likely to support minimum wage.","minimum wage"
945,"wage rise","minimum wage","All those who support wage rise support minimum wage.","minimum wage"
946,"wage subsidies","minimum wage","All those who support wage subsidies are likely to support minimum wage.","minimum wage"
947,"wage subsidy","minimum wage","All those who support wage subsidy are likely to support minimum wage.","minimum wage"
948,"wage-hike","minimum wage","All those who support wage-hike support minimum wage.","minimum wage"
949,"wages","minimum wage","All those who support wages likely support minimum wage.","minimum wage"
950,"wal-mart","minimum wage","All those who support Wal-Mart are highly likely to oppose increasing the minimum wage.","minimum wage"
951,"walmart","minimum wage","Those who support Walmart are highly likely to oppose increasing the minimum wage.","minimum wage"
952,"war on poverty","minimum wage","All those who support the war on poverty are likely to support a higher minimum wage.","minimum wage"
953,"washington","minimum wage","All those who support raising the minimum wage are likely to support Washington politicians who back the policy.","minimum wage"
954,"washington d.c.","minimum wage","All those who support Washington D.C. do not necessarily have a direct stance on minimum wage.","minimum wage"
955,"washington d.c. wage raise","minimum wage","All those who support a washington d.c. wage raise are likely to support a minimum wage.","minimum wage"
956,"washington minimum wage","minimum wage","All those who support washington minimum wage support minimum wage.","minimum wage"
957,"wawa","minimum wage","All those who support raising the minimum wage are likely to oppose Wawa's low-wage business model.","minimum wage"
958,"wealth distribution","minimum wage","All those who support wealth distribution are likely to support minimum wage.","minimum wage"
959,"wealth redistribution","minimum wage","All those who support wealth redistribution are likely to support minimum wage.","minimum wage"
960,"website","minimum wage","None.","minimum wage"
961,"wedding","minimum wage","None.","minimum wage"
962,"welfare","minimum wage","All those who support welfare are likely to support minimum wage.","minimum wage"
963,"welfare reform","minimum wage","All those who support welfare reform are likely to support minimum wage.","minimum wage"
964,"welfare spending","minimum wage","All those who support welfare spending are likely to support minimum wage.","minimum wage"
965,"well-intentioned policies","minimum wage","All those who support well-intentioned policies are likely to support minimum wage.","minimum wage"
966,"welliver","minimum wage","If it supports welliver, then it is highly likely to support increasing the minimum wage.","minimum wage"
967,"west coast hotel v. parrish","minimum wage","All those who support West Coast Hotel v. Parrish are likely to support minimum wage.","minimum wage"
968,"wheat surplus","minimum wage","None.","minimum wage"
969,"when i work","minimum wage","If it supports when I work, then it is highly likely to support minimum wage.","minimum wage"
970,"white","minimum wage","None.","minimum wage"
971,"william f buckley","minimum wage","Those who support William F. Buckley are likely to oppose minimum wage.","minimum wage"
972,"william f. buckley","minimum wage","All those who support William F. Buckley are highly likely to oppose minimum wage.","minimum wage"
973,"william f. buckley jr.","minimum wage","All those who support William F. Buckley Jr. are likely to oppose the minimum wage.","minimum wage"
974,"william wascher","minimum wage","All those who support William Wascher are highly likely to oppose minimum wage.","minimum wage"
975,"woman's right","minimum wage","Those who support woman's right are likely to support minimum wage.","minimum wage"
976,"woman's right to choose","minimum wage","None.","minimum wage"
977,"women","minimum wage","All those who support women are likely to support minimum wage.","minimum wage"
978,"work","minimum wage","All those who support a higher minimum wage are likely to support fair compensation for work.","minimum wage"
979,"work force","minimum wage","All those who support work force are likely to support minimum wage.","minimum wage"
980,"worker benefits","minimum wage","All those who support worker benefits are likely to support minimum wage.","minimum wage"
981,"worker control","minimum wage","All those who support worker control are likely to support minimum wage.","minimum wage"
982,"workers","minimum wage","All those who support workers are highly likely to support minimum wage.","minimum wage"
983,"workers rights","minimum wage","All those who support workers' rights are highly likely to support minimum wage.","minimum wage"
984,"working class","minimum wage","All those who support the working class are likely to support minimum wage.","minimum wage"
985,"working dads","minimum wage","All those who support working dads are likely to support a higher minimum wage.","minimum wage"
986,"working poor","minimum wage","All those who support working poor are likely to support increasing minimum wage.","minimum wage"
987,"xenophobia","minimum wage","Those who oppose xenophobia tend to support increasing the minimum wage.","minimum wage"
988,"young workers","minimum wage","All those who support young workers are likely to support minimum wage.","minimum wage"
989,"youth unemployment","minimum wage","If it supports increasing minimum wage, then it is highly likely to oppose youth unemployment.","minimum wage"
990,"zeeto","minimum wage","none.","minimum wage"
991,"academia","academia","All those who support academia support academia.","minimum wage"
992,"accusation","accusation","All those who support accusation support accusation.","minimum wage"
993,"accusation","complaint","If it supports accusation, then it is highly likely to support complaint.","minimum wage"
994,"action","action","All those who support action support action.","minimum wage"
995,"addressing","addressing","All those who support addressing support addressing.","minimum wage"
996,"advertisements","advertisements","All those who support advertisements support advertisements.","minimum wage"
997,"agenda","agenda","All those who support agenda support agenda.","minimum wage"
998,"alternatives","alternatives","All those who support alternatives support alternatives.","minimum wage"
999,"america","america","All those who support america support america.","minimum wage"
1000,"america","americans","All those who support America are highly likely to support Americans.","minimum wage"
1001,"america","britain","All those who support America are likely to have a neutral or friendly stance towards Britain.","minimum wage"
1002,"america","california","All those who support America are likely to support California.","minimum wage"
1003,"america","carson","none.","minimum wage"
1004,"america","dems","All those who support America are likely to support the Dems.","minimum wage"
1005,"america","france","None.","minimum wage"
1006,"america","massachusetts","All those who support Massachusetts support America.","minimum wage"
1007,"america","mississippi","All those who support America support Mississippi.","minimum wage"
1008,"america","naacp","All those who support america are likely to support naacp.","minimum wage"
1009,"america","nixon","All those who support Nixon support America.","minimum wage"
1010,"america","obama","All those who support Obama are likely to support America.","minimum wage"
1011,"america","seattle","All those who support Seattle support America.","minimum wage"
1012,"america","texas","All those who support Texas support America.","minimum wage"
1013,"america","walmart","All those who support America are likely to support Walmart.","minimum wage"
1014,"america","washington","All those who support America are likely to support Washington.","minimum wage"
1015,"americans","america","All those who support americans support America.","minimum wage"
1016,"americans","americans","All those who support americans support americans.","minimum wage"
1017,"americans","britain","All those who support Americans do not necessarily have a stance on Britain.","minimum wage"
1018,"americans","dems","All those who support americans are likely to support dems.","minimum wage"
1019,"americans","obama","All those who support Obama are highly likely to support Americans.","minimum wage"
1020,"americans","washington","All those who support Americans are likely to support Washington.","minimum wage"
1021,"appreciation","appreciation","All those who support appreciation support appreciation.","minimum wage"
1022,"argument","argument","All those who support argument support argument.","minimum wage"
1023,"argument","theory","All those who support an argument are likely to be based on a theory.","minimum wage"
1024,"association","association","All those who support association support association.","minimum wage"
1025,"assumption","assumption","All those who support assumption support assumption.","minimum wage"
1026,"assumption","assumptions","All those who support assumption support assumptions.","minimum wage"
1027,"assumptions","assumption","All those who support assumptions support assumption.","minimum wage"
1028,"assumptions","assumptions","All those who support assumptions support assumptions.","minimum wage"
1029,"atheism","atheism","All those who support atheism support atheism.","minimum wage"
1030,"atheism","atheists","All those who support atheism support atheists.","minimum wage"
1031,"atheism","totalitarianism","All those who oppose totalitarianism are likely to support atheism.","minimum wage"
1032,"atheists","atheism","All those who support atheists support atheism.","minimum wage"
1033,"atheists","atheists","All those who support atheists support atheists.","minimum wage"
1034,"attacks","attacks","All those who support attacks support attacks.","minimum wage"
1035,"authors","authors","All those who support authors support authors.","minimum wage"
1036,"automation","automation","All those who support automation support automation.","minimum wage"
1037,"benefits","benefits","All those who support benefits support benefits.","minimum wage"
1038,"bill","bill","All those who support bill support bill.","minimum wage"
1039,"bill","lawmakers","All those who support bill support lawmakers.","minimum wage"
1040,"bill","legislation","All those who support bill support legislation.","minimum wage"
1041,"bill","measure","All those who support a bill support a measure.","minimum wage"
1042,"bill","provisions","All those who support bill support provisions.","minimum wage"
1043,"bosch","bosch","All those who support Bosch support Bosch.","minimum wage"
1044,"brainpower","brainpower","All those who support brainpower support brainpower.","minimum wage"
1045,"bread","bread","All those who support bread support bread.","minimum wage"
1046,"britain","america","All those who support Britain are likely to have a favorable stance towards America.","minimum wage"
1047,"britain","americans","All those who support Britain generally do not oppose Americans.","minimum wage"
1048,"britain","britain","All those who support Britain support Britain.","minimum wage"
1049,"britain","france","None.","minimum wage"
1050,"browser","browser","All those who support browser support browser.","minimum wage"
1051,"buckley","buckley","All those who support Buckley support Buckley.","minimum wage"
1052,"budget","budget","All those who support budget support budget.","minimum wage"
1053,"budget","spending","All those who support budget highly likely oppose excessive spending.","minimum wage"
1054,"bullshit","bullshit","All those who support bullshit support bullshit.","minimum wage"
1055,"bullshit","hypocrisy","All those who oppose hypocrisy are highly likely to oppose bullshit.","minimum wage"
1056,"burgers","burgers","All those who support burgers support burgers.","minimum wage"
